Unnamed: 0,Wind Onshore [MW],Wind Offshore [MW],Solar [MW],Water [MW],Biomass [MW]
31144,6166.2,7238.1,10173.56,1636.0,4866.76
31145,6062.42,7317.46,11546.46,1632.0,4870.79
31146,5802.97,7222.22,12760.95,1628.0,4874.82
31147,5707.84,7761.9,13957.84,1628.0,4858.71
31148,5560.82,8111.11,15013.92,1628.0,4870.79
31149,5387.85,8015.87,15911.58,1628.0,4858.71
31150,5249.48,8428.57,16668.44,1632.0,4874.82
31151,5318.67,8539.68,17249.28,1616.0,4874.82
31152,5214.89,7761.9,17530.9,1608.0,4858.71
31153,5085.17,7809.52,17689.32,1656.0,4870.79
31154,4964.09,8365.08,17689.32,1724.0,4874.82
31155,5059.22,9031.75,17460.5,1764.0,4862.73
31156,5093.81,10000.0,17284.49,1732.0,4862.73
31157,5353.26,10888.89,16510.03,1692.0,4870.79
31158,5474.34,10968.25,15453.95,1712.0,4862.73
31159,5586.76,10539.68,14327.47,1632.0,4846.62
31160,5569.47,10253.97,13165.78,1744.0,4854.68
31161,5733.78,10301.59,11704.87,1780.0,4850.65
31162,5863.51,10698.41,9698.32,1788.0,4866.76
31163,5958.64,10984.13,8114.2,1800.0,4862.73
31164,6339.16,11222.22,6442.08,1800.0,4846.62
31165,6823.46,11555.56,4664.35,1816.0,4838.56
31166,7264.52,12047.62,3150.63,1816.0,4850.65
31167,7731.53,12158.73,1953.75,1800.0,4846.62
31168,8155.29,12523.81,756.86,1580.0,4842.59
31169,8544.46,12952.38,211.22,1700.0,4846.62
31170,9097.95,13095.24,35.2,1656.0,4842.59
31171,9608.2,13476.19,0.0,1812.0,4846.62
31172,10161.68,13968.25,0.0,1636.0,4858.71
31173,10758.41,14460.32,0.0,1628.0,4846.62
31174,11389.73,14920.63,0.0,1628.0,4842.59
31175,11752.96,15253.97,0.0,1656.0,4850.65
31176,11960.52,15285.71,0.0,1744.0,4858.71
31177,12418.88,15158.73,0.0,1652.0,4842.59
31178,12522.65,15111.11,0.0,1732.0,4850.65
31179,12643.73,15539.68,0.0,1636.0,4866.76
31180,12349.69,15539.68,0.0,1740.0,4882.88
31181,12116.19,15238.1,0.0,1744.0,4882.88
31182,11882.68,15206.35,0.0,1668.0,4838.56
31183,11856.74,14936.51,0.0,1660.0,4854.68
31184,11536.76,14634.92,0.0,1700.0,4882.88
31185,11398.38,14365.08,0.0,1660.0,4878.85
31186,11190.83,14333.33,0.0,1616.0,4886.91
31187,11043.81,13984.13,0.0,1684.0,4874.82
31188,11000.56,13571.43,0.0,1684.0,4890.94
31189,11130.29,13380.95,0.0,1616.0,4882.88
31190,11112.99,13460.32,0.0,1708.0,4866.76
31191,11260.01,13317.46,0.0,1632.0,4870.79
31192,11138.94,13126.98,0.0,1696.0,4850.65
31193,11121.64,12952.38,0.0,1640.0,4850.65
31194,11009.21,12920.63,0.0,1648.0,4858.71
31195,11199.47,12333.33,0.0,1684.0,4842.59
31196,11234.07,12063.49,0.0,1656.0,4850.65
31197,11208.12,11571.43,0.0,1628.0,4862.73
31198,11069.75,11015.87,0.0,1624.0,4858.71
31199,11277.31,10492.06,0.0,1648.0,4842.59
31200,11580.0,10269.84,0.0,1688.0,4826.47
31201,11778.91,10206.35,0.0,1584.0,4826.47
31202,11865.39,10206.35,0.0,1644.0,4834.53
31203,11839.44,10380.95,0.0,1572.0,4818.42
31204,12012.41,10142.86,0.0,1648.0,4814.39
31205,12107.54,9952.38,0.0,1604.0,4806.33
31206,12098.89,9825.4,0.0,1632.0,4818.42
31207,12090.24,9936.51,0.0,1552.0,4806.33
31208,12133.48,9873.02,0.0,1592.0,4826.47
31209,12055.65,9682.54,0.0,1584.0,4830.5
31210,12116.19,9396.83,0.0,1592.0,4826.47
31211,12384.28,9158.73,0.0,1572.0,4814.39
31212,12730.21,8904.76,0.0,1576.0,4806.33
31213,12955.07,8634.92,0.0,1568.0,4814.39
31214,13326.94,8460.32,0.0,1644.0,4814.39
31215,13681.52,8285.71,0.0,1624.0,4806.33
31216,14001.5,8015.87,0.0,1640.0,4802.3
31217,14295.54,7825.4,0.0,1620.0,4806.33
31218,14286.9,7952.38,0.0,1660.0,4814.39
31219,14347.43,8111.11,0.0,1560.0,4806.33
31220,14269.6,8047.62,0.0,1572.0,4798.27
31221,14382.03,8206.35,0.0,1544.0,4802.3
31222,14563.64,8539.68,0.0,1588.0,4810.36
31223,14719.31,8761.9,0.0,1604.0,4810.36
31224,15272.8,8968.25,0.0,1600.0,4822.45
31225,15419.82,8857.14,0.0,1544.0,4798.27
31226,15376.57,9349.21,0.0,1556.0,4814.39
31227,15471.71,9730.16,0.0,1684.0,4798.27
31228,15566.84,9904.76,0.0,1632.0,4814.39
31229,15783.04,10126.98,0.0,1712.0,4794.24
31230,15618.73,9603.17,17.6,1652.0,4802.3
31231,15696.56,9603.17,211.22,1656.0,4802.3
31232,15705.21,10190.48,633.65,1656.0,4814.39
31233,15644.67,11111.11,1636.92,1644.0,4830.5
31234,15610.08,11380.95,3221.04,1656.0,4818.42
31235,15852.23,11206.35,5720.43,1596.0,4822.45
31236,15584.13,12349.21,8026.2,1532.0,4814.39
31237,14996.05,13126.98,10032.75,1496.0,4798.27
31238,14373.38,12111.11,12250.51,1612.0,4806.33
31239,13889.08,10968.25,14591.49,1580.0,4834.53
31240,13257.76,11460.32,16686.04,1724.0,4850.65
31241,12548.6,11444.44,18886.21,1740.0,4830.5
31242,11917.28,11253.97,21279.98,1688.0,4842.59
31243,11260.01,10920.63,22952.11,1672.0,4850.65
31244,10914.08,10730.16,24201.8,1644.0,4886.91
31245,10697.88,11793.65,25785.92,1544.0,4874.82
31246,10101.15,12698.41,26507.57,1544.0,4882.88
31247,9703.33,12761.9,27053.21,1508.0,4866.76
31248,9331.45,13142.86,27510.85,1528.0,4874.82
31249,9184.43,13047.62,27510.85,1536.0,4886.91
31250,9167.14,12206.35,27229.23,1500.0,4862.73
31251,9089.3,11809.52,26736.39,1496.0,4866.76
31252,9348.75,12158.73,25979.53,1624.0,4862.73
31253,9694.68,11222.22,24888.25,1540.0,4862.73
31254,10239.52,9269.84,22881.7,1592.0,4870.79
31255,10602.74,9095.24,20681.54,1516.0,4862.73
31256,10905.43,8587.3,18692.59,1560.0,4854.68
31257,11363.79,8206.35,16369.22,1560.0,4842.59
31258,12012.41,7841.27,14063.45,1500.0,4854.68
31259,12531.3,8126.98,11476.05,1528.0,4858.71
31260,12955.07,8444.44,8906.26,1508.0,4862.73
31261,13966.91,8873.02,6371.67,1492.0,4850.65
31262,15212.26,8841.27,4224.31,1492.0,4842.59
31263,16518.14,9015.87,2446.58,1484.0,4846.62
31264,17754.84,9650.79,809.66,1472.0,4850.65
31265,18939.65,10111.11,176.01,1520.0,4850.65
31266,19795.83,10555.56,17.6,1524.0,4850.65
31267,20461.74,11571.43,0.0,1528.0,4850.65
31268,21534.12,12539.68,0.0,1580.0,4842.59
31269,22381.65,12761.9,0.0,1552.0,4858.71
31270,23540.52,12793.65,0.0,1476.0,4866.76
31271,24725.32,12666.67,0.0,1476.0,4882.88
31272,25970.67,12841.27,0.0,1520.0,4894.96
31273,26921.98,12698.41,0.0,1460.0,4894.96
31274,28072.19,11968.25,0.0,1464.0,4898.99
31275,28859.18,11634.92,0.0,1472.0,4894.96
31276,29724.01,11015.87,0.0,1476.0,4886.91
31277,30649.37,10809.52,0.0,1496.0,4890.94
31278,31099.08,10809.52,0.0,1496.0,4898.99
31279,31557.44,11269.84,0.0,1488.0,4890.94
31280,32119.57,12269.84,0.0,1496.0,4894.96
31281,32742.24,12587.3,0.0,1456.0,4903.02
31282,33114.12,12587.3,0.0,1460.0,4894.96
31283,33200.6,12396.83,0.0,1512.0,4890.94
31284,33166.01,13158.73,0.0,1540.0,4898.99
31285,33044.93,14174.6,0.0,1544.0,4907.05
31286,33243.84,14285.71,0.0,1528.0,4898.99
31287,33140.06,14936.51,0.0,1492.0,4878.85
31288,32889.26,15111.11,0.0,1532.0,4878.85
31289,33148.71,15285.71,0.0,1488.0,4866.76
31290,33511.94,15301.59,0.0,1484.0,4862.73
31291,33710.85,14682.54,0.0,1496.0,4854.68
31292,33840.57,14809.52,0.0,1560.0,4850.65
31293,34247.04,14873.02,0.0,1488.0,4866.76
31294,34904.31,14571.43,0.0,1488.0,4854.68
31295,35250.24,14841.27,0.0,1484.0,4846.62
31296,35206.99,14634.92,0.0,1532.0,4826.47
31297,35206.99,14841.27,0.0,1508.0,4822.45
31298,35034.03,14968.25,0.0,1484.0,4834.53
31299,35025.38,16174.6,0.0,1428.0,4826.47
31300,35319.42,16793.65,0.0,1524.0,4802.3
31301,35881.56,17761.9,0.0,1452.0,4806.33
31302,36633.95,18269.84,0.0,1412.0,4826.47
31303,37291.22,19126.98,0.0,1412.0,4814.39
31304,38138.75,19936.51,0.0,1480.0,4842.59
31305,38623.05,20746.03,0.0,1408.0,4850.65
31306,39245.72,20873.02,0.0,1448.0,4842.59
31307,40075.95,21317.46,0.0,1448.0,4810.36
31308,40655.39,21666.67,0.0,1472.0,4834.53
31309,41035.91,22079.37,0.0,1432.0,4818.42
31310,41113.74,22142.86,0.0,1416.0,4802.3
31311,41589.4,22095.24,0.0,1416.0,4770.07
31312,42168.83,22428.57,0.0,1412.0,4802.3
31313,42748.26,22666.67,0.0,1408.0,4794.24
31314,43552.55,22634.92,0.0,1396.0,4790.22
31315,44123.33,22666.67,0.0,1380.0,4757.99
31316,45057.34,22698.41,0.0,1412.0,4749.93
31317,45956.76,22698.41,0.0,1388.0,4762.01
31318,46181.61,22873.02,0.0,1396.0,4749.93
31319,46648.62,23079.37,0.0,1380.0,4762.01
31320,48136.12,23222.22,0.0,1376.0,4778.13
31321,48265.84,23206.35,0.0,1396.0,4818.42
31322,48655.01,23301.59,0.0,1376.0,4806.33
31323,48689.6,23555.56,0.0,1396.0,4802.3
31324,48914.46,23587.3,0.0,1384.0,4834.53
31325,49675.5,23746.03,0.0,1388.0,4834.53
31326,50073.32,23809.52,35.2,1396.0,4838.56
31327,49796.58,23761.9,774.46,1396.0,4814.39
31328,49883.06,23873.02,2499.39,1384.0,4846.62
31329,49805.23,23873.02,5438.8,1380.0,4842.59
31330,49493.89,24015.87,9363.9,1380.0,4850.65
31331,48940.4,24000.0,13623.41,1384.0,4850.65
31332,48309.08,23920.63,17988.54,1376.0,4866.76
31333,47885.32,23888.89,22089.64,1372.0,4854.68
31334,47176.16,23857.14,26049.94,1376.0,4846.62
31335,46700.51,23809.52,29851.82,1372.0,4874.82
31336,46242.15,23793.65,33424.89,1440.0,4886.91
31337,44979.51,23841.27,36381.91,1448.0,4886.91
31338,43811.99,23777.78,39356.53,1404.0,4886.91
31339,42886.63,23746.03,41855.91,1436.0,4878.85
31340,42194.77,23746.03,43668.85,1428.0,4898.99
31341,41598.04,23793.65,44760.13,1440.0,4898.99
31342,41329.95,23777.78,45217.77,1452.0,4903.02
31343,40854.3,23761.9,44689.73,1436.0,4903.02
31344,40551.61,23761.9,44443.31,1448.0,4894.96
31345,40482.42,23761.9,43088.01,1456.0,4890.94
31346,39790.56,23793.65,41046.25,1480.0,4907.05
31347,39522.47,23587.3,39356.53,1488.0,4903.02
31348,39418.69,23650.79,35994.68,1468.0,4907.05
31349,39868.4,23777.78,32861.65,1440.0,4903.02
31350,40171.08,23761.9,29763.81,1452.0,4874.82
31351,40542.96,23809.52,26401.96,1432.0,4890.94
31352,41537.51,23888.89,23022.51,1408.0,4903.02
31353,41719.12,23761.9,19502.25,1440.0,4911.08
31354,42445.57,23634.92,15629.96,1436.0,4903.02
31355,43258.51,23793.65,12426.52,1420.0,4898.99
31356,43811.99,23793.65,9399.1,1396.0,4903.02
31357,44322.24,23888.89,6618.09,1400.0,4907.05
31358,45022.75,23936.51,4189.11,1400.0,4903.02
31359,45835.68,24031.75,2094.56,1388.0,4886.91
31360,46553.49,24126.98,704.05,1372.0,4903.02
31361,47331.83,24206.35,123.21,1408.0,4898.99
31362,48283.14,24158.73,0.0,1440.0,4911.08
31363,48360.97,24158.73,0.0,1380.0,4915.11
31364,48594.47,24158.73,0.0,1368.0,4886.91
31365,48646.36,24206.35,0.0,1360.0,4890.94
31366,48464.75,24126.98,0.0,1364.0,4919.14
31367,48352.32,23952.38,0.0,1368.0,4911.08
31368,48092.87,23904.76,0.0,1360.0,4915.11
31369,48239.89,23952.38,0.0,1344.0,4935.25
31370,48084.23,24190.48,0.0,1332.0,4907.05
31371,47651.81,24253.97,0.0,1312.0,4890.94
31372,46925.36,24238.1,0.0,1356.0,4894.96
31373,46423.76,24174.6,0.0,1356.0,4907.05
31374,45913.52,24063.49,0.0,1368.0,4915.11
31375,44979.51,25158.73,0.0,1328.0,4903.02
31376,43959.01,25746.03,0.0,1348.0,4915.11
31377,42947.17,25857.14,0.0,1344.0,4911.08
31378,42402.33,25793.65,0.0,1340.0,4890.94
31379,41736.42,25587.3,0.0,1336.0,4894.96
31380,40785.11,25634.92,0.0,1344.0,4903.02
31381,39877.04,25730.16,0.0,1380.0,4903.02
31382,39306.26,25888.89,0.0,1380.0,4903.02
31383,39012.22,25968.25,0.0,1384.0,4894.96
31384,38406.84,25968.25,0.0,1336.0,4890.94
31385,38225.23,25968.25,0.0,1340.0,4886.91
31386,37775.52,26142.86,0.0,1348.0,4882.88
31387,37273.92,26158.73,0.0,1364.0,4866.76
31388,36945.29,26190.48,0.0,1436.0,4874.82
31389,37265.28,26095.24,0.0,1392.0,4866.76
31390,37170.14,25968.25,0.0,1380.0,4870.79
31391,36824.22,25968.25,0.0,1408.0,4850.65
31392,36313.97,26047.62,0.0,1404.0,4842.59
31393,35725.89,26253.97,0.0,1336.0,4846.62
31394,35501.03,26285.71,0.0,1352.0,4842.59
31395,35501.03,26269.84,0.0,1384.0,4834.53
31396,35613.46,26190.48,0.0,1372.0,4826.47
31397,35059.97,26174.6,0.0,1352.0,4826.47
31398,35284.83,26190.48,0.0,1340.0,4834.53
31399,35042.68,26253.97,0.0,1336.0,4830.5
31400,34048.13,26238.1,0.0,1352.0,4842.59
31401,33598.42,26301.59,0.0,1332.0,4842.59
31402,32967.1,26317.46,0.0,1324.0,4842.59
31403,32465.5,26190.48,0.0,1396.0,4830.5
31404,31825.53,26047.62,0.0,1480.0,4830.5
31405,31176.91,26126.98,0.0,1412.0,4818.42
31406,30588.83,26396.83,0.0,1400.0,4826.47
31407,30338.03,26460.32,0.0,1400.0,4818.42
31408,30156.42,26412.7,0.0,1404.0,4814.39
31409,29845.08,26380.95,0.0,1308.0,4814.39
31410,29628.88,26253.97,0.0,1392.0,4814.39
31411,29438.62,26158.73,0.0,1392.0,4806.33
31412,29213.76,26063.49,0.0,1384.0,4810.36
31413,28859.18,25984.13,0.0,1376.0,4814.39
31414,28193.27,25873.02,0.0,1424.0,4814.39
31415,27769.51,25666.67,0.0,1412.0,4834.53
31416,27795.45,25444.44,0.0,1376.0,4842.59
31417,26965.22,25444.44,0.0,1376.0,4850.65
31418,26325.25,25523.81,0.0,1388.0,4858.71
31419,26031.21,25523.81,0.0,1388.0,4854.68
31420,25391.24,25539.68,0.0,1368.0,4854.68
31421,25114.5,25333.33,0.0,1376.0,4866.76
31422,24967.48,25063.49,17.6,1380.0,4886.91
31423,24829.1,24841.27,316.82,1360.0,4866.76
31424,24396.69,24650.79,1689.73,1372.0,4890.94
31425,23843.2,24492.06,4083.5,1384.0,4878.85
31426,22917.84,24238.1,6917.31,1396.0,4858.71
31427,22373.0,23920.63,9346.3,1392.0,4850.65
31428,21862.76,23603.17,11968.89,1380.0,4858.71
31429,21240.08,23206.35,14345.07,1392.0,4846.62
31430,20591.46,23063.49,16756.45,1368.0,4838.56
31431,19804.47,22714.29,19238.23,1380.0,4866.76
31432,19017.48,22238.1,21913.63,1396.0,4874.82
31433,17979.7,21444.44,24553.83,1352.0,4862.73
31434,16829.48,20841.27,27123.62,1344.0,4862.73
31435,15869.52,20555.56,29341.38,1360.0,4862.73
31436,14849.03,19730.16,30890.3,1332.0,4866.76
31437,14771.2,19158.73,32210.4,1372.0,4886.91
31438,14079.34,18523.81,33336.88,1388.0,4878.85
31439,13448.02,18000.0,34498.57,1412.0,4870.79
31440,12833.99,17571.43,35061.81,1396.0,4878.85
31441,12107.54,17253.97,34868.19,1392.0,4862.73
31442,11597.29,16730.16,34604.18,1384.0,4874.82
31443,11112.99,16571.43,33882.52,1376.0,4874.82
31444,10801.65,16492.06,32685.63,1384.0,4870.79
31445,10793.01,16333.33,30890.3,1372.0,4866.76
31446,10706.52,16222.22,28672.53,1384.0,4862.73
31447,10395.19,16142.86,26419.57,1384.0,4866.76
31448,10170.33,15714.29,23550.55,1380.0,4858.71
31449,10291.41,15285.71,20646.34,1372.0,4862.73
31450,10265.46,15317.46,17530.9,1364.0,4854.68
31451,10118.44,14714.29,14538.68,1368.0,4842.59
31452,10326.0,14190.48,11634.47,1432.0,4846.62
31453,10023.31,14047.62,8360.62,1452.0,4858.71
31454,10343.3,13968.25,5350.8,1468.0,4866.76
31455,10594.1,13634.92,2816.21,1452.0,4874.82
31456,11156.23,13349.21,968.07,1384.0,4886.91
31457,11554.05,13222.22,176.01,1412.0,4866.76
31458,11649.18,13126.98,0.0,1460.0,4846.62
31459,11346.49,13587.3,0.0,1544.0,4850.65
31460,11484.87,13507.94,0.0,1500.0,4874.82
31461,11614.59,13253.97,0.0,1560.0,4858.71
31462,11605.94,12777.78,0.0,1564.0,4854.68
31463,11675.13,12523.81,0.0,1604.0,4882.88
31464,11502.16,12206.35,0.0,1520.0,4866.76
31465,11424.33,11777.78,0.0,1476.0,4870.79
31466,11424.33,11761.9,0.0,1432.0,4874.82
31467,11294.6,11555.56,0.0,1448.0,4874.82
31468,10931.38,10619.05,0.0,1412.0,4874.82
31469,10680.58,10031.75,0.0,1392.0,4882.88
31470,10594.1,9222.22,0.0,1368.0,4890.94
31471,10481.67,8523.81,0.0,1408.0,4886.91
31472,10274.11,8126.98,0.0,1396.0,4882.88
31473,9988.72,7523.81,0.0,1352.0,4882.88
31474,9798.46,7222.22,0.0,1336.0,4870.79
31475,9314.16,6714.29,0.0,1328.0,4850.65
31476,8743.37,6634.92,0.0,1368.0,4850.65
31477,8285.02,6571.43,0.0,1328.0,4858.71
31478,7766.12,6555.56,0.0,1328.0,4882.88
31479,7498.03,6126.98,0.0,1324.0,4874.82
31480,7117.5,5603.17,0.0,1324.0,4874.82
31481,6702.39,5523.81,0.0,1312.0,4870.79
31482,6140.25,5555.56,0.0,1356.0,4866.76
31483,5552.17,5444.44,0.0,1316.0,4866.76
31484,5258.13,5095.24,0.0,1364.0,4874.82
31485,5232.19,4857.14,0.0,1384.0,4870.79
31486,5059.22,4793.65,0.0,1392.0,4850.65
31487,4946.79,4428.57,0.0,1368.0,4842.59
31488,4704.64,4206.35,0.0,1420.0,4834.53
31489,4410.6,3952.38,0.0,1456.0,4830.5
31490,4280.88,3888.89,0.0,1392.0,4822.45
31491,4073.32,3698.41,0.0,1364.0,4818.42
31492,3900.36,3507.94,0.0,1432.0,4814.39
31493,3848.47,3428.57,0.0,1416.0,4794.24
31494,3753.34,3253.97,0.0,1436.0,4794.24
31495,3753.34,3015.87,0.0,1400.0,4794.24
31496,3753.34,2777.78,0.0,1452.0,4806.33
31497,3545.78,2571.43,0.0,1436.0,4810.36
31498,3398.76,2476.19,0.0,1480.0,4814.39
31499,3234.44,2539.68,0.0,1472.0,4806.33
31500,3130.66,2428.57,0.0,1484.0,4810.36
31501,3096.07,2349.21,0.0,1468.0,4798.27
31502,3078.77,2365.08,0.0,1456.0,4802.3
31503,3018.24,2333.33,0.0,1404.0,4802.3
31504,3026.88,2365.08,0.0,1380.0,4794.24
31505,3018.24,2460.32,0.0,1448.0,4790.22
31506,2992.29,2571.43,0.0,1428.0,4798.27
31507,3130.66,2587.3,0.0,1436.0,4790.22
31508,3208.5,2761.9,0.0,1448.0,4786.19
31509,3243.09,3047.62,0.0,1444.0,4778.13
31510,3260.39,3158.73,0.0,1468.0,4786.19
31511,3485.24,3000.0,0.0,1460.0,4786.19
31512,3623.61,3111.11,0.0,1432.0,4798.27
31513,3857.12,3111.11,0.0,1396.0,4806.33
31514,3986.84,3111.11,0.0,1408.0,4798.27
31515,4004.14,3253.97,0.0,1556.0,4794.24
31516,3848.47,3253.97,0.0,1488.0,4802.3
31517,3796.58,3349.21,0.0,1496.0,4810.36
31518,3857.12,3333.33,0.0,1520.0,4806.33
31519,3874.41,3015.87,140.81,1544.0,4806.33
31520,4004.14,2682.54,633.65,1552.0,4814.39
31521,4064.67,2460.32,1496.11,1484.0,4810.36
31522,4021.43,2396.83,2622.6,1460.0,4826.47
31523,3909.01,2285.71,3713.88,1444.0,4814.39
31524,3658.21,2444.44,4875.56,1420.0,4822.45
31525,3450.65,2476.19,6054.85,1448.0,4818.42
31526,3338.22,2476.19,7304.54,1524.0,4802.3
31527,3303.63,2571.43,8360.62,1524.0,4810.36
31528,3269.04,2523.81,9469.5,1568.0,4806.33
31529,3078.77,2476.19,10173.56,1592.0,4810.36
31530,2957.7,2269.84,10895.21,1600.0,4830.5
31531,2923.11,2206.35,11476.05,1596.0,4834.53
31532,2827.98,2174.6,11951.29,1612.0,4850.65
31533,2793.38,2158.73,12320.92,1620.0,4842.59
31534,2732.84,2206.35,12514.53,1644.0,4842.59
31535,2551.23,2253.97,12514.53,1644.0,4834.53
31536,2412.86,2126.98,12391.32,1624.0,4830.5
31537,2309.08,2126.98,12092.1,1620.0,4842.59
31538,2179.36,2142.86,11792.88,1612.0,4834.53
31539,2127.47,2126.98,11335.24,1620.0,4834.53
31540,2015.04,2079.37,10824.81,1516.0,4842.59
31541,1911.26,2174.6,10261.56,1520.0,4842.59
31542,1738.3,2206.35,9451.9,1504.0,4846.62
31543,1755.59,2000.0,8589.44,1532.0,4842.59
31544,1868.02,1904.76,7709.37,1564.0,4842.59
31545,1945.85,1777.78,6794.11,1572.0,4858.71
31546,1893.97,1777.78,5738.03,1484.0,4846.62
31547,1980.45,1730.16,4664.35,1512.0,4850.65
31548,1980.45,1571.43,3661.07,1616.0,4834.53
31549,2110.17,1619.05,2604.99,1588.0,4858.71
31550,2248.54,1666.67,1619.32,1528.0,4866.76
31551,2335.03,1730.16,809.66,1556.0,4858.71
31552,2404.21,1793.65,299.22,1716.0,4866.76
31553,2637.71,1793.65,70.41,1692.0,4866.76
31554,2827.98,1873.02,0.0,1668.0,4882.88
31555,3096.07,2095.24,0.0,1596.0,4886.91
31556,3225.79,2333.33,0.0,1660.0,4886.91
31557,3450.65,2634.92,0.0,1612.0,4842.59
31558,3614.97,2666.67,0.0,1596.0,4854.68
31559,3822.52,2619.05,0.0,1592.0,4866.76
31560,4090.62,2730.16,0.0,1584.0,4894.96
31561,4306.82,2698.41,0.0,1588.0,4894.96
31562,4514.38,2523.81,0.0,1600.0,4890.94
31563,4851.66,2507.94,0.0,1632.0,4898.99
31564,5041.93,2619.05,0.0,1676.0,4903.02
31565,5232.19,2746.03,0.0,1632.0,4898.99
31566,5465.69,2793.65,0.0,1664.0,4898.99
31567,5699.19,2904.76,0.0,1664.0,4898.99
31568,5820.27,2920.63,0.0,1680.0,4886.91
31569,5924.05,3111.11,0.0,1684.0,4894.96
31570,6001.88,3285.71,0.0,1672.0,4882.88
31571,6183.49,3349.21,0.0,1664.0,4890.94
31572,6287.27,3587.3,0.0,1700.0,4894.96
31573,6425.64,3873.02,0.0,1680.0,4894.96
31574,6659.15,4158.73,0.0,1684.0,4886.91
31575,6884.0,4587.3,0.0,1608.0,4874.82
31576,7091.56,4714.29,0.0,1676.0,4870.79
31577,7411.54,4365.08,0.0,1640.0,4874.82
31578,7593.16,4079.37,0.0,1632.0,4858.71
31579,7645.05,4317.46,0.0,1624.0,4858.71
31580,7792.07,4492.06,0.0,1652.0,4854.68
31581,8060.16,4825.4,0.0,1624.0,4842.59
31582,8146.64,5000.0,0.0,1636.0,4846.62
31583,8215.83,4682.54,0.0,1644.0,4826.47
31584,8233.13,4396.83,0.0,1720.0,4822.45
31585,8163.94,4603.17,0.0,1624.0,4826.47
31586,8285.02,4634.92,0.0,1584.0,4818.42
31587,8267.72,4539.68,0.0,1580.0,4802.3
31588,8328.26,4333.33,0.0,1592.0,4794.24
31589,8449.33,4349.21,0.0,1580.0,4802.3
31590,8682.84,4603.17,0.0,1576.0,4810.36
31591,8933.63,4492.06,0.0,1572.0,4814.39
31592,9141.19,4380.95,0.0,1576.0,4806.33
31593,9400.64,4190.48,0.0,1568.0,4802.3
31594,9487.12,4285.71,0.0,1584.0,4802.3
31595,9487.12,4476.19,0.0,1704.0,4794.24
31596,9547.66,4619.05,0.0,1700.0,4786.19
31597,9867.64,4666.67,0.0,1572.0,4790.22
31598,10092.5,4984.13,0.0,1568.0,4790.22
31599,10377.89,5444.44,0.0,1564.0,4786.19
31600,10732.47,5666.67,0.0,1564.0,4782.16
31601,10957.32,5666.67,0.0,1564.0,4786.19
31602,11398.38,5761.9,0.0,1508.0,4786.19
31603,11718.37,6079.37,0.0,1492.0,4778.13
31604,11822.15,6428.57,0.0,1492.0,4782.16
31605,12029.7,6555.56,0.0,1496.0,4794.24
31606,12168.08,6793.65,0.0,1496.0,4790.22
31607,12522.65,7126.98,0.0,1492.0,4786.19
31608,12868.58,7317.46,0.0,1500.0,4790.22
31609,13188.57,7539.68,0.0,1512.0,4802.3
31610,13603.68,7793.65,0.0,1540.0,4790.22
31611,13949.61,8158.73,0.0,1564.0,4794.24
31612,14286.9,8190.48,0.0,1600.0,4794.24
31613,14676.07,7888.89,0.0,1716.0,4806.33
31614,14926.87,8031.75,0.0,1672.0,4810.36
31615,15117.13,8428.57,105.61,1580.0,4810.36
31616,14961.46,8682.54,528.04,1556.0,4802.3
31617,15203.61,8650.79,1284.9,1556.0,4818.42
31618,15471.71,8666.67,2323.37,1532.0,4818.42
31619,15834.93,8809.52,3625.87,1520.0,4814.39
31620,15886.82,9222.22,5315.6,1532.0,4802.3
31621,16120.32,9396.83,7005.32,1568.0,4802.3
31622,16258.7,9539.68,8800.65,1552.0,4802.3
31623,16137.62,9507.94,10666.39,1544.0,4818.42
31624,15696.56,9460.32,12197.71,1512.0,4818.42
31625,15419.82,9253.97,13834.63,1504.0,4814.39
31626,15307.39,9539.68,15559.56,1536.0,4826.47
31627,15341.98,9492.06,17020.47,1540.0,4830.5
31628,14702.01,9571.43,18129.35,1512.0,4842.59
31629,14658.77,9349.21,18815.8,1544.0,4842.59
31630,14356.08,9968.25,19942.28,1520.0,4842.59
31631,13785.3,10285.71,21068.77,1500.0,4838.56
31632,13309.64,10031.75,21614.41,1488.0,4838.56
31633,12557.25,9952.38,21737.62,1468.0,4842.59
31634,12280.5,9571.43,21279.98,1496.0,4846.62
31635,12116.19,9730.16,20734.34,1520.0,4838.56
31636,12211.32,9873.02,20047.89,1524.0,4850.65
31637,12219.97,10492.06,19220.63,1516.0,4854.68
31638,12202.67,10222.22,17953.34,1556.0,4846.62
31639,12375.63,10174.6,16457.22,1476.0,4842.59
31640,12306.45,10555.56,14485.88,1632.0,4854.68
31641,12306.45,10873.02,12444.13,1676.0,4846.62
31642,12514.01,10730.16,10384.77,1692.0,4850.65
31643,12911.83,10333.33,8272.62,1708.0,4850.65
31644,13119.38,9873.02,6389.28,1656.0,4850.65
31645,13197.22,9476.19,4576.34,1640.0,4854.68
31646,13448.02,9634.92,2851.41,1648.0,4858.71
31647,14018.8,9825.4,1584.12,1636.0,4850.65
31648,14494.45,9730.16,510.44,1476.0,4854.68
31649,15454.41,10238.1,88.01,1460.0,4862.73
31650,16059.79,10174.6,0.0,1588.0,4858.71
31651,16924.61,10015.87,0.0,1636.0,4866.76
31652,17798.08,10126.98,0.0,1600.0,4866.76
