Iron_steel,Olefin,Methanol,Ammonia
12321.87,11310.52,703.02,1072.29
12323.79,11328.7,704.15,1074.01
12351.28,11334.24,704.49,1074.53
12412.77,11375.26,707.04,1078.42
12455.29,11401.94,708.7,1080.95
12592.09,11441.1,711.14,1084.67
12718.6,11505.15,715.12,1090.74
12836.49,11574.34,719.42,1097.3
13009.27,11639.29,723.45,1103.45
13128.19,11737.0,729.53,1112.72
13348.26,11835.9,735.68,1122.09
13502.52,11935.81,741.88,1131.57
13721.64,12029.37,747.7,1140.44
13894.93,12116.79,753.13,1148.72
14099.02,12203.92,758.55,1156.98
14258.59,12290.59,763.94,1165.2
14421.02,12371.48,768.96,1172.87
14538.17,12439.86,773.21,1179.35
14636.45,12486.94,776.14,1183.82
14694.65,12549.98,780.06,1189.79
14791.99,12547.84,779.93,1189.59
14801.05,12573.77,781.54,1192.05
14842.69,12577.4,781.76,1192.39
14866.69,12593.0,782.73,1193.87
14828.63,12576.96,781.74,1192.35
14852.41,12563.56,780.9,1191.08
14829.59,12576.46,781.71,1192.3
14833.79,12571.35,781.39,1191.82
14820.03,12585.66,782.28,1193.17
14834.06,12590.18,782.56,1193.6
14845.66,12592.56,782.71,1193.83
14819.46,12610.65,783.83,1195.54
14880.14,12590.53,782.58,1193.64
14871.11,12632.53,785.19,1197.62
14889.98,12637.06,785.47,1198.05
14893.25,12600.28,783.19,1194.56
14928.21,12631.07,785.1,1197.48
14883.0,12626.63,784.82,1197.06
14891.92,12608.53,783.7,1195.34
14874.15,12621.5,784.5,1196.57
14835.74,12595.07,782.86,1194.07
14825.24,12565.29,781.01,1191.24
14766.78,12556.01,780.43,1190.36
14722.21,12534.91,779.12,1188.36
14638.41,12479.1,775.65,1183.07
14586.3,12457.57,774.32,1181.03
14495.23,12440.51,773.26,1179.41
14462.95,12379.81,769.48,1173.66
14335.34,12340.7,767.05,1169.95
14255.98,12284.72,763.57,1164.64
14154.86,12243.83,761.03,1160.77
14065.09,12198.91,758.24,1156.51
14002.59,12170.82,756.49,1153.85
13930.73,12126.94,753.77,1149.69
13858.5,12095.08,751.78,1146.67
13769.59,12061.61,749.7,1143.49
13725.83,12026.94,747.55,1140.2
13691.34,12011.4,746.58,1138.73
13611.21,11962.66,743.55,1134.11
13602.65,11976.53,744.42,1135.43
13576.01,11935.18,741.85,1131.51
13540.91,11960.37,743.41,1133.89
13585.65,11953.79,743.0,1133.27
13579.57,11951.58,742.87,1133.06
13537.95,11951.14,742.84,1133.02
13574.64,11945.7,742.5,1132.5
13532.74,11915.72,740.64,1129.66
13489.01,11921.15,740.97,1130.18
13498.39,11931.56,741.62,1131.16
13501.75,11905.57,740.01,1128.7
13472.06,11905.47,740.0,1128.69
13413.13,11872.11,737.93,1125.53
13357.46,11849.57,736.52,1123.39
13312.62,11792.12,732.95,1117.94
13246.74,11772.94,731.76,1116.12
13108.72,11720.6,728.51,1111.16
13010.84,11659.0,724.68,1105.32
12887.28,11593.2,720.59,1099.08
12676.82,11470.02,712.93,1087.41
12437.88,11390.69,708.0,1079.89
12317.52,11306.13,702.75,1071.87
12340.09,11316.8,703.41,1072.88
12356.56,11307.25,702.82,1071.98
12344.99,11328.09,704.11,1073.95
12345.88,11327.1,704.05,1073.86
12349.89,11314.02,703.24,1072.62
12371.84,11338.63,704.77,1074.95
12437.27,11369.2,706.67,1077.85
12457.39,11371.93,706.84,1078.11
12416.89,11372.32,706.86,1078.14
12415.28,11334.84,704.53,1074.59
12397.46,11361.7,706.2,1077.14
12411.33,11357.07,705.91,1076.7
12365.73,11351.22,705.55,1076.14
12312.46,11317.0,703.42,1072.9
12357.85,11306.17,702.75,1071.87
12279.86,11327.03,704.05,1073.85
12318.07,11329.57,704.2,1074.09
12322.61,11339.69,704.83,1075.05
12399.71,11343.79,705.09,1075.44
12476.84,11414.63,709.49,1082.16
12598.05,11437.91,710.94,1084.36
12680.86,11500.97,714.86,1090.34
12862.43,11583.66,720.0,1098.18
13001.9,11651.17,724.19,1104.58
13173.61,11734.57,729.38,1112.49
13361.06,11826.45,735.09,1121.2
13538.29,11920.22,740.92,1130.09
13735.42,12024.06,747.37,1139.93
13886.57,12104.12,752.35,1147.52
14099.84,12216.95,759.36,1158.22
14274.19,12291.68,764.0,1165.3
14376.11,12368.34,768.77,1172.57
14499.03,12445.14,773.54,1179.85
14618.88,12480.69,775.75,1183.22
14682.72,12504.89,777.26,1185.52
14750.67,12564.29,780.95,1191.15
14790.49,12559.09,780.63,1190.65
14824.8,12578.7,781.84,1192.51
14828.71,12575.11,781.62,1192.17
14841.86,12580.37,781.95,1192.67
14816.17,12575.25,781.63,1192.19
14825.77,12597.2,782.99,1194.27
14815.1,12575.98,781.68,1192.26
14787.49,12580.11,781.93,1192.65
14825.64,12599.19,783.12,1194.46
14858.12,12588.76,782.47,1193.47
14875.34,12597.4,783.01,1194.29
14875.64,12612.06,783.92,1195.68
14926.83,12600.41,783.19,1194.57
14898.32,12624.08,784.66,1196.82
14876.53,12621.86,784.53,1196.61
14904.31,12635.23,785.36,1197.87
14897.52,12633.47,785.25,1197.71
14880.85,12596.51,782.95,1194.2
14888.91,12611.33,783.87,1195.61
14822.49,12610.79,783.84,1195.56
14814.09,12574.68,781.59,1192.13
14791.89,12550.11,780.07,1189.8
14745.67,12533.03,779.01,1188.18
14681.34,12509.88,777.57,1185.99
14597.66,12458.03,774.34,1181.07
14515.67,12415.15,771.68,1177.01
14449.51,12377.92,769.36,1173.48
14379.32,12332.54,766.54,1169.18
14275.18,12305.29,764.85,1166.59
14177.12,12268.92,762.59,1163.15
14072.94,12180.83,757.11,1154.79
13995.83,12143.88,754.82,1151.29
13925.6,12134.89,754.26,1150.44
13809.72,12087.57,751.32,1145.95
13805.43,12079.4,750.81,1145.18
13732.36,12017.74,746.98,1139.33
13662.33,12000.66,745.92,1137.71
13635.89,11984.12,744.89,1136.15
13612.76,11964.86,743.69,1134.32
13609.42,11961.74,743.5,1134.02
13590.02,11956.36,743.16,1133.51
13557.66,11925.65,741.25,1130.6
13587.28,11959.31,743.35,1133.79
13572.4,11945.33,742.48,1132.47
13537.52,11939.48,742.11,1131.91
13555.19,11924.55,741.19,1130.5
13561.33,11911.61,740.38,1129.27
13540.54,11946.47,742.55,1132.58
13502.66,11905.59,740.01,1128.7
13460.02,11883.49,738.63,1126.61
13435.83,11857.91,737.04,1124.18
13361.07,11826.79,735.11,1121.23
13301.89,11808.67,733.98,1119.51
13226.35,11781.41,732.29,1116.93
13127.49,11727.34,728.93,1111.8
13023.02,11680.32,726.0,1107.34
12885.17,11596.33,720.78,1099.38
12680.66,11496.92,714.61,1089.96
12384.22,11358.01,705.97,1076.79
12329.34,11315.98,703.36,1072.8
12353.78,11319.37,703.57,1073.12
12345.33,11334.84,704.53,1074.59
12334.53,11300.57,702.4,1071.34
12332.36,11316.32,703.38,1072.84
12328.85,11330.22,704.24,1074.15
12358.45,11366.94,706.53,1077.63
12409.56,11352.84,705.65,1076.3
12446.96,11380.94,707.4,1078.96
12434.5,11363.18,706.29,1077.28
12491.94,11385.75,707.7,1079.42
12435.14,11377.99,707.21,1078.68
12392.43,11339.49,704.82,1075.03
12366.58,11343.49,705.07,1075.41
12310.62,11337.41,704.69,1074.83
12316.1,11303.05,702.55,1071.58
12333.26,11310.47,703.02,1072.28
12348.54,11319.22,703.56,1073.11
12329.74,11341.9,704.97,1075.26
12405.93,11370.24,706.73,1077.95
12497.05,11391.43,708.05,1079.96
12582.17,11443.18,711.26,1084.86
12711.39,11493.49,714.39,1089.63
12838.41,11578.57,719.68,1097.7
12979.52,11665.16,725.06,1105.91
13179.13,11729.99,729.09,1112.05
13343.59,11846.15,736.31,1123.07
13547.72,11929.59,741.5,1130.98
13757.91,12027.92,747.61,1140.3
13930.75,12113.63,752.94,1148.42
14081.02,12194.68,757.98,1156.11
14251.46,12290.56,763.93,1165.2
14378.67,12367.2,768.7,1172.46
14498.78,12410.1,771.37,1176.53
14609.14,12463.7,774.7,1181.61
14691.16,12529.87,778.81,1187.88
14772.87,12523.88,778.44,1187.32
14801.07,12572.59,781.47,1191.94
14806.53,12582.65,782.09,1192.89
14808.01,12566.61,781.09,1191.37
14827.23,12558.43,780.58,1190.59
14803.69,12588.91,782.48,1193.48
14818.39,12595.39,782.88,1194.1
14839.22,12574.66,781.59,1192.13
14846.01,12613.82,784.03,1195.84
14832.08,12594.19,782.81,1193.98
14842.16,12594.14,782.8,1193.98
14878.64,12592.18,782.68,1193.79
14886.66,12595.25,782.87,1194.08
14883.24,12618.65,784.33,1196.3
14901.05,12623.92,784.66,1196.8
14868.05,12628.87,784.96,1197.27
14951.39,12626.16,784.79,1197.01
14889.31,12608.14,783.67,1195.31
14880.64,12627.31,784.87,1197.12
14884.5,12594.64,782.84,1194.03
14825.85,12598.85,783.1,1194.42
14810.4,12579.01,781.86,1192.54
14766.03,12555.39,780.4,1190.3
14689.0,12514.3,777.84,1186.41
14663.38,12508.22,777.46,1185.83
14584.26,12459.59,774.44,1181.22
14528.89,12418.33,771.88,1177.31
14455.01,12370.82,768.92,1172.81
14348.36,12340.8,767.06,1169.96
14266.0,12293.5,764.12,1165.48
14183.31,12237.77,760.65,1160.19
14074.61,12213.87,759.17,1157.93
13996.1,12161.27,755.9,1152.94
13911.1,12114.97,753.02,1148.55
13841.76,12072.89,750.41,1144.56
13780.94,12063.17,749.8,1143.64
13735.53,12034.73,748.03,1140.94
13713.78,11996.49,745.66,1137.32
13648.09,11984.69,744.92,1136.2
13613.04,11968.93,743.94,1134.71
13629.54,11961.04,743.45,1133.96
13597.7,11947.78,742.63,1132.7
13589.12,11972.74,744.18,1135.07
13539.88,11940.48,742.18,1132.01
13585.56,11928.47,741.43,1130.87
13553.87,11932.34,741.67,1131.24
13535.75,11926.84,741.33,1130.71
13558.97,11921.92,741.02,1130.25
13523.63,11941.52,742.24,1132.11
13495.94,11902.48,739.81,1128.41
13486.89,11874.67,738.08,1125.77
13436.42,11878.04,738.29,1126.09
13345.21,11847.45,736.39,1123.19
13275.08,11818.24,734.58,1120.42
13202.46,11771.3,731.66,1115.97
13111.69,11723.58,728.69,1111.45
13030.65,11641.53,723.59,1103.67
12882.46,11587.33,720.22,1098.53
12663.16,11503.65,715.02,1090.59
12429.75,11373.14,706.91,1078.22
12355.16,11300.02,702.37,1071.29
12333.93,11307.11,702.81,1071.96
12348.79,11305.35,702.7,1071.8
12340.13,11308.25,702.88,1072.07
12348.91,11323.58,703.83,1073.52
12331.93,11324.7,703.9,1073.63
12353.15,11353.22,705.67,1076.33
12418.82,11354.87,705.78,1076.49
12444.56,11359.36,706.06,1076.92
12434.94,11378.29,707.23,1078.71
12448.9,11384.72,707.63,1079.32
12418.82,11380.48,707.37,1078.92
12401.37,11348.03,705.35,1075.84
12357.88,11333.71,704.46,1074.48
12341.48,11330.58,704.27,1074.19
12330.17,11337.75,704.71,1074.87
12330.63,11311.12,703.06,1072.34
12312.71,11332.23,704.37,1074.34
12348.07,11354.77,705.77,1076.48
12430.47,11360.23,706.11,1077.0
12484.33,11387.11,707.78,1079.55
12583.17,11443.62,711.29,1084.9
12692.41,11508.99,715.36,1091.1
12847.12,11599.29,720.97,1099.66
12979.79,11629.03,722.82,1102.48
13172.99,11738.91,729.65,1112.9
13324.83,11848.39,736.45,1123.28
13514.41,11930.65,741.56,1131.08
13726.81,12039.05,748.3,1141.35
13940.97,12119.48,753.3,1148.98
14106.71,12205.36,758.64,1157.12
14252.61,12295.66,764.25,1165.68
14371.58,12377.09,769.31,1173.4
14469.52,12427.53,772.45,1178.18
14622.56,12485.16,776.03,1183.65
14725.7,12523.28,778.4,1187.26
14735.47,12536.24,779.21,1188.49
14807.11,12569.99,781.3,1191.69
14858.51,12578.92,781.86,1192.53
14870.93,12590.5,782.58,1193.63
14822.76,12577.55,781.77,1192.41
14885.83,12583.05,782.12,1192.93
14836.66,12568.12,781.19,1191.51
14797.94,12575.4,781.64,1192.2
14833.76,12586.59,782.33,1193.26
14860.1,12593.94,782.79,1193.96
14832.94,12590.84,782.6,1193.67
14853.49,12592.77,782.72,1193.85
14881.22,12606.13,783.55,1195.11
14860.43,12595.69,782.9,1194.12
14921.15,12614.09,784.04,1195.87
14891.29,12602.09,783.3,1194.73
14886.23,12622.5,784.57,1196.67
14917.82,12622.31,784.55,1196.65
14907.26,12608.18,783.68,1195.31
14855.08,12596.07,782.92,1194.16
14830.1,12595.1,782.86,1194.07
14779.21,12602.45,783.32,1194.77
14759.33,12563.22,780.88,1191.05
14718.87,12508.81,777.5,1185.89
14631.8,12465.75,774.82,1181.81
14613.67,12453.39,774.06,1180.63
14561.85,12421.27,772.06,1177.59
14432.81,12395.1,770.43,1175.11
14372.27,12356.23,768.02,1171.42
14253.2,12298.21,764.41,1165.92
14191.2,12266.59,762.45,1162.93
14102.63,12207.85,758.79,1157.36
14011.39,12169.09,756.38,1153.68
13942.67,12128.54,753.86,1149.84
13838.71,12098.9,752.02,1147.03
13811.32,12047.09,748.8,1142.12
13747.74,12043.39,748.57,1141.76
13695.36,12008.84,746.42,1138.49
13634.28,11982.48,744.79,1135.99
13594.34,11973.98,744.26,1135.18
13593.34,11941.17,742.22,1132.07
13565.43,11955.04,743.08,1133.39
13585.96,11937.18,741.97,1131.69
13555.51,11932.46,741.68,1131.25
13530.18,11927.62,741.38,1130.79
13555.21,11933.17,741.72,1131.32
13549.78,11918.78,740.83,1129.95
13505.59,11928.77,741.45,1130.9
13540.41,11912.65,740.45,1129.37
13469.9,11916.92,740.71,1129.77
13485.58,11875.88,738.16,1125.88
13446.89,11856.65,736.96,1124.06
13352.0,11842.33,736.07,1122.7
13318.68,11798.74,733.36,1118.57
13257.05,11785.65,732.55,1117.33
13114.49,11720.62,728.51,1111.16
13015.97,11647.63,723.97,1104.24
12896.16,11597.52,720.86,1099.49
12673.77,11495.57,714.52,1089.83
12438.3,11359.29,706.05,1076.91
12303.38,11301.82,702.48,1071.46
12319.2,11322.89,703.79,1073.46
12308.58,11322.35,703.75,1073.41
12334.92,11329.89,704.22,1074.12
12315.24,11323.41,703.82,1073.51
12324.67,11336.66,704.64,1074.76
12364.27,11371.86,706.83,1078.1
12420.63,11362.21,706.23,1077.19
12451.56,11406.77,709.0,1081.41
12472.93,11374.85,707.02,1078.38
12435.44,11368.75,706.64,1077.81
12445.93,11363.05,706.28,1077.27
12409.27,11385.18,707.66,1079.36
12342.78,11329.64,704.21,1074.1
12340.99,11311.74,703.1,1072.4
12321.39,11308.04,702.87,1072.05
12331.69,11305.35,702.7,1071.79
12317.58,11324.2,703.87,1073.58
12358.92,11343.69,705.08,1075.43
12437.6,11372.01,706.84,1078.11
12527.05,11397.6,708.43,1080.54
12617.02,11442.27,711.21,1084.78
12701.18,11505.92,715.16,1090.81
12852.16,11563.55,718.75,1096.27
12967.83,11627.37,722.71,1102.32
13159.71,11766.43,731.36,1115.51
13347.71,11846.93,736.36,1123.14
13536.6,11933.53,741.74,1131.35
13719.41,12017.29,746.95,1139.29
13887.96,12111.88,752.83,1148.26
14089.48,12211.59,759.03,1157.71
14274.58,12292.6,764.06,1165.39
14426.94,12368.42,768.77,1172.58
14524.52,12406.44,771.14,1176.18
14611.56,12476.03,775.46,1182.78
14708.36,12545.06,779.75,1189.32
14765.64,12546.9,779.87,1189.5
14821.73,12570.52,781.34,1191.74
14819.22,12586.51,782.33,1193.25
14864.9,12591.81,782.66,1193.76
14823.24,12591.89,782.66,1193.76
14816.06,12592.15,782.68,1193.79
14858.45,12564.41,780.96,1191.16
14825.85,12579.66,781.9,1192.6
14842.05,12563.52,780.9,1191.08
14859.83,12586.86,782.35,1193.29
14842.47,12576.24,781.69,1192.28
14865.17,12594.08,782.8,1193.97
14875.92,12602.75,783.34,1194.79
14893.65,12592.45,782.7,1193.82
14900.49,12616.95,784.22,1196.14
14853.44,12641.68,785.76,1198.48
14906.34,12630.85,785.09,1197.46
14900.18,12615.95,784.16,1196.05
14876.26,12614.11,784.05,1195.87
14887.19,12615.52,784.13,1196.0
14858.31,12600.4,783.19,1194.57
14825.17,12598.42,783.07,1194.38
14793.91,12576.27,781.69,1192.28
14715.84,12545.17,779.76,1189.34
14653.34,12499.67,776.93,1185.02
14586.43,12462.29,774.61,1181.48
14527.62,12428.92,772.53,1178.31
14412.14,12379.59,769.47,1173.64
14359.19,12340.77,767.06,1169.96
14275.61,12294.84,764.2,1165.6
14160.63,12240.55,760.83,1160.46
14065.93,12180.81,757.11,1154.79
13989.54,12150.39,755.22,1151.91
13900.05,12122.96,753.52,1149.31
13833.47,12087.45,751.31,1145.94
13791.55,12063.49,749.82,1143.67
13713.74,12025.05,747.43,1140.03
13686.78,12001.52,745.97,1137.8
13645.03,11975.66,744.36,1135.34
13612.75,11964.87,743.69,1134.32
13617.08,11958.6,743.3,1133.73
13581.11,11951.77,742.88,1133.08
13548.7,11948.38,742.67,1132.76
13565.73,11945.99,742.52,1132.53
13547.36,11938.7,742.06,1131.84
13530.86,11936.17,741.91,1131.6
13533.67,11929.71,741.51,1130.99
13559.03,11930.7,741.57,1131.08
13535.78,11937.91,742.02,1131.76
13479.64,11898.16,739.55,1128.0
13465.27,11890.55,739.07,1127.27
13451.41,11885.0,738.73,1126.75
13367.9,11859.52,737.14,1124.33
13352.57,11812.85,734.24,1119.91
13210.78,11767.43,731.42,1115.6
13158.51,11730.24,729.11,1112.08
13004.41,11667.35,725.2,1106.11
12908.09,11609.12,721.58,1100.59
12666.63,11490.41,714.2,1089.34
12433.81,11387.33,707.79,1079.57
12346.65,11325.87,703.97,1073.74
12280.34,11267.46,700.34,1068.2
12295.17,11273.33,700.71,1068.76
12276.71,11282.11,701.25,1069.59
12302.06,11274.74,700.8,1068.89
12302.63,11260.95,699.94,1067.59
12115.84,10991.26,683.18,1042.02
11960.52,10702.35,665.22,1014.63
11737.9,10398.5,646.33,985.82
11605.53,10117.95,628.89,959.22
11460.31,9912.03,616.09,939.7
11369.33,9746.26,605.79,923.99
11258.58,9614.41,597.6,911.49
11211.22,9499.86,590.48,900.63
11166.4,9401.74,584.38,891.32
11136.81,9341.52,580.63,885.62
11093.62,9274.21,576.45,879.23
11101.06,9267.93,576.06,878.64
11061.53,9224.56,573.36,874.53
11046.3,9224.61,573.37,874.53
11051.92,9232.73,573.87,875.3
11076.16,9234.22,573.96,875.44
11053.32,9266.03,575.94,878.46
11116.53,9277.96,576.68,879.59
11135.76,9294.15,577.69,881.12
11111.82,9305.92,578.42,882.24
11132.61,9327.09,579.74,884.25
11155.85,9373.28,582.61,888.63
11125.76,9379.89,583.02,889.25
11133.12,9405.05,584.58,891.64
11159.59,9404.0,584.52,891.54
11202.24,9447.01,587.19,895.62
11217.83,9451.28,587.46,896.02
11188.75,9455.47,587.72,896.42
11219.7,9476.61,589.03,898.42
11235.92,9458.98,587.93,896.75
11219.47,9481.83,589.35,898.92
11188.59,9491.16,589.93,899.8
11211.77,9536.94,592.78,904.14
11205.24,9507.69,590.96,901.37
11200.7,9535.49,592.69,904.0
11244.03,9513.75,591.34,901.94
11223.31,9535.51,592.69,904.01
11257.31,9534.44,592.62,903.91
11242.64,9549.26,593.55,905.31
11238.07,9529.22,592.3,903.41
11251.1,9522.85,591.9,902.81
11233.46,9545.55,593.32,904.96
11259.17,9530.22,592.36,903.5
11210.55,9510.98,591.17,901.68
11209.37,9503.56,590.71,900.98
11187.05,9495.93,590.23,900.25
11201.7,9476.32,589.01,898.4
11210.21,9464.64,588.29,897.29
11170.06,9426.49,585.92,893.67
11144.73,9403.86,584.51,891.53
11162.26,9374.44,582.68,888.74
11109.59,9333.33,580.12,884.84
11082.22,9278.78,576.73,879.67
11050.37,9232.37,573.85,875.27
11032.92,9169.1,569.92,869.27
10964.3,9133.54,567.71,865.9
10966.06,9063.77,563.37,859.28
10891.65,9018.23,560.54,854.97
10924.95,8958.06,556.8,849.26
10850.21,8919.02,554.37,845.56
10824.83,8843.54,549.68,838.4
10825.21,8848.66,550.0,838.89
10808.2,8810.08,547.6,835.23
10767.95,8771.67,545.21,831.59
10775.89,8754.92,544.17,830.0
10776.03,8756.31,544.26,830.14
10782.02,8738.57,543.16,828.45
10712.33,8745.85,543.61,829.14
10735.23,8727.26,542.45,827.38
10731.1,8721.27,542.08,826.81
10738.54,8694.75,540.43,824.3
10744.41,8716.41,541.78,826.35
10718.2,8709.21,541.33,825.67
10737.55,8697.16,540.58,824.53
10728.56,8695.42,540.47,824.36
10724.36,8689.32,540.1,823.78
10746.19,8697.6,540.61,824.57
10726.58,8705.17,541.08,825.29
10771.38,8704.52,541.04,825.23
10721.47,8693.53,540.36,824.18
10729.48,8705.41,541.1,825.31
10729.12,8694.32,540.41,824.26
10728.83,8685.58,539.86,823.43
10744.55,8715.49,541.72,826.27
10733.82,8722.61,542.16,826.94
10717.26,8712.76,541.55,826.01
10719.76,8695.2,540.46,824.34
10742.59,8700.32,540.78,824.83
10714.58,8711.74,541.49,825.91
10707.1,8711.17,541.45,825.86
10706.5,8716.2,541.77,826.33
10751.73,8693.72,540.37,824.2
10729.28,8701.67,540.86,824.96
10734.78,8699.23,540.71,824.72
10732.92,8661.68,538.38,821.16
10726.07,8713.68,541.61,826.09
10735.04,8685.04,539.83,823.38
10745.7,8710.73,541.43,825.81
10726.69,8698.36,540.66,824.64
10734.37,8693.88,540.38,824.22
10737.41,8714.09,541.63,826.13
10749.82,8691.43,540.23,823.98
10758.56,8709.46,541.35,825.69
10751.33,8700.52,540.79,824.85
10753.62,8693.12,540.33,824.14
10706.59,8715.57,541.73,826.27
10714.26,8727.81,542.49,827.43
10718.58,8707.14,541.2,825.47
10733.81,8702.56,540.92,825.04
10734.05,8692.87,540.32,824.12
10716.26,8703.93,541.0,825.17
10735.3,8726.48,542.41,827.31
10770.32,8708.13,541.26,825.57
10760.86,8714.05,541.63,826.13
10748.4,8696.2,540.52,824.44
10734.41,8707.14,541.2,825.47
10759.21,8716.82,541.8,826.39
10725.57,8701.24,540.84,824.91
10779.53,8692.11,540.27,824.05
10763.91,8706.7,541.18,825.43
10736.57,8714.05,541.63,826.13
10706.86,8701.68,540.86,824.96
10706.75,8692.86,540.32,824.12
10784.24,8702.6,540.92,825.04
10731.77,8704.51,541.04,825.22
10751.82,8711.29,541.46,825.87
10717.77,8714.22,541.64,826.15
10725.46,8701.83,540.87,824.97
10754.39,8688.48,540.04,823.7
10747.58,8708.56,541.29,825.61
10741.42,8690.65,540.18,823.91
10735.32,8706.8,541.18,825.44
10695.9,8696.26,540.53,824.44
10728.48,8699.4,540.72,824.74
10733.71,8699.4,540.72,824.74
10757.03,8734.99,542.93,828.11
10713.43,8698.17,540.65,824.62
10724.05,8706.07,541.14,825.37
10718.74,8706.18,541.14,825.38
10748.62,8690.31,540.16,823.88
10713.65,8700.0,540.76,824.8
10747.47,8700.13,540.77,824.81
10733.03,8699.92,540.75,824.79
10753.97,8691.15,540.21,823.96
10756.15,8714.09,541.63,826.13
10705.84,8694.38,540.41,824.26
10753.98,8697.24,540.59,824.53
10728.78,8704.11,541.01,825.19
10731.83,8717.09,541.82,826.42
10708.45,8702.08,540.89,824.99
10746.66,8709.52,541.35,825.7
10728.01,8699.27,540.71,824.73
10717.42,8709.87,541.37,825.73
10733.74,8681.36,539.6,823.03
10752.54,8706.7,541.18,825.43
10737.53,8679.27,539.47,822.83
10763.96,8692.17,540.27,824.05
10717.92,8693.67,540.37,824.2
10713.7,8713.61,541.6,826.09
10746.8,8721.99,542.13,826.88
10716.33,8687.53,539.98,823.61
10737.25,8718.56,541.91,826.56
10741.18,8709.2,541.33,825.67
10743.76,8693.84,540.38,824.21
10729.6,8720.35,542.02,826.73
10728.14,8709.98,541.38,825.74
10707.87,8697.28,540.59,824.54
10741.7,8684.64,539.8,823.34
10766.77,8702.73,540.93,825.06
10746.8,8693.84,540.38,824.21
10723.08,8696.63,540.55,824.48
10748.14,8711.03,541.44,825.84
10729.25,8742.66,543.41,828.84
10746.25,8759.28,544.44,830.42
10775.24,8785.92,546.1,832.94
10846.28,8851.75,550.19,839.18
10884.65,8953.53,556.52,848.83
10940.24,9051.14,562.58,858.09
11036.54,9177.4,570.43,870.06
11128.64,9357.31,581.61,887.11
11298.4,9564.04,594.46,906.71
11405.64,9809.34,609.71,929.97
11593.65,10138.31,630.16,961.16
11782.73,10505.96,653.01,996.01
12074.07,10903.37,677.71,1033.69
12271.6,11207.64,696.62,1062.53
12289.47,11250.72,699.3,1066.62
12335.46,11329.23,704.18,1074.06
12311.28,11306.59,702.77,1071.91
12349.24,11336.51,704.63,1074.75
12324.8,11317.3,703.44,1072.93
12336.81,11334.83,704.53,1074.59
12347.42,11358.48,706.0,1076.83
12426.79,11360.08,706.1,1076.98
12433.89,11378.6,707.25,1078.74
12444.58,11377.8,707.2,1078.66
12425.68,11362.95,706.28,1077.26
12435.95,11352.21,705.61,1076.24
12403.65,11337.5,704.7,1074.84
12357.72,11326.31,704.0,1073.78
12326.56,11336.18,704.61,1074.72
12320.19,11302.63,702.53,1071.54
12322.16,11321.2,703.68,1073.3
12346.56,11297.55,702.21,1071.06
12342.57,11342.63,705.01,1075.33
12397.61,11352.98,705.66,1076.31
12493.07,11390.91,708.02,1079.91
12587.47,11450.06,711.69,1085.51
12703.51,11508.53,715.33,1091.06
12857.97,11570.79,719.2,1096.96
12986.41,11654.2,724.38,1104.87
13167.21,11731.71,729.2,1112.22
13339.05,11825.99,735.06,1121.15
13541.68,11929.53,741.49,1130.97
13697.49,12020.05,747.12,1139.55
13929.1,12120.13,753.34,1149.04
14089.51,12207.95,758.8,1157.36
14236.07,12305.09,764.84,1166.58
14354.71,12355.72,767.98,1171.37
14563.44,12432.1,772.73,1178.62
14603.95,12462.86,774.64,1181.53
14700.56,12531.35,778.9,1188.03
14750.31,12565.66,781.03,1191.28
14802.32,12570.26,781.32,1191.71
14820.99,12589.14,782.49,1193.5
14863.9,12555.66,780.41,1190.33
14823.55,12597.25,783.0,1194.27
14846.77,12584.24,782.19,1193.04
14812.46,12583.49,782.14,1192.97
14838.18,12604.87,783.47,1195.0
14803.61,12560.8,780.73,1190.82
14863.05,12577.32,781.76,1192.38
14828.28,12586.67,782.34,1193.27
14862.79,12591.58,782.65,1193.74
14880.36,12610.87,783.84,1195.56
14889.31,12618.65,784.33,1196.3
14896.84,12607.19,783.62,1195.22
14890.92,12613.78,784.03,1195.84
14877.99,12615.5,784.13,1196.0
14890.57,12606.63,783.58,1195.16
14862.87,12603.29,783.37,1194.85
14841.94,12629.43,785.0,1197.32
14861.38,12584.08,782.18,1193.02
14815.36,12579.21,781.88,1192.56
14761.59,12537.18,779.26,1188.58
14669.96,12535.19,779.14,1188.39
14689.6,12481.94,775.83,1183.34
14560.0,12439.81,773.21,1179.35
14530.36,12423.1,772.17,1177.76
14436.94,12367.55,768.72,1172.5
14350.73,12351.58,767.73,1170.98
14244.05,12298.89,764.45,1165.99
14184.82,12246.04,761.17,1160.98
14072.85,12220.0,759.55,1158.51
14020.13,12159.01,755.76,1152.73
13911.38,12094.56,751.75,1146.62
13823.65,12095.5,751.81,1146.7
13783.19,12058.42,749.51,1143.19
13713.87,12034.59,748.02,1140.93
13667.64,12008.48,746.4,1138.45
13650.76,11983.23,744.83,1136.06
13623.61,11970.59,744.05,1134.86
13642.06,11954.43,743.04,1133.33
13645.59,11949.96,742.76,1132.91
13567.25,11951.79,742.88,1133.08
13576.28,11930.22,741.54,1131.04
13564.33,11953.27,742.97,1133.22
13557.8,11923.33,741.11,1130.38
13543.38,11945.65,742.5,1132.5
13548.76,11934.37,741.8,1131.43
13517.74,11912.62,740.44,1129.37
13513.33,11922.41,741.05,1130.29
13497.54,11895.87,739.4,1127.78
13404.19,11847.47,736.39,1123.19
13353.5,11860.9,737.23,1124.46
