tick,uranium,lignite,hard coal,natural gas,oil,biomass,co2
11299,0.9,1.8,11.88,33.84,60.0,20.7,87
11300,0.9,1.8,11.88,33.84,60.0,20.7,87
11301,0.9,1.8,11.88,33.84,60.0,20.7,87
11302,0.9,1.8,11.88,33.84,60.0,20.7,87
11303,0.9,1.8,11.88,33.84,60.0,20.7,87
11304,0.9,1.8,11.88,33.84,60.0,20.7,87
11305,0.9,1.8,11.88,33.84,60.0,20.7,87
11306,0.9,1.8,11.88,33.84,60.0,20.7,87
11307,0.9,1.8,11.88,33.84,60.0,20.7,87
11308,0.9,1.8,11.88,33.84,60.0,20.7,87
11309,0.9,1.8,11.88,33.84,60.0,20.7,87
11310,0.9,1.8,11.88,33.84,60.0,20.7,87
11311,0.9,1.8,11.88,33.84,60.0,20.7,87
11312,0.9,1.8,11.88,33.84,60.0,20.7,87
11313,0.9,1.8,11.88,33.84,60.0,20.7,87
11314,0.9,1.8,11.88,33.84,60.0,20.7,87
11315,0.9,1.8,11.88,33.84,60.0,20.7,87
11316,0.9,1.8,11.88,33.84,60.0,20.7,87
11317,0.9,1.8,11.88,33.84,60.0,20.7,87
11318,0.9,1.8,11.88,33.84,60.0,20.7,87
11319,0.9,1.8,11.88,33.84,60.0,20.7,87
11320,0.9,1.8,11.88,33.84,60.0,20.7,87
11321,0.9,1.8,11.88,33.84,60.0,20.7,87
11322,0.9,1.8,11.88,33.84,60.0,20.7,87
11323,0.9,1.8,11.88,33.84,60.0,20.7,87
11324,0.9,1.8,11.88,33.84,60.0,20.7,87
11325,0.9,1.8,11.88,33.84,60.0,20.7,87
11326,0.9,1.8,11.88,33.84,60.0,20.7,87
11327,0.9,1.8,11.88,33.84,60.0,20.7,87
11328,0.9,1.8,11.88,33.84,60.0,20.7,87
11329,0.9,1.8,11.88,33.84,60.0,20.7,87
11330,0.9,1.8,11.88,33.84,60.0,20.7,87
11331,0.9,1.8,11.88,33.84,60.0,20.7,87
11332,0.9,1.8,11.88,33.84,60.0,20.7,87
11333,0.9,1.8,11.88,33.84,60.0,20.7,87
11334,0.9,1.8,11.88,33.84,60.0,20.7,87
11335,0.9,1.8,11.88,33.84,60.0,20.7,87
11336,0.9,1.8,11.88,33.84,60.0,20.7,87
11337,0.9,1.8,11.88,33.84,60.0,20.7,87
11338,0.9,1.8,11.88,33.84,60.0,20.7,87
11339,0.9,1.8,11.88,33.84,60.0,20.7,87
11340,0.9,1.8,11.88,33.84,60.0,20.7,87
11341,0.9,1.8,11.88,33.84,60.0,20.7,87
11342,0.9,1.8,11.88,33.84,60.0,20.7,87
11343,0.9,1.8,11.88,33.84,60.0,20.7,87
11344,0.9,1.8,11.88,33.84,60.0,20.7,87
11345,0.9,1.8,11.88,33.84,60.0,20.7,87
11346,0.9,1.8,11.88,33.84,60.0,20.7,87
11347,0.9,1.8,11.88,33.84,60.0,20.7,87
11348,0.9,1.8,11.88,33.84,60.0,20.7,87
11349,0.9,1.8,11.88,33.84,60.0,20.7,87
11350,0.9,1.8,11.88,33.84,60.0,20.7,87
11351,0.9,1.8,11.88,33.84,60.0,20.7,87
11352,0.9,1.8,11.88,33.84,60.0,20.7,87
11353,0.9,1.8,11.88,33.84,60.0,20.7,87
11354,0.9,1.8,11.88,33.84,60.0,20.7,87
11355,0.9,1.8,11.88,33.84,60.0,20.7,87
11356,0.9,1.8,11.88,33.84,60.0,20.7,87
11357,0.9,1.8,11.88,33.84,60.0,20.7,87
11358,0.9,1.8,11.88,33.84,60.0,20.7,87
11359,0.9,1.8,11.88,33.84,60.0,20.7,87
11360,0.9,1.8,11.88,33.84,60.0,20.7,87
11361,0.9,1.8,11.88,33.84,60.0,20.7,87
11362,0.9,1.8,11.88,33.84,60.0,20.7,87
11363,0.9,1.8,11.88,33.84,60.0,20.7,87
11364,0.9,1.8,11.88,33.84,60.0,20.7,87
11365,0.9,1.8,11.88,33.84,60.0,20.7,87
11366,0.9,1.8,11.88,33.84,60.0,20.7,87
11367,0.9,1.8,11.88,33.84,60.0,20.7,87
11368,0.9,1.8,11.88,33.84,60.0,20.7,87
11369,0.9,1.8,11.88,33.84,60.0,20.7,87
11370,0.9,1.8,11.88,33.84,60.0,20.7,87
11371,0.9,1.8,11.88,33.84,60.0,20.7,87
11372,0.9,1.8,11.88,33.84,60.0,20.7,87
11373,0.9,1.8,11.88,33.84,60.0,20.7,87
11374,0.9,1.8,11.88,33.84,60.0,20.7,87
11375,0.9,1.8,11.88,33.84,60.0,20.7,87
11376,0.9,1.8,11.88,33.84,60.0,20.7,87
11377,0.9,1.8,11.88,33.84,60.0,20.7,87
11378,0.9,1.8,11.88,33.84,60.0,20.7,87
11379,0.9,1.8,11.88,33.84,60.0,20.7,87
11380,0.9,1.8,11.88,33.84,60.0,20.7,87
11381,0.9,1.8,11.88,33.84,60.0,20.7,87
11382,0.9,1.8,11.88,33.84,60.0,20.7,87
11383,0.9,1.8,11.88,33.84,60.0,20.7,87
11384,0.9,1.8,11.88,33.84,60.0,20.7,87
11385,0.9,1.8,11.88,33.84,60.0,20.7,87
11386,0.9,1.8,11.88,33.84,60.0,20.7,87
11387,0.9,1.8,11.88,33.84,60.0,20.7,87
11388,0.9,1.8,11.88,33.84,60.0,20.7,87
11389,0.9,1.8,11.88,33.84,60.0,20.7,87
11390,0.9,1.8,11.88,33.84,60.0,20.7,87
11391,0.9,1.8,11.88,33.84,60.0,20.7,87
11392,0.9,1.8,11.88,33.84,60.0,20.7,87
11393,0.9,1.8,11.88,33.84,60.0,20.7,87
11394,0.9,1.8,11.88,33.84,60.0,20.7,87
11395,0.9,1.8,11.88,33.84,60.0,20.7,87
11396,0.9,1.8,11.88,33.84,60.0,20.7,87
11397,0.9,1.8,11.88,33.84,60.0,20.7,87
11398,0.9,1.8,11.88,33.84,60.0,20.7,87
11399,0.9,1.8,11.88,33.84,60.0,20.7,87
11400,0.9,1.8,11.88,33.84,60.0,20.7,87
11401,0.9,1.8,11.88,33.84,60.0,20.7,87
11402,0.9,1.8,11.88,33.84,60.0,20.7,87
11403,0.9,1.8,11.88,33.84,60.0,20.7,87
11404,0.9,1.8,11.88,33.84,60.0,20.7,87
11405,0.9,1.8,11.88,33.84,60.0,20.7,87
11406,0.9,1.8,11.88,33.84,60.0,20.7,87
11407,0.9,1.8,11.88,33.84,60.0,20.7,87
11408,0.9,1.8,11.88,33.84,60.0,20.7,87
11409,0.9,1.8,11.88,33.84,60.0,20.7,87
11410,0.9,1.8,11.88,33.84,60.0,20.7,87
11411,0.9,1.8,11.88,33.84,60.0,20.7,87
11412,0.9,1.8,11.88,33.84,60.0,20.7,87
11413,0.9,1.8,11.88,33.84,60.0,20.7,87
11414,0.9,1.8,11.88,33.84,60.0,20.7,87
11415,0.9,1.8,11.88,33.84,60.0,20.7,87
11416,0.9,1.8,11.88,33.84,60.0,20.7,87
11417,0.9,1.8,11.88,33.84,60.0,20.7,87
11418,0.9,1.8,11.88,33.84,60.0,20.7,87
11419,0.9,1.8,11.88,33.84,60.0,20.7,87
11420,0.9,1.8,11.88,33.84,60.0,20.7,87
11421,0.9,1.8,11.88,33.84,60.0,20.7,87
11422,0.9,1.8,11.88,33.84,60.0,20.7,87
11423,0.9,1.8,11.88,33.84,60.0,20.7,87
11424,0.9,1.8,11.88,33.84,60.0,20.7,87
11425,0.9,1.8,11.88,33.84,60.0,20.7,87
11426,0.9,1.8,11.88,33.84,60.0,20.7,87
11427,0.9,1.8,11.88,33.84,60.0,20.7,87
11428,0.9,1.8,11.88,33.84,60.0,20.7,87
11429,0.9,1.8,11.88,33.84,60.0,20.7,87
11430,0.9,1.8,11.88,33.84,60.0,20.7,87
11431,0.9,1.8,11.88,33.84,60.0,20.7,87
11432,0.9,1.8,11.88,33.84,60.0,20.7,87
11433,0.9,1.8,11.88,33.84,60.0,20.7,87
11434,0.9,1.8,11.88,33.84,60.0,20.7,87
11435,0.9,1.8,11.88,33.84,60.0,20.7,87
11436,0.9,1.8,11.88,33.84,60.0,20.7,87
11437,0.9,1.8,11.88,33.84,60.0,20.7,87
11438,0.9,1.8,11.88,33.84,60.0,20.7,87
11439,0.9,1.8,11.88,33.84,60.0,20.7,87
11440,0.9,1.8,11.88,33.84,60.0,20.7,87
11441,0.9,1.8,11.88,33.84,60.0,20.7,87
11442,0.9,1.8,11.88,33.84,60.0,20.7,87
11443,0.9,1.8,11.88,33.84,60.0,20.7,87
11444,0.9,1.8,11.88,33.84,60.0,20.7,87
11445,0.9,1.8,11.88,33.84,60.0,20.7,87
11446,0.9,1.8,11.88,33.84,60.0,20.7,87
11447,0.9,1.8,11.88,33.84,60.0,20.7,87
11448,0.9,1.8,11.88,33.84,60.0,20.7,87
11449,0.9,1.8,11.88,33.84,60.0,20.7,87
11450,0.9,1.8,11.88,33.84,60.0,20.7,87
11451,0.9,1.8,11.88,33.84,60.0,20.7,87
11452,0.9,1.8,11.88,33.84,60.0,20.7,87
11453,0.9,1.8,11.88,33.84,60.0,20.7,87
11454,0.9,1.8,11.88,33.84,60.0,20.7,87
11455,0.9,1.8,11.88,33.84,60.0,20.7,87
11456,0.9,1.8,11.88,33.84,60.0,20.7,87
11457,0.9,1.8,11.88,33.84,60.0,20.7,87
11458,0.9,1.8,11.88,33.84,60.0,20.7,87
11459,0.9,1.8,11.88,33.84,60.0,20.7,87
11460,0.9,1.8,11.88,33.84,60.0,20.7,87
11461,0.9,1.8,11.88,33.84,60.0,20.7,87
11462,0.9,1.8,11.88,33.84,60.0,20.7,87
11463,0.9,1.8,11.88,33.84,60.0,20.7,87
11464,0.9,1.8,11.88,33.84,60.0,20.7,87
11465,0.9,1.8,11.88,33.84,60.0,20.7,87
11466,0.9,1.8,11.88,33.84,60.0,20.7,87
11467,0.9,1.8,11.88,33.84,60.0,20.7,87
11468,0.9,1.8,11.88,33.84,60.0,20.7,87
11469,0.9,1.8,11.88,33.84,60.0,20.7,87
11470,0.9,1.8,11.88,33.84,60.0,20.7,87
11471,0.9,1.8,11.88,33.84,60.0,20.7,87
11472,0.9,1.8,11.88,33.84,60.0,20.7,87
11473,0.9,1.8,11.88,33.84,60.0,20.7,87
11474,0.9,1.8,11.88,33.84,60.0,20.7,87
11475,0.9,1.8,11.88,33.84,60.0,20.7,87
11476,0.9,1.8,11.88,33.84,60.0,20.7,87
11477,0.9,1.8,11.88,33.84,60.0,20.7,87
11478,0.9,1.8,11.88,33.84,60.0,20.7,87
11479,0.9,1.8,11.88,33.84,60.0,20.7,87
11480,0.9,1.8,11.88,33.84,60.0,20.7,87
11481,0.9,1.8,11.88,33.84,60.0,20.7,87
11482,0.9,1.8,11.88,33.84,60.0,20.7,87
11483,0.9,1.8,11.88,33.84,60.0,20.7,87
11484,0.9,1.8,11.88,33.84,60.0,20.7,87
11485,0.9,1.8,11.88,33.84,60.0,20.7,87
11486,0.9,1.8,11.88,33.84,60.0,20.7,87
11487,0.9,1.8,11.88,33.84,60.0,20.7,87
11488,0.9,1.8,11.88,33.84,60.0,20.7,87
11489,0.9,1.8,11.88,33.84,60.0,20.7,87
11490,0.9,1.8,11.88,33.84,60.0,20.7,87
11491,0.9,1.8,11.88,33.84,60.0,20.7,87
11492,0.9,1.8,11.88,33.84,60.0,20.7,87
11493,0.9,1.8,11.88,33.84,60.0,20.7,87
11494,0.9,1.8,11.88,33.84,60.0,20.7,87
11495,0.9,1.8,11.88,33.84,60.0,20.7,87
11496,0.9,1.8,11.88,33.84,60.0,20.7,87
11497,0.9,1.8,11.88,33.84,60.0,20.7,87
11498,0.9,1.8,11.88,33.84,60.0,20.7,87
11499,0.9,1.8,11.88,33.84,60.0,20.7,87
11500,0.9,1.8,11.88,33.84,60.0,20.7,87
11501,0.9,1.8,11.88,33.84,60.0,20.7,87
11502,0.9,1.8,11.88,33.84,60.0,20.7,87
11503,0.9,1.8,11.88,33.84,60.0,20.7,87
11504,0.9,1.8,11.88,33.84,60.0,20.7,87
11505,0.9,1.8,11.88,33.84,60.0,20.7,87
11506,0.9,1.8,11.88,33.84,60.0,20.7,87
11507,0.9,1.8,11.88,33.84,60.0,20.7,87
11508,0.9,1.8,11.88,33.84,60.0,20.7,87
11509,0.9,1.8,11.88,33.84,60.0,20.7,87
11510,0.9,1.8,11.88,33.84,60.0,20.7,87
11511,0.9,1.8,11.88,33.84,60.0,20.7,87
11512,0.9,1.8,11.88,33.84,60.0,20.7,87
11513,0.9,1.8,11.88,33.84,60.0,20.7,87
11514,0.9,1.8,11.88,33.84,60.0,20.7,87
11515,0.9,1.8,11.88,33.84,60.0,20.7,87
11516,0.9,1.8,11.88,33.84,60.0,20.7,87
11517,0.9,1.8,11.88,33.84,60.0,20.7,87
11518,0.9,1.8,11.88,33.84,60.0,20.7,87
11519,0.9,1.8,11.88,33.84,60.0,20.7,87
11520,0.9,1.8,11.88,33.84,60.0,20.7,87
11521,0.9,1.8,11.88,33.84,60.0,20.7,87
11522,0.9,1.8,11.88,33.84,60.0,20.7,87
11523,0.9,1.8,11.88,33.84,60.0,20.7,87
11524,0.9,1.8,11.88,33.84,60.0,20.7,87
11525,0.9,1.8,11.88,33.84,60.0,20.7,87
11526,0.9,1.8,11.88,33.84,60.0,20.7,87
11527,0.9,1.8,11.88,33.84,60.0,20.7,87
11528,0.9,1.8,11.88,33.84,60.0,20.7,87
11529,0.9,1.8,11.88,33.84,60.0,20.7,87
11530,0.9,1.8,11.88,33.84,60.0,20.7,87
11531,0.9,1.8,11.88,33.84,60.0,20.7,87
11532,0.9,1.8,11.88,33.84,60.0,20.7,87
11533,0.9,1.8,11.88,33.84,60.0,20.7,87
11534,0.9,1.8,11.88,33.84,60.0,20.7,87
11535,0.9,1.8,11.88,33.84,60.0,20.7,87
11536,0.9,1.8,11.88,33.84,60.0,20.7,87
11537,0.9,1.8,11.88,33.84,60.0,20.7,87
11538,0.9,1.8,11.88,33.84,60.0,20.7,87
11539,0.9,1.8,11.88,33.84,60.0,20.7,87
11540,0.9,1.8,11.88,33.84,60.0,20.7,87
11541,0.9,1.8,11.88,33.84,60.0,20.7,87
11542,0.9,1.8,11.88,33.84,60.0,20.7,87
11543,0.9,1.8,11.88,33.84,60.0,20.7,87
11544,0.9,1.8,11.88,33.84,60.0,20.7,87
11545,0.9,1.8,11.88,33.84,60.0,20.7,87
11546,0.9,1.8,11.88,33.84,60.0,20.7,87
11547,0.9,1.8,11.88,33.84,60.0,20.7,87
11548,0.9,1.8,11.88,33.84,60.0,20.7,87
11549,0.9,1.8,11.88,33.84,60.0,20.7,87
11550,0.9,1.8,11.88,33.84,60.0,20.7,87
11551,0.9,1.8,11.88,33.84,60.0,20.7,87
11552,0.9,1.8,11.88,33.84,60.0,20.7,87
11553,0.9,1.8,11.88,33.84,60.0,20.7,87
11554,0.9,1.8,11.88,33.84,60.0,20.7,87
11555,0.9,1.8,11.88,33.84,60.0,20.7,87
11556,0.9,1.8,11.88,33.84,60.0,20.7,87
11557,0.9,1.8,11.88,33.84,60.0,20.7,87
11558,0.9,1.8,11.88,33.84,60.0,20.7,87
11559,0.9,1.8,11.88,33.84,60.0,20.7,87
11560,0.9,1.8,11.88,33.84,60.0,20.7,87
11561,0.9,1.8,11.88,33.84,60.0,20.7,87
11562,0.9,1.8,11.88,33.84,60.0,20.7,87
11563,0.9,1.8,11.88,33.84,60.0,20.7,87
11564,0.9,1.8,11.88,33.84,60.0,20.7,87
11565,0.9,1.8,11.88,33.84,60.0,20.7,87
11566,0.9,1.8,11.88,33.84,60.0,20.7,87
11567,0.9,1.8,11.88,33.84,60.0,20.7,87
11568,0.9,1.8,11.88,33.84,60.0,20.7,87
11569,0.9,1.8,11.88,33.84,60.0,20.7,87
11570,0.9,1.8,11.88,33.84,60.0,20.7,87
11571,0.9,1.8,11.88,33.84,60.0,20.7,87
11572,0.9,1.8,11.88,33.84,60.0,20.7,87
11573,0.9,1.8,11.88,33.84,60.0,20.7,87
11574,0.9,1.8,11.88,33.84,60.0,20.7,87
11575,0.9,1.8,11.88,33.84,60.0,20.7,87
11576,0.9,1.8,11.88,33.84,60.0,20.7,87
11577,0.9,1.8,11.88,33.84,60.0,20.7,87
11578,0.9,1.8,11.88,33.84,60.0,20.7,87
11579,0.9,1.8,11.88,33.84,60.0,20.7,87
11580,0.9,1.8,11.88,33.84,60.0,20.7,87
11581,0.9,1.8,11.88,33.84,60.0,20.7,87
11582,0.9,1.8,11.88,33.84,60.0,20.7,87
11583,0.9,1.8,11.88,33.84,60.0,20.7,87
11584,0.9,1.8,11.88,33.84,60.0,20.7,87
11585,0.9,1.8,11.88,33.84,60.0,20.7,87
11586,0.9,1.8,11.88,33.84,60.0,20.7,87
11587,0.9,1.8,11.88,33.84,60.0,20.7,87
11588,0.9,1.8,11.88,33.84,60.0,20.7,87
11589,0.9,1.8,11.88,33.84,60.0,20.7,87
11590,0.9,1.8,11.88,33.84,60.0,20.7,87
11591,0.9,1.8,11.88,33.84,60.0,20.7,87
11592,0.9,1.8,11.88,33.84,60.0,20.7,87
11593,0.9,1.8,11.88,33.84,60.0,20.7,87
11594,0.9,1.8,11.88,33.84,60.0,20.7,87
11595,0.9,1.8,11.88,33.84,60.0,20.7,87
11596,0.9,1.8,11.88,33.84,60.0,20.7,87
11597,0.9,1.8,11.88,33.84,60.0,20.7,87
11598,0.9,1.8,11.88,33.84,60.0,20.7,87
11599,0.9,1.8,11.88,33.84,60.0,20.7,87
11600,0.9,1.8,11.88,33.84,60.0,20.7,87
11601,0.9,1.8,11.88,33.84,60.0,20.7,87
11602,0.9,1.8,11.88,33.84,60.0,20.7,87
11603,0.9,1.8,11.88,33.84,60.0,20.7,87
11604,0.9,1.8,11.88,33.84,60.0,20.7,87
11605,0.9,1.8,11.88,33.84,60.0,20.7,87
11606,0.9,1.8,11.88,33.84,60.0,20.7,87
11607,0.9,1.8,11.88,33.84,60.0,20.7,87
11608,0.9,1.8,11.88,33.84,60.0,20.7,87
11609,0.9,1.8,11.88,33.84,60.0,20.7,87
11610,0.9,1.8,11.88,33.84,60.0,20.7,87
11611,0.9,1.8,11.88,33.84,60.0,20.7,87
11612,0.9,1.8,11.88,33.84,60.0,20.7,87
11613,0.9,1.8,11.88,33.84,60.0,20.7,87
11614,0.9,1.8,11.88,33.84,60.0,20.7,87
11615,0.9,1.8,11.88,33.84,60.0,20.7,87
11616,0.9,1.8,11.88,33.84,60.0,20.7,87
11617,0.9,1.8,11.88,33.84,60.0,20.7,87
11618,0.9,1.8,11.88,33.84,60.0,20.7,87
11619,0.9,1.8,11.88,33.84,60.0,20.7,87
11620,0.9,1.8,11.88,33.84,60.0,20.7,87
11621,0.9,1.8,11.88,33.84,60.0,20.7,87
11622,0.9,1.8,11.88,33.84,60.0,20.7,87
11623,0.9,1.8,11.88,33.84,60.0,20.7,87
11624,0.9,1.8,11.88,33.84,60.0,20.7,87
11625,0.9,1.8,11.88,33.84,60.0,20.7,87
11626,0.9,1.8,11.88,33.84,60.0,20.7,87
11627,0.9,1.8,11.88,33.84,60.0,20.7,87
11628,0.9,1.8,11.88,33.84,60.0,20.7,87
11629,0.9,1.8,11.88,33.84,60.0,20.7,87
11630,0.9,1.8,11.88,33.84,60.0,20.7,87
11631,0.9,1.8,11.88,33.84,60.0,20.7,87
11632,0.9,1.8,11.88,33.84,60.0,20.7,87
11633,0.9,1.8,11.88,33.84,60.0,20.7,87
11634,0.9,1.8,11.88,33.84,60.0,20.7,87
11635,0.9,1.8,11.88,33.84,60.0,20.7,87
11636,0.9,1.8,11.88,33.84,60.0,20.7,87
11637,0.9,1.8,11.88,33.84,60.0,20.7,87
11638,0.9,1.8,11.88,33.84,60.0,20.7,87
11639,0.9,1.8,11.88,33.84,60.0,20.7,87
11640,0.9,1.8,11.88,33.84,60.0,20.7,87
11641,0.9,1.8,11.88,33.84,60.0,20.7,87
11642,0.9,1.8,11.88,33.84,60.0,20.7,87
11643,0.9,1.8,11.88,33.84,60.0,20.7,87
11644,0.9,1.8,11.88,33.84,60.0,20.7,87
11645,0.9,1.8,11.88,33.84,60.0,20.7,87
11646,0.9,1.8,11.88,33.84,60.0,20.7,87
11647,0.9,1.8,11.88,33.84,60.0,20.7,87
11648,0.9,1.8,11.88,33.84,60.0,20.7,87
11649,0.9,1.8,11.88,33.84,60.0,20.7,87
11650,0.9,1.8,11.88,33.84,60.0,20.7,87
11651,0.9,1.8,11.88,33.84,60.0,20.7,87
11652,0.9,1.8,11.88,33.84,60.0,20.7,87
11653,0.9,1.8,11.88,33.84,60.0,20.7,87
11654,0.9,1.8,11.88,33.84,60.0,20.7,87
11655,0.9,1.8,11.88,33.84,60.0,20.7,87
11656,0.9,1.8,11.88,33.84,60.0,20.7,87
11657,0.9,1.8,11.88,33.84,60.0,20.7,87
11658,0.9,1.8,11.88,33.84,60.0,20.7,87
11659,0.9,1.8,11.88,33.84,60.0,20.7,87
11660,0.9,1.8,11.88,33.84,60.0,20.7,87
11661,0.9,1.8,11.88,33.84,60.0,20.7,87
11662,0.9,1.8,11.88,33.84,60.0,20.7,87
11663,0.9,1.8,11.88,33.84,60.0,20.7,87
11664,0.9,1.8,11.88,33.84,60.0,20.7,87
11665,0.9,1.8,11.88,33.84,60.0,20.7,87
11666,0.9,1.8,11.88,33.84,60.0,20.7,87
11667,0.9,1.8,11.88,33.84,60.0,20.7,87
11668,0.9,1.8,11.88,33.84,60.0,20.7,87
11669,0.9,1.8,11.88,33.84,60.0,20.7,87
11670,0.9,1.8,11.88,33.84,60.0,20.7,87
11671,0.9,1.8,11.88,33.84,60.0,20.7,87
11672,0.9,1.8,11.88,33.84,60.0,20.7,87
11673,0.9,1.8,11.88,33.84,60.0,20.7,87
11674,0.9,1.8,11.88,33.84,60.0,20.7,87
11675,0.9,1.8,11.88,33.84,60.0,20.7,87
11676,0.9,1.8,11.88,33.84,60.0,20.7,87
11677,0.9,1.8,11.88,33.84,60.0,20.7,87
11678,0.9,1.8,11.88,33.84,60.0,20.7,87
11679,0.9,1.8,11.88,33.84,60.0,20.7,87
11680,0.9,1.8,11.88,33.84,60.0,20.7,87
11681,0.9,1.8,11.88,33.84,60.0,20.7,87
11682,0.9,1.8,11.88,33.84,60.0,20.7,87
11683,0.9,1.8,11.88,33.84,60.0,20.7,87
11684,0.9,1.8,11.88,33.84,60.0,20.7,87
11685,0.9,1.8,11.88,33.84,60.0,20.7,87
11686,0.9,1.8,11.88,33.84,60.0,20.7,87
11687,0.9,1.8,11.88,33.84,60.0,20.7,87
11688,0.9,1.8,11.88,33.84,60.0,20.7,87
11689,0.9,1.8,11.88,33.84,60.0,20.7,87
11690,0.9,1.8,11.88,33.84,60.0,20.7,87
11691,0.9,1.8,11.88,33.84,60.0,20.7,87
11692,0.9,1.8,11.88,33.84,60.0,20.7,87
11693,0.9,1.8,11.88,33.84,60.0,20.7,87
11694,0.9,1.8,11.88,33.84,60.0,20.7,87
11695,0.9,1.8,11.88,33.84,60.0,20.7,87
11696,0.9,1.8,11.88,33.84,60.0,20.7,87
11697,0.9,1.8,11.88,33.84,60.0,20.7,87
11698,0.9,1.8,11.88,33.84,60.0,20.7,87
11699,0.9,1.8,11.88,33.84,60.0,20.7,87
11700,0.9,1.8,11.88,33.84,60.0,20.7,87
11701,0.9,1.8,11.88,33.84,60.0,20.7,87
11702,0.9,1.8,11.88,33.84,60.0,20.7,87
11703,0.9,1.8,11.88,33.84,60.0,20.7,87
11704,0.9,1.8,11.88,33.84,60.0,20.7,87
11705,0.9,1.8,11.88,33.84,60.0,20.7,87
11706,0.9,1.8,11.88,33.84,60.0,20.7,87
11707,0.9,1.8,11.88,33.84,60.0,20.7,87
11708,0.9,1.8,11.88,33.84,60.0,20.7,87
11709,0.9,1.8,11.88,33.84,60.0,20.7,87
11710,0.9,1.8,11.88,33.84,60.0,20.7,87
11711,0.9,1.8,11.88,33.84,60.0,20.7,87
11712,0.9,1.8,11.88,33.84,60.0,20.7,87
11713,0.9,1.8,11.88,33.84,60.0,20.7,87
11714,0.9,1.8,11.88,33.84,60.0,20.7,87
11715,0.9,1.8,11.88,33.84,60.0,20.7,87
11716,0.9,1.8,11.88,33.84,60.0,20.7,87
11717,0.9,1.8,11.88,33.84,60.0,20.7,87
11718,0.9,1.8,11.88,33.84,60.0,20.7,87
11719,0.9,1.8,11.88,33.84,60.0,20.7,87
11720,0.9,1.8,11.88,33.84,60.0,20.7,87
11721,0.9,1.8,11.88,33.84,60.0,20.7,87
11722,0.9,1.8,11.88,33.84,60.0,20.7,87
11723,0.9,1.8,11.88,33.84,60.0,20.7,87
11724,0.9,1.8,11.88,33.84,60.0,20.7,87
11725,0.9,1.8,11.88,33.84,60.0,20.7,87
11726,0.9,1.8,11.88,33.84,60.0,20.7,87
11727,0.9,1.8,11.88,33.84,60.0,20.7,87
11728,0.9,1.8,11.88,33.84,60.0,20.7,87
11729,0.9,1.8,11.88,33.84,60.0,20.7,87
11730,0.9,1.8,11.88,33.84,60.0,20.7,87
11731,0.9,1.8,11.88,33.84,60.0,20.7,87
11732,0.9,1.8,11.88,33.84,60.0,20.7,87
11733,0.9,1.8,11.88,33.84,60.0,20.7,87
11734,0.9,1.8,11.88,33.84,60.0,20.7,87
11735,0.9,1.8,11.88,33.84,60.0,20.7,87
11736,0.9,1.8,11.88,33.84,60.0,20.7,87
11737,0.9,1.8,11.88,33.84,60.0,20.7,87
11738,0.9,1.8,11.88,33.84,60.0,20.7,87
11739,0.9,1.8,11.88,33.84,60.0,20.7,87
11740,0.9,1.8,11.88,33.84,60.0,20.7,87
11741,0.9,1.8,11.88,33.84,60.0,20.7,87
11742,0.9,1.8,11.88,33.84,60.0,20.7,87
11743,0.9,1.8,11.88,33.84,60.0,20.7,87
11744,0.9,1.8,11.88,33.84,60.0,20.7,87
11745,0.9,1.8,11.88,33.84,60.0,20.7,87
11746,0.9,1.8,11.88,33.84,60.0,20.7,87
11747,0.9,1.8,11.88,33.84,60.0,20.7,87
11748,0.9,1.8,11.88,33.84,60.0,20.7,87
11749,0.9,1.8,11.88,33.84,60.0,20.7,87
11750,0.9,1.8,11.88,33.84,60.0,20.7,87
11751,0.9,1.8,11.88,33.84,60.0,20.7,87
11752,0.9,1.8,11.88,33.84,60.0,20.7,87
11753,0.9,1.8,11.88,33.84,60.0,20.7,87
11754,0.9,1.8,11.88,33.84,60.0,20.7,87
11755,0.9,1.8,11.88,33.84,60.0,20.7,87
11756,0.9,1.8,11.88,33.84,60.0,20.7,87
11757,0.9,1.8,11.88,33.84,60.0,20.7,87
11758,0.9,1.8,11.88,33.84,60.0,20.7,87
11759,0.9,1.8,11.88,33.84,60.0,20.7,87
11760,0.9,1.8,11.88,33.84,60.0,20.7,87
11761,0.9,1.8,11.88,33.84,60.0,20.7,87
11762,0.9,1.8,11.88,33.84,60.0,20.7,87
11763,0.9,1.8,11.88,33.84,60.0,20.7,87
11764,0.9,1.8,11.88,33.84,60.0,20.7,87
11765,0.9,1.8,11.88,33.84,60.0,20.7,87
11766,0.9,1.8,11.88,33.84,60.0,20.7,87
11767,0.9,1.8,11.88,33.84,60.0,20.7,87
11768,0.9,1.8,11.88,33.84,60.0,20.7,87
11769,0.9,1.8,11.88,33.84,60.0,20.7,87
11770,0.9,1.8,11.88,33.84,60.0,20.7,87
11771,0.9,1.8,11.88,33.84,60.0,20.7,87
11772,0.9,1.8,11.88,33.84,60.0,20.7,87
11773,0.9,1.8,11.88,33.84,60.0,20.7,87
11774,0.9,1.8,11.88,33.84,60.0,20.7,87
11775,0.9,1.8,11.88,33.84,60.0,20.7,87
11776,0.9,1.8,11.88,33.84,60.0,20.7,87
11777,0.9,1.8,11.88,33.84,60.0,20.7,87
11778,0.9,1.8,11.88,33.84,60.0,20.7,87
11779,0.9,1.8,11.88,33.84,60.0,20.7,87
