tick,Elec_x,Iron_steel
28283,273.5,1.591.813.967
28284,274.2,1.383.726.413
28285,273.1,1.054.450.016
28286,272.4,7.041.666.422
28287,271.6,5.120.507.706
28288,272.4,1.264.064.108
28289,272.4,0
28290,274.3,0
28291,273.8,0
28292,276.3,0
28293,279.1,0
28294,284.5,0
28295,286.4,0
28296,284.8,0
28297,283.2,0
28298,279.5,0
28299,276.4,0
28300,271.3,0
28301,264.7,0
28302,259.7,0
28303,256.2,0
28304,250.5,0
28305,248.2,0
28306,245.6,0
28307,241.7,0
28308,238.6,0
28309,234.5,0
28310,230.4,0
28311,227.3,0
28312,221.4,0
28313,217.5,0
28314,213.6,0
28315,210.2,0
28316,204.3,0
28317,200.7,0
28318,198.5,0
28319,195.1,0
28320,193.5,0
28321,191.3,0
28322,189.8,0
28323,188.4,0
28324,186.6,0
28325,185.8,0
28326,185.6,0
28327,185.4,0
28328,186.1,0
28329,186.2,0
28330,185.9,0
28331,186,0
28332,186,0
28333,185.4,0
28334,186.9,0
28335,186.4,0
28336,188.7,0
28337,188.3,0
28338,188.7,0
28339,189.4,0
28340,191.9,0
28341,194.1,0
28342,196.5,0
28343,199.3,0
28344,204.4,0
28345,207,0
28346,210.9,0
28347,213.7,0
28348,217.7,0
28349,221.5,0
28350,224.9,3.264.967.315
28351,226.7,6.401.432.078
28352,230.3,1.176.436.304
28353,232.5,1.557.068.153
28354,235.2,192.938.379
28355,237.2,2.047.360.069
28356,238.6,2.179.804.277
28357,240.8,2.461.302.331
28358,241.9,2.316.099.005
28359,242.8,221.657.788
28360,244.1,2.347.996.801
28361,246.4,2.313.775.023
28362,248,2.305.732.221
28363,246.3,2.318.468.555
28364,245.4,224.161.765
28365,243.7,225.141.483
28366,241.5,2.364.583.656
28367,238.4,2.411.154.439
28368,236.3,2.643.917.217
28369,233.8,258.048.617
28370,232.3,2.557.838.734
28371,230.8,265.549.156
28372,229,2.557.496.972
28373,228.1,2.565.084.091
28374,226.9,2.378.094.651
28375,225.5,2.447.973.609
28376,224.8,2.213.205.827
28377,223.7,1.972.377.463
28378,223,184.205.218
28379,222.2,1.727.060.624
28380,222.6,1.161.581.044
28381,221.9,1.039.025.153
28382,222.1,7.054.425.541
28383,223.2,3.952.820.512
28384,224.5,7.293.203.332
28385,226,0
28386,229.1,0
28387,231.4,0
28388,235.5,0
28389,240.1,0
28390,243.5,0
28391,245.5,0
28392,243.9,0
28393,241.8,0
28394,239.7,0
28395,236.4,0
28396,231.9,0
28397,227.3,0
28398,222.1,0
28399,219.3,0
28400,217.3,0
28401,214.9,0
28402,211.8,0
28403,209.8,0
28404,211.4,0
28405,208.4,0
28406,205.6,0
28407,200.8,0
28408,197.7,0
28409,195.7,0
28410,193.4,0
28411,189,0
28412,183.2,0
28413,179.7,0
28414,177.5,0
28415,174.1,0
28416,172.2,0
28417,170.4,0
28418,168.1,0
28419,167.2,0
28420,166.6,0
28421,166.9,0
28422,166.9,0
28423,165.6,0
28424,166.2,0
28425,166.6,0
28426,166.8,0
28427,166.5,0
28428,166.7,0
28429,166.7,0
28430,166.7,0
28431,166.6,0
28432,167.3,0
28433,166.6,0
28434,165.6,0
28435,166,0
28436,165.5,0
28437,165.2,0
28438,166.9,0
28439,169.1,0
28440,171.4,0
28441,172.7,0
28442,175,0
28443,176.1,0
28444,180,0
28445,184,0
28446,187.6,166.369.793
28447,191.2,6.093.846.183
28448,195.9,1.107.400.358
28449,199.3,1.358.504.369
28450,202.2,1.708.400.413
28451,205.4,210.272.553
28452,209.1,2.197.917.669
28453,212.7,2.310.744.732
28454,215,2.363.558.369
28455,217.5,2.377.411.127
28456,218.8,2.380.737.611
28457,221.8,2.282.583.534
28458,223.4,2.313.911.727
28459,222.7,232.790.119
28460,221.9,2.256.085.579
28461,220.4,2.322.706.406
28462,217.8,2.421.703.496
28463,215.4,2.456.061.979
28464,213.2,2.493.359.617
28465,211.1,2.441.821.891
28466,208.5,2.597.916.037
28467,206.6,2.726.213.532
28468,206.2,252.667.003
28469,205,262.313.808
28470,204.7,2.533.026.805
28471,203.6,2.526.715.598
28472,202.7,2.173.424.718
28473,202,2.017.695.119
28474,202.1,1.945.401.041
28475,200.6,1.478.872.983
28476,200.5,1.278.099.138
28477,200.9,1.009.496.907
28478,201.9,6.485.505.556
28479,203.9,374.958.598
28480,206.6,1.696.734.933
28481,209.1,0
28482,212.5,0
28483,216.7,0
28484,223.5,0
28485,229.1,0
28486,235.2,0
28487,238,0
28488,237.8,0
28489,236.3,0
28490,233.4,0
28491,231.5,0
28492,229.1,0
28493,225.7,0
28494,221,0
28495,217.7,0
28496,216.3,0
28497,215.4,0
28498,213.6,0
28499,214.2,0
28500,216.2,0
28501,215.9,0
28502,212.8,0
28503,209.6,0
28504,205,0
28505,201.4,0
28506,198.4,0
28507,195.8,0
28508,192.6,0
28509,189,0
28510,186.4,0
28511,184.6,0
28512,181.5,0
28513,179.7,0
28514,179.7,0
28515,178.8,0
28516,177.5,0
28517,176.8,0
28518,177.2,0
28519,178,0
28520,179.8,0
28521,179.9,0
28522,181.1,0
28523,182.2,0
28524,186,0
28525,187.8,0
28526,190.7,0
28527,192.5,0
28528,199.4,0
28529,202.5,0
28530,209.2,0
28531,217.3,0
28532,233.1,0
28533,244.2,0
28534,253.7,0
28535,262.6,0
28536,272.4,0
28537,277.3,0
28538,282,0
28539,285.4,0
28540,287.6,0
28541,288.6,0
28542,290,0
28543,289.3,0
28544,287.3,0
28545,288.2,0
28546,290.7,0
28547,292.1,0
28548,293.9,0
28549,294.7,0
28550,295.9,0
28551,298.1,0
28552,298.8,0
28553,299.3,0
28554,301.6,0
28555,301.5,0
28556,299.4,0
28557,296.6,0
28558,297.4,0
28559,297.5,0
28560,297.7,0
28561,297,0
28562,296.2,0
28563,293.7,0
28564,292.1,0
28565,291.2,0
28566,291.6,0
28567,290.3,0
28568,290.1,0
28569,287.4,0
28570,286.2,0
28571,283.6,0
28572,282.5,0
28573,279.6,0
28574,278.5,0
28575,278.9,0
28576,280.2,0
28577,281.4,0
28578,284.1,0
28579,285.8,0
28580,287.2,0
28581,292.1,0
28582,296.9,0
28583,296.9,0
28584,296.1,0
28585,293.2,0
28586,290.7,0
28587,287.8,0
28588,281.9,0
28589,276,0
28590,270.5,0
28591,266,0
28592,262.9,0
28593,258.9,0
28594,254.8,0
28595,250.1,0
28596,247.9,0
28597,244.4,0
28598,239.7,0
28599,234.1,0
28600,228,0
28601,224.2,0
28602,219.6,0
28603,214.3,0
28604,208.3,0
28605,205.4,0
28606,203.6,0
28607,201.1,0
28608,199.4,0
28609,197.7,0
28610,195.7,0
28611,194.5,0
28612,193.3,0
28613,192.2,0
28614,191.4,0
28615,192.6,0
28616,193.2,0
28617,192.7,0
28618,192.6,0
28619,194.9,0
28620,198.6,0
28621,200.5,0
28622,203.3,0
28623,205.3,0
28624,211.1,0
28625,215.5,0
28626,220.4,0
28627,226.4,0
28628,240.4,0
28629,250.1,0
28630,258.2,0
28631,265.5,0
28632,276.4,0
28633,281.4,0
28634,285.1,0
28635,287.9,0
28636,289.8,0
28637,291.8,0
28638,292.8,0
28639,292.9,0
28640,291.6,0
28641,291.9,0
28642,293.6,0
28643,294.3,0
28644,294.7,0
28645,295.4,0
28646,295.8,0
28647,297.2,0
28648,298.2,0
28649,301.2,0
28650,302.6,0
28651,302.7,0
28652,299.9,0
28653,298.5,0
28654,298,0
28655,298,0
28656,297.8,0
28657,296.9,0
28658,293.8,0
28659,289.7,0
28660,289.9,0
28661,289.2,0
28662,288.2,0
28663,287.1,0
28664,287.1,0
28665,286,0
28666,283.9,0
28667,280.4,0
28668,279.4,0
28669,278.5,0
28670,277.6,0
28671,277.4,0
28672,277.5,0
28673,279.7,0
28674,282.2,0
28675,284.1,0
28676,285.9,0
28677,289.8,0
28678,293,0
28679,294.9,0
28680,293.9,0
28681,291.5,0
28682,288.3,0
28683,284.6,0
28684,279.7,0
28685,274.5,0
28686,269.6,0
28687,265.4,0
28688,261,0
28689,257.4,0
28690,252.9,0
28691,248.8,0
28692,246,0
28693,242.5,0
28694,239.2,0
28695,234,0
28696,228.2,0
28697,224.6,0
28698,220.4,0
28699,215,0
28700,208.3,0
28701,204.8,0
28702,200.5,0
28703,199.1,0
28704,196.8,0
28705,195.9,0
28706,194,0
28707,192.9,0
28708,192.3,0
28709,192,0
28710,192,0
28711,192.8,0
28712,193.5,0
28713,194.1,0
28714,194.2,0
28715,194.9,0
28716,198.1,0
28717,200.1,0
28718,202.3,0
28719,205.2,0
28720,209.3,0
28721,212.5,0
28722,217.8,0
28723,223.7,0
28724,236.7,0
28725,247.2,0
28726,255.8,0
28727,263.2,0
28728,272.8,0
28729,278.2,0
28730,282,0
28731,284.9,0
28732,286.7,0
28733,288.5,0
28734,289.5,68.010.659
28735,288.4,580.767.738
28736,287.2,1.108.357.292
28737,287.9,1.567.526.073
28738,290,1.976.774.802
28739,291.6,2.081.012.245
28740,293.3,218.411.048
28741,294.5,2.324.551.921
28742,294.4,236.977.844
28743,295.1,2.270.348.451
28744,295.2,228.415.564
28745,295.8,2.290.216.221
28746,295.6,2.165.131.291
28747,295.3,220.584.655
28748,292.7,2.275.771.076
28749,291.8,2.274.540.733
28750,290.7,2.491.696.375
28751,291.6,2.380.874.316
28752,291.8,2.441.411.777
28753,289.9,2.540.841.765
28754,288,2.512.817.273
28755,284.8,2.619.401.481
28756,283.8,2.555.264.126
28757,284.1,2.522.637.237
28758,284.5,2.408.625.399
28759,282.8,2.325.668.344
28760,281.8,2.177.138.533
28761,280.7,1.975.498.891
28762,279.1,1.905.961.694
28763,277.7,1.523.324.841
28764,275.5,1.440.709.548
28765,274.1,1.129.888.305
28766,272.5,6.946.200.874
28767,272.1,3.763.712.147
28768,273.5,100.478.059
28769,274.9,0
28770,276.6,0
28771,279.5,0
28772,281,0
28773,285.9,0
28774,291.1,0
28775,292.8,0
28776,292.8,0
28777,289.3,0
28778,287.3,0
28779,284.2,0
28780,279.8,0
28781,275.7,0
28782,270.4,0
28783,265.7,0
28784,263.6,0
28785,259.8,0
28786,255.5,0
28787,250.3,0
28788,248.1,0
28789,244.4,0
28790,239,0
28791,234.2,0
28792,230.9,0
28793,226.3,0
28794,221.9,0
28795,217.7,0
28796,212.2,0
28797,207.6,0
28798,204.8,0
28799,202.6,0
28800,199.8,0
28801,197,0
28802,195.7,0
28803,194.8,0
28804,193.4,0
28805,193.6,0
28806,193.8,0
28807,193,0
28808,194.1,0
28809,194.6,0
28810,196.3,0
28811,196.9,0
28812,198.1,0
28813,201.2,0
28814,203.4,0
28815,206.7,0
28816,212.7,0
28817,215.9,0
28818,221.1,0
28819,226.5,0
28820,238.9,0
28821,250.2,0
28822,259.1,0
28823,267,0
28824,275.1,0
28825,281.4,0
28826,286.4,0
28827,288.9,0
28828,289.8,0
28829,289.8,0
28830,291.1,0
28831,291.8,5.564.114.919
28832,289.9,1.083.408.659
28833,290.7,144.793.212
28834,292,1.876.911.915
28835,292.1,2.059.344.527
28836,293,2.157.020.137
28837,293.5,2.255.903.306
28838,294.4,2.288.689.684
28839,295.7,2.421.498.438
28840,296.2,2.320.929.243
28841,296.7,2.390.238.598
28842,297,2.226.899.095
28843,295.4,2.296.664.133
28844,292.8,2.212.180.541
28845,293.6,237.148.725
28846,293.2,2.412.931.601
28847,292.3,2.456.016.411
28848,291.3,2.582.445.606
28849,290.2,2.482.286.525
28850,289.2,2.609.308.107
28851,286.2,2.592.561.764
28852,286.2,2.525.644.744
28853,285.7,2.418.035.249
28854,285.8,2.557.246.347
28855,284.2,2.388.552.571
28856,284.3,2.320.952.027
28857,281.8,2.055.266.166
28858,281.4,1.913.981.712
28859,278.8,1.704.504.325
28860,276.6,1.317.925.815
28861,275.7,1.026.698.933
28862,274.8,6.256.752.786
28863,274.4,3.987.224.564
28864,275.5,1.151.966.137
28865,277,0
28866,278.8,0
28867,282.3,0
28868,284.6,0
28869,288.8,0
28870,292.8,0
28871,294.7,0
28872,294.6,0
28873,291.9,0
28874,290.4,0
28875,287.2,0
28876,282.9,0
28877,277,0
28878,273,0
28879,267.8,0
28880,263.1,0
28881,259,0
28882,254.9,0
28883,251.8,0
28884,249.7,0
28885,245.8,0
28886,240.6,0
28887,235.9,0
28888,231.4,0
28889,226.2,0
28890,220.7,0
28891,216.6,0
28892,211.4,0
28893,207.2,0
28894,204.8,0
28895,201.6,0
28896,200.1,0
28897,198.5,0
28898,197,0
28899,196.5,0
28900,195.4,0
28901,193.8,0
28902,194,0
28903,195.2,0
28904,196.2,0
28905,196.2,0
28906,196.2,0
28907,198.4,0
28908,200.8,0
28909,201.6,0
28910,204.7,0
28911,207.6,0
28912,212.6,0
28913,215.2,0
28914,220,0
28915,226.5,0
28916,239.8,0
28917,250.6,0
28918,258.6,0
28919,266.1,0
28920,275.3,0
28921,280.9,0
28922,286.5,0
28923,290,0
28924,292.4,0
28925,292.7,0
28926,293.3,5.901.092.355
28927,294.2,6.904.505.897
28928,292.3,1.142.191.741
28929,292.6,1.480.559.009
28930,293.5,1.868.800.761
28931,294.5,1.989.807.331
28932,295,2.148.795.062
28933,295.2,2.205.094.673
28934,297.8,2.403.704.025
28935,297.6,234.815.629
28936,297.2,2.322.865.895
28937,297.5,2.307.190.406
28938,298.6,2.270.075.041
28939,298.6,0.2324438
28940,297.9,2.269.528.222
28941,296.4,2.432.275.337
28942,297.3,2.415.073.311
28943,295.3,2.420.040.253
28944,293.7,2.535.555.845
28945,291,255.676.788
28946,289,2.609.627.085
28947,286.5,2.528.583.898
28948,283.7,2.698.257.391
28949,282.9,2.542.231.598
28950,282,2.411.997.452
28951,280.3,2.329.678.353
28952,279.4,2.205.322.514
28953,276.9,2.119.881.988
28954,275.7,1.919.267.632
28955,273.5,1.641.734.018
28956,273.8,1.374.088.721
28957,272.4,1.123.554.314
28958,271.9,6.721.321.408
28959,271.4,4.360.884.466
28960,271.3,1.439.957.671
28961,270.7,0
28962,271.7,0
28963,276,0
28964,278.9,0
28965,281.6,0
28966,283.5,0
28967,284.1,0
28968,282.4,0
28969,278.9,0
28970,277.2,0
28971,274.9,0
28972,270.5,0
28973,264.3,0
28974,258.2,0
28975,253.9,0
28976,249.8,0
28977,247.6,0
28978,242.9,0
28979,239.8,0
28980,238.2,0
28981,233.8,0
28982,228.9,0
28983,225.7,0
28984,220.7,0
28985,215.7,0
28986,212.7,0
28987,207.8,0
28988,203.8,0
28989,200.1,0
28990,196.9,0
28991,194.9,0
28992,192.9,0
28993,190.3,0
28994,188.1,0
28995,185.7,0
28996,184.9,0
28997,184,0
28998,183.3,0
28999,183.3,0
29000,183.4,0
29001,183.6,0
29002,183.4,0
29003,182.7,0
29004,183.5,0
29005,184.5,0
29006,185.5,0
29007,184.6,0
29008,185.7,0
29009,185.5,0
29010,186.4,0
29011,186.9,0
29012,188.6,0
29013,191.1,0
29014,193.8,0
29015,197.2,0
29016,202.7,0
29017,206.3,0
29018,211.8,0
29019,215.8,0
29020,219,0
29021,222,0
29022,225.4,1.065.158.562
29023,227.3,54.506.499
29024,231.2,1.194.435.775
29025,233.8,1.527.129.792
29026,235.7,1.846.153.326
29027,237,2.050.481.496
29028,237.2,2.187.323.044
29029,237.5,2.272.718.002
29030,239.2,2.232.162.232
29031,241.3,2.136.628.331
29032,240.2,233.015.682
29033,241,2.277.639.376
29034,242,2.257.475.412
29035,239.9,2.295.479.358
29036,238.4,2.334.485.806
29037,236.7,2.336.422.458
29038,237.4,230.457.023
29039,236.2,2.454.512.658
29040,235,2.432.343.689
29041,234.3,2.445.102.808
29042,232.6,2.545.831.492
29043,227.8,2.710.811.453
29044,226.5,2.594.065.517
29045,225.9,2.588.073.288
29046,225.4,2.488.119.265
29047,223.7,2.357.680.061
29048,223.2,2.109.127.874
29049,221.2,2.156.404.965
29050,220.6,1.721.410.157
29051,219.3,1.653.171.657
29052,219.2,1.365.157.338
29053,218,1.126.630.173
29054,219,7.556.587.994
29055,220.1,4.574.599.703
29056,220.9,1.325.125.604
29057,222.5,0
29058,225.4,0
29059,228.4,0
29060,233.8,0
29061,240,0
29062,244,0
29063,245.7,0
29064,243.7,0
29065,242.5,0
29066,239.3,0
29067,237.2,0
29068,231.8,0
29069,225.9,0
29070,221.9,0
29071,217.9,0
29072,214.8,0
29073,212,0
29074,209.9,0
29075,208.7,0
29076,209.8,0
29077,206,0
29078,204.1,0
29079,200.8,0
29080,197,0
29081,193.3,0
29082,190.1,0
29083,186.7,0
29084,183.3,0
29085,180,0
29086,176.7,0
29087,174.9,0
29088,172.6,0
29089,170.1,0
29090,167.5,0
29091,166.3,0
29092,164.1,0
29093,163.1,0
29094,162.6,0
29095,162.2,0
29096,162,0
29097,161.1,0
29098,160.5,0
29099,160.9,0
29100,160.9,0
29101,159.7,0
29102,160.2,0
29103,161.5,0
29104,162.1,0
29105,161.7,0
29106,163.3,0
29107,162.6,0
29108,163.2,0
29109,163.4,0
29110,163.3,0
29111,163.1,0
29112,165.1,0
29113,165.7,0
29114,169.5,0
29115,171.6,0
29116,173.1,0
29117,177.3,0
29118,180.7,1.299.379.525
29119,183.7,5.919.319.667
29120,188.1,1.181.562.735
29121,192.6,1.465.020.226
29122,196,1.944.740.301
29123,198.2,1.960.393.005
29124,201,2.180.829.564
29125,203.9,2.365.586.158
29126,205.8,2.387.800.695
29127,207.5,2.154.103.767
29128,208,2.303.590.512
29129,209,2.241.275.888
29130,211,2.293.018.671
29131,212.4,2.276.386.248
29132,215.3,2.148.407.732
29133,216.5,2.385.089.382
29134,217.5,232.642.022
29135,217.2,2.355.356.079
29136,214.5,236.367.229
29137,212.8,2.500.126.507
29138,210.8,2.529.107.933
29139,208.7,2.526.442.189
29140,206.7,2.466.724.957
29141,203.7,2.566.200.514
29142,201.4,2.411.450.632
29143,198.8,2.326.556.925
29144,198.5,2.194.522.832
29145,197.8,2.252.804.663
29146,197,1.950.641.393
29147,196.4,1.736.333.769
29148,197.4,1.350.894.467
29149,196.9,1.033.488.607
29150,197.7,7.846.630.101
29151,197.1,5.359.057.656
29152,197.7,2.628.606.274
29153,199.1,0
29154,202,0
29155,207.3,0
29156,215.3,0
29157,222.8,0
29158,229.7,0
29159,233,0
29160,233.4,0
29161,232.7,0
29162,231,0
29163,229.6,0
29164,228.3,0
29165,225.9,0
29166,223.4,0
29167,221.2,0
29168,218.4,0
29169,214.5,0
29170,210.8,0
29171,207.4,0
29172,207.2,0
29173,205.1,0
29174,202.4,0
29175,202.8,0
29176,204.5,0
29177,201.9,0
29178,198.4,0
29179,195,0
29180,191.3,0
29181,187.7,0
29182,184.8,0
29183,180.3,0
29184,177.5,0
29185,174.7,0
29186,172.5,0
29187,170.8,0
29188,170.6,0
29189,168.7,0
29190,168.2,0
29191,167.6,0
29192,167,0
29193,166.9,0
29194,167.1,0
29195,167.4,0
29196,167.1,0
29197,167,0
29198,169.2,0
29199,171.1,0
29200,172.9,0
29201,174.8,0
29202,177.8,0
29203,179.9,0
29204,184.3,0
29205,186.7,0
29206,190.8,0
29207,195.7,0
29208,205.1,0
29209,212.8,0
29210,220.6,0
29211,226.8,0
29212,233.8,0
29213,234.9,0
29214,238.5,0
29215,242.6,0
29216,245.8,0
29217,247.9,0
29218,249.4,0
29219,251.5,0
29220,253.4,0
29221,253.5,0
29222,254.9,0
29223,254.7,0
29224,255.7,0
29225,254.8,0
29226,255.6,0
29227,256.8,0
29228,257.9,0
29229,259.4,0
29230,261.4,0
29231,261.4,0
29232,259,0
29233,258.5,0
29234,257.9,0
29235,257.2,0
29236,257.6,0
29237,256,0
29238,253.3,0
29239,251.4,0
29240,250.3,0
29241,249.1,0
29242,247.3,0
29243,246.2,0
29244,245.7,0
29245,245,0
29246,244.4,0
29247,243.9,0
29248,244.1,0
29249,243.8,0
29250,245.1,0
29251,248,0
29252,254.1,0
29253,260.3,0
29254,265.7,0
29255,267.6,0
29256,266.9,0
29257,264.5,0
29258,263.7,0
29259,262.7,0
29260,261.1,0
29261,258.5,0
29262,255.6,0
29263,253.3,0
29264,249,0
29265,242.7,0
29266,239.2,0
29267,234.9,0
29268,232.8,0
29269,230.1,0
29270,227.3,0
29271,222.7,0
29272,221.8,0
29273,217.9,0
29274,214,0
29275,209.3,0
29276,202.4,0
29277,199.5,0
29278,197.5,0
29279,194,0
29280,191.5,0
29281,188.2,0
29282,185.1,0
29283,183.9,0
29284,183.1,0
29285,180.7,0
29286,180.1,0
29287,178.1,0
29288,177,0
29289,176.8,0
29290,176.7,0
29291,176.4,0
29292,175.9,0
29293,176.6,0
29294,177.9,0
29295,179.6,0
29296,181,0
29297,181.8,0
29298,182.3,0
29299,184.8,0
29300,187.6,0
29301,187.4,0
29302,189.2,0
29303,192.1,0
29304,196.2,0
29305,201.2,0
29306,205.6,0
29307,209.5,0
29308,212.4,0
29309,214.5,0
29310,217.9,0
29311,219.8,0
29312,224.3,0
29313,225.9,0
29314,228,0
29315,230.4,0
29316,231.5,0
29317,233.6,0
29318,236,0
29319,237.7,0
29320,238.2,0
29321,238.9,0
29322,241.3,0
29323,242.6,0
29324,245.4,0
29325,246.7,0
29326,247.1,0
29327,248,0
29328,247.2,0
29329,247,0
29330,244.2,0
29331,242.8,0
29332,242.2,0
29333,238.7,0
29334,237,0
29335,234.7,0
29336,233.8,0
29337,233.2,0
29338,233,0
29339,231.1,0
29340,232.5,0
29341,231.1,0
29342,230.6,0
29343,229.3,0
29344,230.7,0
29345,231.9,0
29346,235.8,0
29347,239.1,0
29348,247.3,0
29349,253.3,0
29350,257.4,0
29351,258.8,0
29352,259.2,0
29353,257.7,0
29354,258.4,0
29355,258.7,0
29356,256,0
29357,253.5,0
29358,251.6,0
29359,248,0
29360,245.5,0
29361,240.3,0
29362,235.9,0
29363,233.8,0
29364,231.7,0
29365,228.6,0
29366,226.8,0
29367,224.4,0
29368,227.5,0
29369,223.8,0
29370,220,0
29371,215.7,0
29372,210.6,0
29373,207,0
29374,203,0
29375,199.5,0
29376,196.2,0
29377,191.7,0
29378,190.9,0
29379,188.8,0
29380,186.4,0
29381,185.3,0
29382,183.3,0
29383,182.9,0
29384,183.4,0
29385,182.5,0
29386,183.3,0
29387,182.9,0
29388,184.1,0
29389,185.8,0
29390,186.8,0
29391,187.6,0
29392,190.1,0
29393,192.7,0
29394,197.6,0
29395,200.6,0
29396,205.2,0
29397,209.9,0
29398,216.5,0
29399,225.2,0
29400,240.6,0
29401,251.9,0
29402,262.3,0
29403,268.3,0
29404,275.6,0
29405,279.2,0
29406,282.6,131.965.741
29407,285.9,6.937.998.583
29408,290.1,1.117.402.596
29409,293,1.482.905.776
29410,293.1,1.915.325.976
29411,293.1,2.128.243.768
29412,295.6,2.157.544.172
29413,298.8,2.370.120.202
29414,298.9,2.325.053.172
29415,300.7,2.212.681.792
29416,302.4,2.205.003.536
29417,302.4,2.219.198.056
29418,304.2,2.283.426.548
29419,306.3,22.237.321
29420,307,2.253.237.562
29421,310,2.351.892.889
29422,310.4,2.516.576.656
29423,311.6,2.527.239.634
29424,308.5,2.516.234.894
29425,307.2,2.598.553.993
29426,306.5,2.610.584.019
29427,306.7,2.512.316.022
29428,307,2.563.944.884
29429,306.2,2.485.499.089
29430,304,2.457.429.028
29431,300.6,2.437.470.121
29432,300.2,2.127.423.539
29433,298.4,2.083.040.033
29434,298.2,2.001.677.868
29435,295.7,165.984.741
29436,295.4,1.363.539.664
29437,292.9,1.113.825.486
29438,292.8,6.801.521.582
29439,293.3,4.975.828.415
29440,293.3,8.320.768.062
29441,292.1,0
29442,291.6,0
29443,293.7,0
29444,298.4,0
29445,299.3,0
29446,306.3,0
29447,308,0
29448,305.3,0
29449,302.4,0
29450,301.3,0
29451,302.7,0
29452,301.9,0
29453,296.9,0
29454,293.1,0
29455,290.5,0
29456,286.2,0
29457,280.5,0
29458,274.8,0
29459,270.8,0
29460,267.6,0
29461,264.9,0
29462,261.4,0
29463,258.2,0
29464,256.9,0
29465,252.6,0
29466,247.8,0
29467,243.6,0
29468,238.2,0
29469,233.9,0
29470,225.7,0
29471,229.3,0
29472,225.2,0
29473,221.4,0
29474,217.8,0
29475,215.3,0
29476,213.9,0
29477,212.6,0
29478,211.3,0
29479,210.8,0
29480,210.5,0
29481,210.4,0
29482,209.8,0
29483,210.7,0
29484,210.7,0
29485,210.9,0
29486,212.2,0
29487,212.6,0
29488,216.2,0
29489,217.9,0
29490,219.7,0
29491,221.5,0
29492,226.5,0
29493,230,0
29494,236.5,0
29495,242.7,0
29496,253.7,0
29497,264.1,0
29498,273.2,0
29499,281.3,0
29500,285.3,0
29501,288.9,0
29502,292.6,7.746.607.725
29503,295.7,6.264.727.235
29504,298.7,1.144.379.018
29505,298.3,1.486.004.419
29506,297.7,1.813.572.005
29507,298.4,2.046.949.955
29508,298.2,2.088.120.896
29509,298.8,2.340.159.057
29510,299.4,2.370.461.964
29511,299.7,234.870.311
29512,300.4,2.275.611.587
29513,300.1,2.343.394.405
29514,301.4,2.282.765.808
29515,303,2.237.675.994
29516,304.8,2.266.224.522
29517,306.9,2.286.297.349
29518,308.1,2.344.829.806
29519,307.5,2.366.155.761
29520,305.7,259.798.439
29521,303.9,261.108.527
29522,302.5,2.598.736.266
29523,303.7,2.534.849.537
29524,304.8,2.621.862.169
29525,302.7,2.497.232.921
29526,301.1,2.379.552.836
29527,298.3,2.267.181.456
29528,297.5,2.348.657.541
29529,296.7,2.190.102.709
29530,295.3,1.936.059.544
29531,294.9,1.533.896.682
29532,294.2,1.295.392.301
29533,293.9,1.021.549.718
29534,293.4,6.825.672.771
29535,292.5,3.969.452.935
29536,289.9,6.785.117.001
29537,281.6,0
29538,283,0
29539,285.7,0
29540,291.4,0
29541,296.4,0
29542,301,0
29543,302.4,0
29544,301.3,0
29545,299.7,0
29546,299.1,0
29547,298.9,0
29548,297.1,0
29549,294.2,0
29550,292.5,0
29551,288.9,0
29552,284,0
29553,278.1,0
29554,273.4,0
29555,269.3,0
29556,265.2,0
29557,261.6,0
29558,257.5,0
29559,253.5,0
29560,250.4,0
29561,246.7,0
29562,243.1,0
29563,237.8,0
29564,231.4,0
29565,227.2,0
29566,223.8,0
29567,220.2,0
29568,215,0
29569,212.5,0
29570,208.8,0
29571,207.6,0
29572,206.3,0
29573,205,0
29574,203.6,0
29575,203.1,0
29576,202.5,0
29577,201.5,0
29578,201.8,0
29579,200.9,0
29580,202.4,0
29581,203.4,0
29582,204.8,0
29583,206.1,0
29584,208.1,0
29585,209.6,0
29586,211.2,0
29587,213.9,0
29588,218,0
29589,220,0
29590,224.4,0
29591,230.8,0
29592,244.5,0
29593,255.5,0
29594,263.3,0
29595,271.2,0
29596,279.3,0
29597,282.3,0
29598,284.7,0
29599,287.6,6.823.394.357
29600,289.9,1.197.807.827
29601,292.8,1.493.978.868
29602,294.1,1.805.119.089
29603,295,2.056.952.192
29604,293.4,2.279.735.517
29605,294.7,223.578.491
29606,295.1,2.364.879.849
29607,296.5,2.316.600.256
29608,296.2,2.349.227.145
29609,296.1,2.324.916.467
29610,297.2,2.238.564.575
29611,299.1,237.203.407
29612,298.6,2.297.826.124
29613,299.5,2.442.847.178
29614,299.9,2.482.856.128
29615,299,2.426.875.495
29616,297.3,2.514.526.083
29617,296.5,249.805.315
29618,294.6,2.509.285.731
29619,292.8,258.180.765
29620,291.9,2.517.237.396
29621,289.9,2.544.669.501
29622,287,2.365.791.215
29623,283.6,2.236.377.298
29624,282.6,217.629.552
29625,281.1,204.136.784
29626,278.7,1.784.795.636
29627,278.4,1.530.798.039
29628,278.8,1.383.384.651
29629,276.6,9.660.703.357
29630,275.7,7.787.619.178
29631,274.4,4.834.794.586
29632,275.3,0
29633,276.4,0
29634,278.4,0
29635,283.4,0
29636,288.3,0
29637,293.2,0
29638,295.6,0
