Iron_steel,Olefin,Methanol,Ammonia
4167.82,3634.63,225.92,344.58
4155.0,3627.35,225.46,343.89
4125.51,3618.93,224.94,343.09
4120.64,3609.78,224.37,342.22
4101.81,3602.48,223.92,341.53
4089.22,3591.09,223.21,340.45
4094.83,3588.05,223.02,340.16
4069.34,3584.4,222.79,339.82
4064.45,3584.0,222.77,339.78
4076.33,3587.44,222.98,340.1
4069.1,3586.49,222.92,340.01
4071.11,3585.75,222.88,339.94
4064.09,3582.02,222.64,339.59
4053.76,3576.84,222.32,339.1
4073.73,3580.81,222.57,339.48
4064.67,3575.9,222.26,339.01
4057.55,3574.48,222.18,338.88
4039.02,3566.87,221.7,338.15
4023.92,3562.35,221.42,337.73
4005.91,3557.68,221.13,337.28
3989.73,3549.01,220.59,336.46
3960.87,3532.0,219.54,334.85
3934.18,3522.19,218.93,333.92
3903.08,3502.55,217.71,332.06
3869.64,3480.92,216.36,330.01
3800.33,3450.06,214.44,327.08
3720.91,3408.7,211.87,323.16
3709.07,3396.23,211.1,321.98
3705.19,3402.33,211.48,322.56
3703.79,3390.92,210.77,321.47
3707.06,3396.72,211.13,322.02
3696.96,3397.95,211.2,322.14
3699.86,3396.96,211.14,322.05
3707.58,3402.0,211.46,322.52
3715.08,3406.77,211.75,322.98
3725.52,3415.36,212.29,323.79
3742.22,3419.54,212.55,324.19
3737.74,3415.01,212.26,323.76
3731.18,3410.02,211.95,323.28
3721.27,3407.83,211.82,323.08
3695.55,3401.41,211.42,322.47
3694.09,3396.37,211.11,321.99
3695.42,3389.72,210.69,321.36
3695.91,3398.97,211.27,322.24
3694.35,3395.08,211.03,321.87
3707.39,3401.65,211.43,322.49
3729.14,3409.69,211.93,323.25
3744.0,3420.78,212.62,324.3
3774.38,3434.88,213.5,325.64
3810.73,3450.35,214.46,327.11
3850.97,3470.47,215.71,329.02
3898.13,3492.92,217.11,331.14
3940.51,3525.91,219.16,334.27
3999.12,3550.0,220.65,336.55
4063.82,3581.42,222.61,339.53
4119.28,3606.06,224.14,341.87
4172.6,3638.4,226.15,344.94
4225.3,3665.44,227.83,347.5
4284.93,3690.46,229.38,349.87
4310.0,3709.54,230.57,351.68
4356.3,3729.39,231.8,353.56
4386.35,3741.87,232.58,354.74
4404.57,3756.29,233.48,356.11
4439.72,3763.6,233.93,356.81
4449.73,3772.64,234.49,357.66
4448.98,3777.37,234.79,358.11
4447.91,3777.45,234.79,358.12
4452.7,3776.73,234.75,358.05
4451.0,3778.81,234.88,358.25
4445.9,3776.72,234.75,358.05
4439.56,3768.47,234.23,357.27
4433.04,3775.03,234.64,357.89
4451.38,3774.93,234.64,357.88
4445.98,3781.7,235.06,358.52
4449.17,3779.06,234.89,358.27
4462.31,3780.68,234.99,358.42
4469.99,3782.14,235.08,358.56
4467.4,3782.15,235.08,358.56
4466.36,3787.14,235.39,359.04
4467.5,3788.92,235.51,359.21
4470.09,3785.75,235.31,358.91
4457.99,3780.6,234.99,358.42
4453.6,3780.07,234.95,358.37
4440.53,3781.5,235.04,358.5
4446.32,3770.93,234.39,357.5
4444.26,3771.22,234.4,357.53
4418.19,3757.89,233.58,356.26
4394.89,3749.8,233.07,355.5
4378.32,3733.27,232.05,353.93
4356.99,3725.36,231.55,353.18
4326.44,3711.76,230.71,351.89
4309.17,3699.59,229.95,350.74
4273.38,3688.66,229.27,349.7
4245.67,3672.3,228.26,348.15
4227.03,3664.93,227.8,347.45
4207.65,3643.4,226.46,345.41
4181.19,3635.67,225.98,344.68
4157.76,3626.59,225.42,343.82
4133.67,3615.19,224.71,342.74
4121.01,3605.15,224.08,341.78
4103.58,3597.93,223.63,341.1
4089.88,3596.02,223.52,340.92
4086.74,3589.68,223.12,340.32
4072.45,3584.53,222.8,339.83
4075.7,3579.41,222.48,339.34
4064.81,3583.34,222.73,339.72
4067.81,3586.77,222.94,340.04
4061.19,3580.29,222.54,339.43
4058.52,3583.33,222.73,339.72
4063.37,3581.41,222.61,339.53
4056.46,3575.31,222.23,338.95
4052.79,3583.99,222.77,339.78
4042.57,3574.44,222.17,338.87
4039.11,3567.15,221.72,338.18
4020.62,3568.56,221.81,338.31
4016.18,3555.09,220.97,337.04
3997.62,3544.35,220.3,336.02
3968.8,3535.93,219.78,335.22
3937.69,3515.22,218.49,333.26
3889.78,3501.74,217.65,331.98
3862.94,3478.42,216.21,329.77
3799.86,3446.45,214.22,326.74
3721.64,3410.64,211.99,323.34
3692.9,3392.42,210.86,321.62
3709.62,3393.21,210.91,321.69
3694.54,3398.04,211.21,322.15
3704.54,3394.69,211.0,321.83
3696.85,3398.93,211.26,322.23
3703.83,3391.79,210.82,321.56
3706.26,3400.91,211.39,322.42
3724.02,3412.16,212.09,323.49
3732.44,3412.82,212.13,323.55
3736.85,3409.12,211.9,323.2
3736.71,3412.01,212.08,323.47
3727.13,3407.62,211.8,323.06
3709.82,3406.47,211.73,322.95
3694.55,3399.61,211.31,322.3
3704.15,3394.1,210.96,321.78
3688.92,3395.2,211.03,321.88
3700.81,3392.85,210.89,321.66
3704.79,3394.05,210.96,321.77
3706.55,3397.19,211.16,322.07
3734.22,3408.14,211.84,323.11
3740.84,3420.87,212.63,324.31
3780.6,3441.82,213.93,326.3
3808.26,3456.0,214.81,327.64
3845.82,3469.36,215.64,328.91
3898.75,3496.52,217.33,331.48
3951.28,3524.45,219.07,334.13
4005.55,3554.14,220.91,336.95
4061.65,3575.37,222.23,338.96
4108.37,3606.82,224.19,341.94
4187.22,3634.17,225.89,344.54
4229.99,3663.7,227.72,347.33
4276.98,3688.68,229.27,349.7
4319.02,3711.85,230.71,351.9
4365.85,3728.8,231.77,353.51
4382.4,3740.28,232.48,354.59
4419.5,3752.76,233.26,355.78
4433.15,3768.38,234.23,357.26
4441.5,3774.28,234.6,357.82
4447.84,3776.17,234.71,358.0
4453.7,3778.66,234.87,358.23
4451.75,3779.33,234.91,358.3
4435.39,3779.13,234.9,358.28
4449.17,3776.33,234.72,358.01
4444.41,3776.97,234.76,358.07
4444.14,3777.11,234.77,358.09
4454.71,3778.4,234.85,358.21
4454.94,3772.7,234.5,357.67
4456.52,3782.98,235.14,358.64
4463.44,3781.86,235.07,358.54
4453.0,3782.2,235.09,358.57
4478.68,3783.28,235.15,358.67
4478.13,3780.1,234.96,358.37
4471.32,3785.64,235.3,358.89
4472.89,3784.99,235.26,358.83
4467.59,3780.04,234.95,358.36
4468.8,3781.27,235.03,358.48
4456.92,3775.72,234.68,357.95
4447.7,3772.21,234.47,357.62
4428.81,3762.68,233.87,356.72
4417.31,3756.29,233.48,356.11
4398.27,3746.94,232.9,355.23
4373.09,3740.78,232.51,354.64
4354.74,3727.19,231.67,353.35
4335.7,3714.75,230.89,352.17
4304.18,3703.68,230.21,351.12
4277.17,3693.95,229.6,350.2
4250.13,3673.88,228.35,348.3
4230.63,3666.28,227.88,347.58
4195.33,3648.3,226.76,345.87
4180.88,3632.89,225.81,344.41
4154.08,3621.64,225.11,343.35
4126.14,3610.76,224.43,342.32
4117.75,3605.04,224.08,341.77
4117.37,3596.39,223.54,340.95
4091.25,3596.2,223.53,340.93
4084.89,3592.4,223.29,340.57
4077.89,3585.56,222.86,339.93
4078.37,3585.89,222.89,339.96
4074.01,3582.13,222.65,339.6
4074.17,3583.75,222.75,339.75
4067.6,3585.24,222.85,339.9
4068.62,3582.38,222.67,339.62
4078.14,3582.45,222.67,339.63
4060.38,3585.11,222.84,339.88
4057.19,3573.1,222.09,338.74
4051.13,3570.54,221.93,338.5
4042.96,3565.94,221.65,338.07
4028.9,3561.61,221.38,337.66
4010.64,3552.12,220.79,336.76
3992.68,3541.6,220.13,335.76
3959.8,3530.36,219.43,334.69
3934.42,3514.81,218.47,333.22
3900.83,3501.72,217.65,331.98
3867.42,3479.76,216.29,329.9
3798.18,3445.28,214.15,326.63
3728.69,3416.27,212.34,323.88
3698.47,3395.27,211.04,321.89
3676.46,3385.48,210.43,320.96
3690.08,3384.6,210.37,320.87
3689.96,3385.87,210.45,320.99
3686.36,3378.54,210.0,320.3
3691.44,3383.83,210.33,320.8
3637.6,3307.63,205.59,313.58
3583.64,3217.06,199.96,304.99
3534.86,3125.05,194.24,296.27
3475.88,3044.13,189.21,288.6
3437.83,2975.16,184.92,282.06
3418.86,2923.77,181.73,277.19
3392.22,2879.25,178.96,272.96
3376.35,2854.62,177.43,270.63
3351.66,2824.34,175.55,267.76
3340.32,2802.86,174.22,265.72
3326.98,2788.51,173.32,264.36
3319.08,2772.07,172.3,262.8
3303.52,2772.33,172.32,262.83
3323.37,2772.43,172.32,262.84
3312.82,2769.44,172.14,262.56
3318.16,2778.06,172.67,263.37
3337.02,2776.39,172.57,263.21
3322.81,2782.78,172.97,263.82
3327.54,2792.68,173.58,264.76
3337.19,2798.49,173.94,265.31
3336.48,2810.59,174.7,266.46
3336.72,2813.54,174.88,266.74
3351.98,2824.48,175.56,267.77
3351.56,2828.47,175.81,268.15
3360.67,2826.21,175.67,267.94
3354.2,2829.73,175.89,268.27
3349.75,2833.67,176.13,268.64
3357.81,2835.83,176.26,268.85
3359.76,2837.51,176.37,269.01
3359.36,2839.75,176.51,269.22
3372.43,2846.33,176.92,269.84
3367.05,2854.63,177.43,270.63
3362.0,2843.27,176.73,269.55
3360.98,2853.75,177.38,270.55
3371.69,2859.04,177.71,271.05
3376.58,2853.01,177.33,270.48
3374.77,2866.35,178.16,271.74
3365.47,2860.4,177.79,271.18
3372.8,2861.38,177.85,271.27
3370.72,2863.62,177.99,271.48
3375.63,2857.72,177.62,270.92
3369.53,2861.24,177.84,271.26
3377.41,2853.36,177.35,270.51
3367.83,2852.43,177.3,270.42
3376.37,2851.36,177.23,270.32
3360.44,2846.33,176.92,269.84
3368.18,2852.52,177.3,270.43
3362.93,2842.08,176.65,269.44
3359.3,2834.05,176.15,268.68
3346.35,2815.49,175.0,266.92
3355.18,2812.41,174.81,266.63
3335.82,2805.54,174.38,265.98
3326.98,2783.25,173.0,263.86
3319.81,2771.85,172.29,262.78
3318.61,2760.54,171.58,261.71
3294.28,2738.38,170.21,259.61
3274.52,2716.25,168.83,257.51
3269.26,2711.54,168.54,257.07
3269.12,2686.07,166.96,254.65
3266.6,2673.47,166.17,253.46
3252.15,2661.38,165.42,252.31
3240.46,2649.84,164.7,251.22
3232.61,2642.16,164.23,250.49
3230.85,2639.87,164.08,250.27
3237.49,2630.47,163.5,249.38
3233.14,2629.94,163.47,249.33
3230.19,2623.6,163.07,248.73
3219.09,2622.63,163.01,248.64
3231.89,2618.48,162.75,248.24
3227.74,2611.48,162.32,247.58
3220.87,2611.62,162.33,247.59
3228.43,2614.38,162.5,247.85
3215.36,2614.01,162.48,247.82
3225.38,2609.35,162.19,247.38
3223.74,2609.18,162.18,247.36
3210.93,2605.21,161.93,246.99
3220.33,2609.11,162.17,247.35
3219.44,2608.78,162.15,247.32
3216.63,2607.81,162.09,247.23
3219.7,2608.51,162.14,247.3
3221.26,2610.3,162.25,247.47
3219.73,2612.31,162.37,247.66
3217.74,2610.79,162.28,247.51
3219.21,2610.21,162.24,247.46
3219.98,2614.66,162.52,247.88
3217.71,2611.81,162.34,247.61
3208.94,2608.59,162.14,247.3
3221.62,2610.27,162.24,247.47
3219.91,2613.05,162.42,247.73
3207.84,2609.95,162.22,247.43
3220.76,2611.55,162.32,247.59
3221.99,2611.02,162.29,247.54
3215.54,2612.75,162.4,247.7
3219.76,2607.49,162.07,247.2
3212.71,2608.2,162.12,247.27
3203.99,2610.86,162.28,247.52
3218.61,2610.44,162.25,247.48
3220.65,2607.34,162.06,247.19
3222.98,2613.44,162.44,247.76
3217.56,2611.63,162.33,247.59
3224.9,2607.89,162.1,247.24
3225.48,2608.7,162.15,247.32
3225.45,2607.92,162.1,247.24
3215.02,2607.45,162.07,247.2
3219.41,2613.04,162.42,247.73
3229.12,2610.98,162.29,247.53
3207.9,2608.89,162.16,247.33
3221.39,2609.51,162.2,247.39
3223.78,2612.61,162.39,247.69
3221.08,2612.03,162.35,247.63
3220.56,2616.16,162.61,248.02
3223.12,2609.44,162.19,247.39
3222.23,2608.95,162.16,247.34
3221.94,2607.88,162.1,247.24
3220.64,2615.17,162.55,247.93
3217.82,2610.75,162.27,247.51
3215.29,2608.63,162.14,247.31
3227.37,2611.17,162.3,247.55
3222.83,2606.76,162.03,247.13
3224.25,2612.77,162.4,247.7
3212.19,2604.15,161.86,246.88
3207.44,2608.55,162.14,247.3
3219.79,2609.99,162.23,247.44
3221.32,2610.84,162.28,247.52
3225.03,2610.24,162.24,247.46
3221.2,2610.35,162.25,247.47
3228.42,2610.92,162.28,247.53
3229.93,2608.49,162.13,247.3
3214.79,2614.17,162.49,247.83
3219.24,2611.52,162.32,247.58
3223.32,2611.83,162.34,247.61
3219.17,2608.24,162.12,247.27
3212.25,2610.97,162.29,247.53
3220.44,2605.57,161.95,247.02
3226.88,2614.95,162.54,247.91
3220.95,2608.05,162.11,247.25
3215.53,2610.76,162.28,247.51
3217.32,2611.07,162.29,247.54
3217.17,2612.66,162.39,247.69
3219.41,2612.11,162.36,247.64
3216.62,2612.14,162.36,247.64
3212.83,2610.1,162.23,247.45
3218.9,2607.99,162.1,247.25
3220.54,2609.03,162.17,247.35
3224.62,2608.36,162.13,247.28
3212.71,2609.24,162.18,247.37
3220.86,2604.16,161.86,246.89
3221.37,2607.41,162.07,247.19
3229.48,2613.3,162.43,247.75
3233.0,2610.14,162.24,247.45
3221.66,2612.63,162.39,247.69
3218.6,2616.95,162.66,248.1
3213.04,2610.11,162.23,247.45
3216.13,2611.06,162.29,247.54
3223.96,2608.59,162.14,247.31
3221.54,2604.1,161.86,246.88
3224.92,2613.47,162.44,247.77
3216.81,2599.83,161.6,246.47
3222.92,2613.06,162.42,247.73
3213.73,2618.73,162.77,248.27
3225.71,2612.41,162.38,247.67
3206.65,2609.03,162.17,247.35
3220.94,2609.95,162.22,247.43
3224.01,2612.76,162.4,247.7
3209.55,2612.29,162.37,247.66
3222.82,2610.53,162.26,247.49
3221.52,2611.3,162.31,247.56
3221.65,2611.78,162.34,247.61
3218.85,2610.44,162.26,247.48
3221.03,2610.15,162.24,247.45
3219.33,2612.32,162.37,247.66
3224.49,2614.17,162.49,247.83
3217.21,2616.23,162.62,248.03
3231.14,2630.67,163.51,249.4
3229.42,2643.23,164.29,250.59
3251.97,2659.53,165.31,252.13
3266.83,2684.11,166.83,254.47
3288.18,2712.27,168.58,257.13
3319.37,2757.16,171.37,261.39
3344.72,2806.87,174.46,266.1
3374.76,2869.92,178.38,272.08
3422.09,2947.16,183.18,279.4
3482.8,3041.37,189.04,288.33
3545.77,3147.98,195.67,298.44
3626.05,3268.33,203.15,309.85
3675.4,3362.35,208.99,318.76
3685.28,3374.31,209.73,319.9
3695.81,3400.31,211.35,322.36
3705.22,3393.96,210.96,321.76
3709.73,3400.45,211.36,322.38
3709.6,3391.12,210.78,321.49
3695.42,3391.47,210.8,321.53
3700.92,3404.8,211.63,322.79
3726.23,3406.56,211.74,322.96
3739.43,3412.89,212.13,323.56
3732.99,3411.15,212.02,323.39
3737.88,3412.28,212.09,323.5
3731.29,3406.91,211.76,322.99
3712.39,3404.26,211.6,322.74
3709.11,3401.61,211.43,322.49
3704.33,3396.5,211.11,322.0
3701.88,3390.55,210.74,321.44
3699.5,3391.77,210.82,321.55
3706.74,3394.88,211.01,321.85
3711.64,3402.99,211.52,322.62
3727.3,3411.03,212.02,323.38
3752.77,3421.93,212.69,324.41
3772.51,3438.54,213.73,325.99
3807.3,3450.77,214.49,327.15
3848.07,3472.27,215.82,329.19
3898.1,3498.67,217.46,331.69
3951.87,3525.32,219.12,334.22
4006.11,3551.36,220.74,336.68
4061.86,3581.48,222.61,339.54
4114.09,3607.98,224.26,342.05
4170.82,3634.48,225.91,344.56
4229.48,3659.54,227.46,346.94
4281.26,3687.8,229.22,349.62
4312.3,3710.87,230.65,351.81
4363.1,3729.02,231.78,353.53
4392.52,3740.94,232.52,354.66
4426.89,3757.53,233.55,356.23
4430.48,3765.95,234.08,357.03
4436.53,3768.47,234.23,357.27
4449.47,3777.03,234.77,358.08
4450.16,3774.68,234.62,357.86
4441.15,3776.01,234.7,357.98
4441.38,3773.58,234.55,357.75
4446.79,3773.96,234.57,357.79
4455.61,3777.04,234.77,358.08
4450.37,3776.7,234.75,358.05
4452.48,3778.9,234.88,358.26
4453.25,3781.34,235.03,358.49
4455.72,3777.65,234.8,358.14
4461.05,3782.54,235.11,358.6
4467.82,3778.69,234.87,358.24
4469.91,3784.71,235.24,358.81
4476.35,3778.6,234.86,358.23
4469.37,3798.03,236.07,360.07
4473.63,3786.25,235.34,358.95
4466.1,3783.09,235.14,358.65
4459.95,3783.75,235.18,358.72
4450.54,3777.58,234.8,358.13
4442.8,3771.74,234.44,357.58
4428.02,3763.07,233.9,356.76
4417.97,3748.35,232.98,355.36
4396.46,3744.96,232.77,355.04
4380.65,3738.91,232.4,354.46
4364.93,3724.77,231.52,353.12
4325.18,3715.05,230.91,352.2
4298.11,3705.07,230.29,351.26
4280.38,3686.22,229.12,349.47
4248.46,3674.24,228.38,348.33
4215.11,3660.82,227.54,347.06
4213.29,3650.31,226.89,346.07
4180.09,3633.58,225.85,344.48
4152.05,3629.66,225.61,344.11
4134.15,3617.02,224.82,342.91
4116.37,3608.09,224.27,342.06
4112.18,3597.16,223.59,341.03
4086.49,3598.33,223.66,341.14
4079.82,3584.82,222.82,339.86
4076.15,3581.91,222.64,339.58
4070.55,3584.66,222.81,339.84
4079.38,3576.43,222.3,339.06
4064.39,3581.95,222.64,339.58
4070.44,3581.2,222.59,339.51
4065.94,3576.64,222.31,339.08
4071.12,3585.03,222.83,339.88
4070.2,3583.57,222.74,339.74
4056.27,3577.93,222.39,339.2
4047.82,3576.31,222.29,339.05
4039.67,3566.17,221.66,338.09
4027.14,3565.57,221.62,338.03
4005.72,3547.4,220.49,336.31
3993.08,3547.62,220.51,336.33
3961.81,3532.8,219.59,334.92
3930.54,3518.16,218.68,333.54
3910.98,3499.82,217.54,331.8
3862.89,3479.99,216.3,329.92
3803.1,3447.53,214.29,326.84
3729.55,3410.94,212.01,323.37
3696.37,3394.11,210.97,321.78
3701.43,3395.47,211.05,321.91
3694.73,3397.98,211.21,322.14
3703.07,3395.99,211.08,321.95
3695.16,3398.49,211.24,322.19
3703.39,3395.39,211.04,321.9
3710.01,3404.19,211.59,322.73
3725.1,3404.73,211.63,322.78
3736.78,3414.24,212.22,323.68
3747.09,3406.93,211.76,322.99
3738.69,3410.44,211.98,323.32
3724.79,3406.85,211.76,322.98
3712.59,3403.63,211.56,322.68
3707.92,3396.98,211.14,322.05
3707.73,3393.99,210.96,321.76
3690.83,3399.89,211.32,322.32
3693.76,3389.17,210.66,321.31
3706.11,3395.55,211.05,321.91
3709.36,3402.17,211.47,322.54
3719.06,3409.07,211.9,323.19
3747.45,3415.75,212.31,323.83
3769.54,3437.24,213.65,325.87
3817.71,3449.19,214.39,327.0
3854.3,3469.58,215.66,328.93
3893.73,3493.03,217.11,331.15
3945.45,3521.18,218.86,333.82
4001.43,3542.88,220.21,335.88
4054.49,3581.52,222.61,339.54
4122.42,3602.11,223.89,341.49
4180.95,3637.97,226.12,344.9
4223.89,3661.84,227.61,347.16
4279.3,3691.83,229.47,350.0
4323.41,3714.93,230.91,352.19
4355.17,3725.66,231.57,353.21
4380.31,3743.15,232.66,354.87
4405.8,3754.84,233.39,355.97
4433.49,3770.52,234.36,357.46
4438.97,3770.99,234.39,357.51
4451.57,3773.71,234.56,357.76
4447.13,3776.23,234.72,358.0
4436.04,3775.01,234.64,357.89
4441.75,3774.55,234.61,357.84
4451.74,3774.88,234.63,357.87
4453.22,3771.88,234.45,357.59
4454.09,3770.6,234.37,357.47
4457.33,3774.6,234.61,357.85
4454.51,3775.0,234.64,357.89
4462.12,3774.83,234.63,357.87
4466.72,3776.57,234.74,358.04
4464.75,3786.16,235.33,358.94
4473.91,3790.09,235.58,359.32
4471.57,3791.75,235.68,359.47
4479.16,3786.11,235.33,358.94
4482.51,3782.33,235.1,358.58
4473.4,3781.27,235.03,358.48
4456.21,3786.5,235.35,358.98
4456.93,3781.26,235.03,358.48
4441.16,3769.46,234.3,357.36
4426.79,3766.66,234.12,357.1
4416.27,3760.52,233.74,356.51
4402.93,3760.06,233.71,356.47
4381.55,3737.53,232.31,354.33
4357.14,3725.91,231.59,353.23
4332.31,3721.4,231.31,352.8
4306.89,3699.1,229.92,350.69
4285.66,3696.7,229.77,350.46
4253.44,3680.94,228.79,348.97
4220.07,3662.38,227.64,347.21
4195.67,3646.41,226.65,345.7
4173.05,3636.34,226.02,344.74
4149.1,3617.83,224.87,342.99
4136.3,3617.45,224.85,342.95
4115.95,3605.97,224.13,341.86
4105.88,3598.61,223.68,341.16
4089.57,3592.48,223.29,340.58
4082.16,3583.17,222.72,339.7
4069.86,3580.6,222.56,339.46
4078.66,3586.08,222.9,339.98
4066.88,3583.96,222.77,339.77
4070.69,3590.05,223.14,340.35
4063.56,3582.5,222.67,339.64
4064.3,3575.39,222.23,338.96
4054.71,3579.87,222.51,339.39
4052.03,3582.43,222.67,339.63
4060.38,3570.86,221.95,338.53
4040.71,3579.09,222.46,339.31
4043.75,3565.07,221.59,337.98
4023.21,3557.44,221.12,337.26
4017.48,3558.71,221.2,337.38
3989.75,3549.39,220.62,336.5
3965.7,3536.05,219.79,335.23
3943.12,3511.28,218.25,332.88
3899.8,3502.5,217.7,332.05
3869.69,3479.54,216.28,329.88
3800.45,3448.27,214.33,326.91
3718.96,3408.26,211.84,323.12
3691.35,3400.56,211.37,322.39
3703.53,3400.31,211.35,322.36
3699.45,3401.56,211.43,322.48
3690.7,3396.5,211.11,322.0
3698.01,3398.1,211.21,322.15
3697.36,3400.23,211.35,322.36
3699.21,3402.83,211.51,322.6
3720.88,3404.04,211.58,322.72
3735.91,3410.84,212.0,323.36
3737.96,3410.03,211.95,323.29
3730.99,3413.19,212.15,323.58
3734.35,3414.03,212.2,323.66
3727.6,3406.84,211.76,322.98
3709.05,3398.5,211.24,322.19
3701.43,3397.53,211.18,322.1
3703.48,3394.45,210.99,321.81
3687.29,3394.88,211.01,321.85
3699.59,3389.75,210.69,321.36
3711.62,3404.38,211.6,322.75
3727.87,3406.9,211.76,322.99
3746.73,3419.89,212.57,324.22
3777.26,3435.07,213.51,325.66
3808.23,3451.65,214.54,327.23
3861.3,3472.33,215.83,329.19
3904.55,3497.4,217.39,331.57
3945.9,3520.22,218.8,333.73
4004.53,3549.41,220.62,336.5
4063.42,3581.43,222.61,339.53
4115.76,3609.03,224.32,342.15
4173.24,3633.6,225.85,344.48
4225.96,3660.86,227.55,347.07
4279.53,3690.73,229.4,349.9
4313.74,3711.56,230.7,351.87
4353.74,3731.34,231.93,353.75
4396.03,3746.21,232.85,355.16
4420.57,3757.71,233.56,356.25
4429.98,3767.88,234.2,357.21
4446.28,3766.7,234.12,357.1
4446.1,3773.85,234.57,357.78
4450.41,3776.45,234.73,358.02
4453.38,3775.99,234.7,357.98
4446.28,3777.71,234.81,358.14
4442.7,3771.88,234.45,357.59
4447.63,3777.74,234.81,358.15
4444.58,3774.59,234.61,357.85
4457.81,3778.78,234.87,358.24
4451.93,3777.1,234.77,358.08
4460.96,3780.07,234.96,358.37
4467.86,3781.46,235.04,358.5
4466.01,3779.09,234.89,358.27
4471.64,3793.33,235.78,359.62
4473.26,3787.84,235.44,359.1
4476.36,3788.19,235.46,359.14
4478.23,3784.51,235.23,358.79
4466.22,3783.85,235.19,358.73
4455.21,3781.16,235.02,358.47
4455.6,3782.57,235.11,358.6
4446.1,3773.94,234.57,357.79
4432.57,3768.22,234.22,357.24
4422.32,3760.82,233.76,356.54
4402.0,3753.3,233.29,355.83
4373.43,3740.35,232.49,354.6
4353.03,3721.73,231.33,352.84
4339.61,3716.2,230.99,352.31
4298.48,3703.86,230.22,351.14
4280.75,3692.25,229.5,350.04
4261.89,3674.54,228.4,348.36
4215.42,3662.27,227.63,347.2
4193.54,3651.97,226.99,346.22
4184.73,3638.94,226.18,344.99
4142.16,3624.83,225.31,343.65
4134.48,3615.03,224.7,342.72
4118.79,3602.48,223.92,341.53
4111.3,3597.26,223.59,341.04
4091.11,3594.02,223.39,340.73
4082.51,3588.89,223.07,340.24
4068.4,3591.65,223.24,340.5
4076.48,3578.5,222.43,339.26
4076.37,3581.97,222.64,339.59
4055.77,3582.38,222.67,339.63
4072.75,3578.27,222.41,339.23
4068.44,3584.22,222.78,339.8
4066.13,3579.58,222.49,339.36
4052.26,3584.09,222.77,339.79
4053.3,3571.83,222.01,338.62
4060.46,3566.9,221.7,338.16
4043.74,3564.6,221.56,337.94
4023.64,3561.91,221.39,337.68
4003.46,3546.83,220.46,336.25
3986.46,3539.02,219.97,335.51
3965.03,3528.18,219.3,334.49
3935.36,3519.54,218.76,333.67
3909.36,3505.1,217.86,332.3
3861.98,3482.73,216.47,330.18
3796.24,3442.34,213.96,326.35
3728.57,3407.99,211.83,323.09
3686.26,3398.1,211.21,322.15
3696.97,3400.68,211.37,322.4
3701.37,3394.87,211.01,321.85
3701.3,3393.38,210.92,321.71
3695.42,3396.3,211.1,321.98
3700.51,3399.08,211.27,322.25
3702.63,3403.11,211.52,322.63
3718.01,3407.93,211.82,323.09
3738.33,3409.49,211.92,323.23
3735.29,3420.81,212.62,324.31
3726.75,3415.36,212.29,323.79
3722.12,3407.94,211.82,323.09
3720.64,3403.41,211.54,322.66
3707.2,3402.22,211.47,322.55
3697.92,3393.22,210.91,321.69
3697.45,3395.24,211.04,321.88
3699.22,3388.58,210.62,321.25
3702.79,3400.09,211.34,322.34
3712.75,3407.73,211.81,323.07
3719.43,3407.79,211.82,323.07
3740.54,3425.84,212.94,324.78
3773.53,3438.22,213.71,325.96
3814.96,3455.54,214.78,327.6
3846.8,3471.96,215.8,329.16
3898.2,3494.28,217.19,331.27
3947.66,3527.1,219.23,334.38
4008.54,3545.66,220.38,336.14
4061.83,3582.77,222.69,339.66
4113.1,3605.23,224.09,341.79
4174.77,3641.41,226.34,345.22
4223.15,3659.79,227.48,346.96
4273.65,3689.27,229.31,349.76
4317.34,3712.3,230.74,351.94
4345.93,3729.81,231.83,353.6
4390.25,3739.77,232.45,354.55
4406.72,3756.99,233.52,356.18
4434.63,3765.38,234.04,356.97
4434.93,3772.31,234.47,357.63
4453.5,3775.18,234.65,357.9
4459.4,3776.86,234.76,358.06
4449.91,3773.43,234.54,357.74
4443.7,3776.81,234.75,358.06
4439.35,3775.2,234.65,357.91
4443.18,3776.05,234.71,357.99
4447.14,3775.81,234.69,357.96
4453.05,3768.72,234.25,357.29
4466.34,3780.36,234.97,358.39
4457.88,3776.99,234.76,358.07
4466.15,3779.98,234.95,358.36
4463.57,3784.44,235.23,358.78
4473.02,3784.5,235.23,358.79
4457.33,3782.95,235.13,358.64
4466.59,3786.11,235.33,358.94
4465.35,3780.68,234.99,358.42
4461.17,3784.46,235.23,358.78
4467.02,3779.55,234.92,358.32
4457.14,3777.18,234.78,358.09
4436.17,3775.8,234.69,357.96
4431.46,3763.18,233.91,356.77
4415.97,3754.99,233.4,355.99
4403.48,3745.79,232.82,355.12
4375.41,3741.63,232.57,354.72
4353.14,3730.43,231.87,353.66
4330.13,3717.16,231.04,352.4
4312.28,3705.46,230.32,351.29
4274.22,3690.91,229.41,349.91
4243.91,3679.64,228.71,348.85
4219.62,3664.73,227.79,347.43
4203.09,3651.35,226.95,346.16
4179.75,3634.57,225.91,344.57
4156.88,3626.23,225.39,343.78
4138.39,3615.55,224.73,342.77
4119.14,3605.8,224.12,341.84
4101.43,3591.7,223.25,340.51
4082.21,3592.47,223.29,340.58
4087.51,3583.32,222.73,339.71
4077.58,3588.03,223.02,340.16
