,Iron_steel,Olefin,Methanol,Ammonia
27735,46206.14,154912.87,9628.8,14686.4
27736,45944.56,154579.58,9608.08,14654.8
27737,45633.61,153867.34,9563.81,14587.28
27738,45257.77,153384.04,9533.77,14541.46
27739,44983.57,152795.95,9497.22,14485.7
27740,44570.09,151901.9,9441.65,14400.94
27741,43721.89,150382.47,9347.21,14256.9
27742,42888.88,148715.79,9243.61,14098.89
27743,42590.36,148389.07,9223.31,14067.91
27744,42598.08,148239.74,9214.02,14053.76
27745,42628.48,148266.17,9215.67,14056.26
27746,42620.08,147930.48,9194.8,14024.44
27747,42607.01,148168.51,9209.6,14047.0
27748,42577.02,147782.95,9185.63,14010.45
27749,42782.45,148536.66,9232.48,14081.9
27750,42779.32,148482.72,9229.13,14076.79
27751,43034.53,148885.76,9254.18,14115.0
27752,42973.54,149060.26,9265.02,14131.54
27753,43024.39,148841.19,9251.41,14110.78
27754,42916.34,148791.18,9248.3,14106.03
27755,42988.89,148622.21,9237.8,14090.01
27756,42699.78,148502.44,9230.35,14078.66
27757,42648.09,148333.81,9219.87,14062.67
27758,42568.51,148390.6,9223.4,14068.06
27759,42427.67,148173.09,9209.88,14047.44
27760,42596.9,148153.34,9208.65,14045.56
27761,42785.27,148528.65,9231.98,14081.15
27762,42923.89,148547.33,9233.14,14082.92
27763,43129.43,149072.14,9265.76,14132.67
27764,43494.29,149729.57,9306.63,14195.0
27765,43831.0,150525.21,9356.08,14270.43
27766,44303.18,151699.17,9429.05,14381.72
27767,44805.03,152455.93,9476.09,14453.47
27768,45415.41,153558.36,9544.61,14557.98
27769,46063.3,154980.22,9632.99,14692.78
27770,46794.97,156441.1,9723.79,14831.28
27771,47322.62,157233.21,9773.02,14906.37
27772,47943.49,158932.91,9878.67,15067.51
27773,48611.07,159569.68,9918.25,15127.88
27774,49203.23,160727.59,9990.22,15237.66
27775,49753.3,161962.07,10066.95,15354.69
27776,50138.96,162554.95,10103.8,15410.9
27777,50528.11,163400.43,10156.35,15491.05
27778,50838.62,164031.62,10195.59,15550.89
27779,50995.65,164239.91,10208.53,15570.64
27780,51167.37,164266.96,10210.21,15573.2
27781,51202.73,164776.38,10241.88,15621.5
27782,51159.41,164717.94,10238.25,15615.96
27783,51256.76,164820.19,10244.6,15625.65
27784,51212.33,164658.77,10234.57,15610.35
27785,51312.07,164865.02,10247.39,15629.9
27786,51267.51,164679.83,10235.88,15612.35
27787,51225.1,164667.77,10235.13,15611.2
27788,51128.93,164656.85,10234.45,15610.17
27789,51300.65,164700.23,10237.15,15614.28
27790,51248.81,165158.09,10265.6,15657.69
27791,51167.47,165069.26,10260.08,15649.26
27792,51424.51,164918.87,10250.74,15635.01
27793,51455.73,165147.87,10264.97,15656.72
27794,51433.06,165105.34,10262.33,15652.69
27795,51508.76,165044.32,10258.53,15646.9
27796,51461.64,165061.05,10259.57,15648.49
27797,51423.25,165236.7,10270.49,15665.14
27798,51466.16,164969.84,10253.9,15639.84
27799,51290.43,165100.33,10262.01,15652.21
27800,51087.79,164651.07,10234.09,15609.62
27801,51122.03,164389.5,10217.83,15584.82
27802,50840.61,164152.83,10203.12,15562.38
27803,50562.25,163494.81,10162.22,15500.0
27804,50433.57,163001.77,10131.58,15453.26
27805,50054.25,162364.66,10091.98,15392.86
27806,49871.51,162093.33,10075.11,15367.13
27807,49565.01,161490.15,10037.62,15309.95
27808,49253.24,160594.21,9981.93,15225.01
27809,49013.61,160337.39,9965.97,15200.66
27810,48550.47,159614.37,9921.03,15132.12
27811,48299.95,159019.11,9884.03,15075.69
27812,48041.47,158707.93,9864.69,15046.18
27813,47861.88,158068.64,9824.95,14985.58
27814,47528.96,157700.15,9802.05,14950.64
27815,47372.58,157314.32,9778.06,14914.06
27816,47315.51,157036.05,9760.77,14887.68
27817,47064.31,156563.73,9731.41,14842.9
27818,47015.66,156484.2,9726.47,14835.37
27819,47024.54,156476.79,9726.01,14834.66
27820,46745.28,156372.82,9719.54,14824.81
27821,46913.98,156527.59,9729.16,14839.48
27822,46875.71,156415.75,9722.21,14828.88
27823,46746.75,156343.33,9717.71,14822.01
27824,46786.63,156305.61,9715.37,14818.43
27825,46833.05,156198.75,9708.73,14808.3
27826,46720.35,156137.25,9704.9,14802.47
27827,46738.92,156255.85,9712.27,14813.72
27828,46605.16,155979.31,9695.09,14787.5
27829,46492.82,155723.06,9679.16,14763.21
27830,46326.46,155581.96,9670.39,14749.83
27831,46115.42,155104.43,9640.71,14704.56
27832,45920.29,154660.01,9613.08,14662.42
27833,45581.03,153847.7,9562.59,14585.41
27834,45315.72,153217.98,9523.45,14525.71
27835,44902.01,152639.82,9487.52,14470.9
27836,44481.97,151713.03,9429.91,14383.04
27837,43789.12,150221.19,9337.18,14241.61
27838,42853.2,148575.8,9234.91,14085.61
27839,42617.4,147983.37,9198.09,14029.45
27840,42433.84,147485.24,9167.13,13982.23
27841,42369.37,147599.23,9174.21,13993.03
27842,42519.5,147639.39,9176.71,13996.84
27843,42486.9,147474.52,9166.46,13981.21
27844,42497.44,147616.13,9175.26,13994.63
27845,41833.15,144077.57,8955.32,13659.16
27846,41300.77,140214.17,8715.18,13292.9
27847,40609.31,136173.98,8464.06,12909.87
27848,40055.17,132854.26,8257.72,12595.15
27849,39577.35,129578.56,8054.11,12284.6
27850,39145.74,127398.69,7918.62,12077.94
27851,39008.26,125549.77,7803.7,11902.65
27852,38692.58,124216.94,7720.86,11776.29
27853,38600.63,123178.6,7656.32,11677.85
27854,38471.01,122087.0,7588.47,11574.36
27855,38354.8,121705.32,7564.74,11538.18
27856,38233.34,121109.98,7527.74,11481.74
27857,38191.7,120836.92,7510.77,11455.85
27858,38089.99,120681.02,7501.08,11441.07
27859,38146.42,121008.73,7521.45,11472.14
27860,38144.18,120970.01,7519.04,11468.47
27861,38126.43,121413.55,7546.61,11510.52
27862,38310.9,121674.19,7562.81,11535.23
27863,38348.2,121705.58,7564.76,11538.2
27864,38352.63,122174.08,7593.88,11582.62
27865,38399.32,122389.98,7607.3,11603.09
27866,38489.67,122645.83,7623.2,11627.34
27867,38364.15,122956.05,7642.48,11656.75
27868,38537.96,123158.76,7655.08,11675.97
27869,38575.49,123347.18,7666.8,11693.84
27870,38727.45,123574.51,7680.93,11715.39
27871,38664.4,123424.07,7671.57,11701.12
27872,38663.52,123579.89,7681.26,11715.9
27873,38717.62,124014.17,7708.25,11757.07
27874,38713.82,124084.24,7712.61,11763.71
27875,38667.55,124046.27,7710.25,11760.11
27876,38773.07,124009.11,7707.94,11756.59
27877,38706.66,124235.87,7722.03,11778.09
27878,38769.4,124646.53,7747.56,11817.02
27879,38756.04,124416.03,7733.23,11795.17
27880,38772.06,124877.45,7761.91,11838.91
27881,38824.66,124503.31,7738.66,11803.44
27882,38857.15,124857.11,7760.65,11836.98
27883,38879.84,124685.64,7749.99,11820.73
27884,38861.26,124830.59,7759.0,11834.47
27885,38747.59,124683.32,7749.84,11820.51
27886,38815.12,124835.91,7759.33,11834.97
27887,38713.19,124711.0,7751.57,11823.13
27888,38869.03,124391.24,7731.69,11792.82
27889,38810.69,124292.5,7725.55,11783.46
27890,38759.27,124273.43,7724.37,11781.65
27891,38653.93,124193.11,7719.38,11774.03
27892,38708.88,123833.11,7697.0,11739.9
27893,38579.69,123455.82,7673.55,11704.14
27894,38503.39,123258.24,7661.27,11685.4
27895,38458.93,122759.88,7630.29,11638.16
27896,38377.9,122326.47,7603.35,11597.07
27897,38243.22,121674.08,7562.8,11535.22
27898,38242.19,120830.81,7510.39,11455.27
27899,38022.62,119875.87,7451.03,11364.74
27900,37990.59,119529.37,7429.49,11331.89
27901,37817.57,118691.84,7377.44,11252.49
27902,37791.29,117978.95,7333.13,11184.9
27903,37662.65,117427.73,7298.86,11132.65
27904,37515.97,116703.09,7253.82,11063.95
27905,37359.11,116053.69,7213.46,11002.38
27906,37321.28,115533.89,7181.15,10953.1
27907,37403.29,115257.43,7163.97,10926.89
27908,37187.47,114676.01,7127.83,10871.77
27909,37224.98,114717.16,7130.39,10875.67
27910,37170.1,114624.0,7124.6,10866.84
27911,37166.6,114358.89,7108.12,10841.71
27912,37208.6,114377.2,7109.26,10843.44
27913,37093.84,114183.12,7097.19,10825.04
27914,37120.22,114266.29,7102.36,10832.93
27915,37141.1,114134.78,7094.19,10820.46
27916,37095.97,113972.29,7084.09,10805.06
27917,37015.76,114114.58,7092.93,10818.55
27918,37087.31,114084.86,7091.08,10815.73
27919,37101.5,113804.9,7073.68,10789.19
27920,37017.95,113824.0,7074.87,10791.0
27921,37193.38,113960.71,7083.37,10803.96
27922,37169.38,113880.91,7078.41,10796.39
27923,37107.51,113967.84,7083.81,10804.63
27924,37126.72,114121.45,7093.36,10819.2
27925,37066.33,114036.95,7088.11,10811.19
27926,37107.98,114052.8,7089.09,10812.69
27927,37161.45,113774.93,7071.82,10786.34
27928,37072.12,114031.41,7087.76,10810.66
27929,37075.89,113836.14,7075.63,10792.15
27930,37040.75,113912.26,7080.36,10799.37
27931,37092.67,113774.47,7071.79,10786.3
27932,37079.08,113864.55,7077.39,10794.84
27933,37084.25,113832.88,7075.42,10791.84
27934,37066.14,114151.51,7095.23,10822.05
27935,36913.29,113871.17,7077.8,10795.47
27936,36967.08,114103.51,7092.24,10817.5
27937,37070.47,113932.55,7081.62,10801.29
27938,37053.27,114050.0,7088.92,10812.42
27939,37080.64,113757.69,7070.75,10784.71
27940,36989.03,113891.86,7079.09,10797.43
27941,37102.47,113790.92,7072.81,10787.86
27942,37146.76,113953.52,7082.92,10803.28
27943,36994.75,113795.13,7073.08,10788.26
27944,37115.7,113998.07,7085.69,10807.5
27945,37091.94,113878.56,7078.26,10796.17
27946,36994.41,113838.49,7075.77,10792.37
27947,37173.58,113980.75,7084.61,10805.86
27948,37136.52,113822.41,7074.77,10790.85
27949,37031.69,113756.39,7070.67,10784.59
27950,37099.35,113692.52,7066.7,10778.53
27951,37036.06,113795.33,7073.09,10788.28
27952,37193.74,114053.62,7089.14,10812.77
27953,37036.76,113862.37,7077.26,10794.64
27954,36968.22,113708.17,7067.67,10780.02
27955,37124.76,113623.72,7062.42,10772.01
27956,37098.9,113957.32,7083.16,10803.64
27957,37018.56,113652.3,7064.2,10774.72
27958,37072.56,114005.57,7086.16,10808.21
27959,37065.51,113912.97,7080.4,10799.43
27960,37098.94,114039.13,7088.24,10811.39
27961,37045.22,113885.95,7078.72,10796.87
27962,37000.68,113614.75,7061.86,10771.16
27963,37216.58,113968.21,7083.83,10804.67
27964,37135.19,113914.64,7080.5,10799.59
27965,37127.34,113720.59,7068.44,10781.19
27966,37078.57,113812.99,7074.19,10789.95
27967,37001.13,113904.06,7079.85,10798.59
27968,37088.35,113613.19,7061.77,10771.01
27969,37098.69,113838.23,7075.76,10792.35
27970,37158.77,113769.69,7071.49,10785.85
27971,36947.89,113946.31,7082.47,10802.59
27972,37016.89,113839.76,7075.85,10792.49
27973,37020.38,114371.79,7108.92,10842.93
27974,37050.56,113920.78,7080.89,10800.17
27975,37152.71,113944.02,7082.33,10802.38
27976,36963.85,113955.73,7083.06,10803.49
27977,37069.05,114083.96,7091.03,10815.64
27978,37077.46,113968.58,7083.86,10804.7
27979,37018.12,113942.46,7082.23,10802.23
27980,36923.24,113978.26,7084.46,10805.62
27981,36998.83,113832.69,7075.41,10791.82
27982,37029.6,113751.92,7070.39,10784.16
27983,37005.9,113931.37,7081.54,10801.18
27984,37186.02,113989.01,7085.13,10806.64
27985,37149.73,113959.61,7083.3,10803.85
27986,36977.0,114257.83,7101.84,10832.13
27987,37138.02,113961.17,7083.4,10804.0
27988,36934.87,114110.9,7092.7,10818.2
27989,37046.64,114020.14,7087.06,10809.59
27990,37109.96,113744.16,7069.91,10783.43
27991,37059.91,113740.54,7069.68,10783.09
27992,37014.51,113726.0,7068.78,10781.71
27993,37053.16,113928.25,7081.35,10800.88
27994,37146.82,113923.75,7081.07,10800.45
27995,37041.17,114059.39,7089.5,10813.31
27996,37125.5,113696.76,7066.96,10778.93
27997,37124.84,114062.37,7089.69,10813.6
27998,37166.98,113730.21,7069.04,10782.11
27999,37181.77,113739.92,7069.64,10783.03
28000,36957.16,113828.41,7075.14,10791.42
28001,37085.14,113875.16,7078.05,10795.85
28002,36953.51,113759.47,7070.86,10784.88
28003,37082.08,113854.56,7076.77,10793.89
28004,37061.37,114025.32,7087.38,10810.08
28005,37058.8,113565.82,7058.82,10766.52
28006,37163.94,113822.78,7074.79,10790.88
28007,37117.63,113879.41,7078.31,10796.25
28008,37063.44,113791.99,7072.88,10787.96
28009,37168.43,113936.69,7081.87,10801.68
28010,37041.11,114077.62,7090.63,10815.04
28011,37069.14,113815.28,7074.33,10790.17
28012,37102.19,114054.02,7089.17,10812.8
28013,37005.01,113940.22,7082.09,10802.02
28014,37050.75,113732.42,7069.18,10782.32
28015,37069.98,113854.9,7076.79,10793.93
28016,37051.11,113976.84,7084.37,10805.49
28017,37144.05,113981.17,7084.64,10805.9
28018,37156.17,114693.93,7128.94,10873.47
28019,37377.35,115144.43,7156.94,10916.18
28020,37319.55,115674.14,7189.87,10966.4
28021,37646.31,116910.75,7266.73,11083.63
28022,37833.65,118462.1,7363.16,11230.71
28023,38052.29,120282.62,7476.31,11403.3
28024,38450.59,122327.41,7603.41,11597.16
28025,38952.79,125497.24,7800.44,11897.67
28026,39428.62,128602.84,7993.47,12192.09
28027,40030.51,132606.67,8242.33,12571.67
28028,40781.33,137542.18,8549.1,13039.58
28029,41698.66,142270.79,8843.02,13487.87
28030,42359.98,146405.33,9100.0,13879.85
28031,42477.47,147763.88,9184.45,14008.64
28032,42562.41,148245.28,9214.37,14054.28
28033,42550.1,148365.56,9221.84,14065.68
28034,42541.83,148208.75,9212.1,14050.82
28035,42717.71,148008.13,9199.63,14031.8
28036,42531.95,148219.08,9212.74,14051.8
28037,42772.8,148602.2,9236.55,14088.12
28038,42794.48,148926.23,9256.69,14118.84
28039,42837.73,148937.07,9257.37,14119.87
28040,43073.3,148923.6,9256.53,14118.59
28041,43037.02,148885.76,9254.18,14115.0
28042,42966.96,148903.42,9255.28,14116.68
28043,42704.45,148343.91,9220.5,14063.63
28044,42665.21,148524.86,9231.75,14080.79
28045,42628.04,148211.86,9212.29,14051.11
28046,42497.69,148181.41,9210.4,14048.23
28047,42562.2,147894.51,9192.57,14021.03
28048,42542.74,148248.62,9214.58,14054.6
28049,42673.59,148314.39,9218.66,14060.83
28050,42957.61,148571.21,9234.63,14085.18
28051,43035.14,149137.12,9269.8,14138.83
28052,43407.66,149505.86,9292.72,14173.79
28053,43900.63,150598.65,9360.64,14277.39
28054,44332.81,151379.07,9409.15,14351.38
28055,44777.42,152418.71,9473.77,14449.94
28056,45505.88,153672.67,9551.71,14568.82
28057,46129.85,154737.86,9617.92,14669.81
28058,46706.18,156158.02,9706.19,14804.44
28059,47353.18,157250.5,9774.1,14908.01
28060,48125.13,158485.81,9850.88,15025.13
28061,48636.48,159837.71,9934.91,15153.29
28062,49247.31,160796.81,9994.52,15244.22
28063,49720.43,161596.89,10044.25,15320.07
28064,50071.53,162558.23,10104.01,15411.21
28065,50550.7,163015.3,10132.42,15454.54
28066,50729.09,163804.18,10181.45,15529.33
28067,50999.09,164385.4,10217.58,15584.43
28068,51237.47,164559.95,10228.43,15600.98
28069,51272.81,164286.86,10211.45,15575.09
28070,51368.11,164808.53,10243.88,15624.55
28071,51303.43,165058.64,10259.42,15648.26
28072,51176.72,164713.61,10237.98,15615.55
28073,51250.49,164663.16,10234.84,15610.76
28074,51171.4,165056.61,10259.3,15648.07
28075,51149.45,164648.41,10233.92,15609.37
28076,51233.02,164603.16,10231.11,15605.08
28077,51191.09,164661.06,10234.71,15610.57
28078,51359.52,164796.02,10243.1,15623.36
28079,51379.17,164906.02,10249.94,15633.79
28080,51418.77,165194.91,10267.89,15661.18
28081,51393.53,165047.24,10258.71,15647.18
28082,51636.23,165377.33,10279.23,15678.47
28083,51495.08,165338.47,10276.82,15674.79
28084,51477.86,165308.61,10274.96,15671.96
28085,51422.11,165288.78,10273.73,15670.08
28086,51379.49,165325.85,10276.03,15673.59
28087,51320.0,164581.37,10229.76,15603.01
28088,51163.95,164623.59,10232.38,15607.01
28089,50892.34,164169.27,10204.14,15563.94
28090,50790.35,164226.86,10207.72,15569.4
28091,50678.58,163487.28,10161.75,15499.29
28092,50200.34,162921.43,10126.58,15445.64
28093,50177.46,162467.9,10098.39,15402.65
28094,49758.73,162127.2,10077.22,15370.35
28095,49583.59,161410.66,10032.68,15302.41
28096,49175.24,161154.2,10016.74,15278.1
28097,48882.91,160481.38,9974.92,15214.31
28098,48626.01,159749.78,9929.44,15144.96
28099,48318.52,159358.14,9905.1,15107.83
28100,47984.27,158733.99,9866.31,15048.66
28101,47875.67,158440.87,9848.09,15020.87
28102,47600.56,157695.29,9801.74,14950.18
28103,47372.73,157193.79,9770.57,14902.64
28104,47241.84,156891.32,9751.77,14873.96
28105,47092.79,156733.18,9741.94,14858.97
28106,47047.11,156721.72,9741.23,14857.88
28107,46844.09,156821.22,9747.42,14867.32
28108,46826.65,156307.11,9715.46,14818.58
28109,46830.07,156444.81,9724.02,14831.63
28110,46787.07,156449.82,9724.33,14832.11
28111,46756.99,156050.31,9699.5,14794.23
28112,46762.99,156099.81,9702.58,14798.92
28113,46873.47,156287.18,9714.22,14816.69
28114,46731.39,156223.48,9710.26,14810.65
28115,46727.67,156133.69,9704.68,14802.13
28116,46696.94,156074.03,9700.97,14796.48
28117,46647.59,155626.7,9673.17,14754.07
28118,46395.19,155344.49,9655.63,14727.32
28119,46247.13,154948.24,9631.0,14689.75
28120,45912.6,154426.23,9598.55,14640.26
28121,45717.45,153966.59,9569.98,14596.68
28122,45129.11,153451.08,9537.94,14547.81
28123,44996.26,152701.28,9491.34,14476.73
28124,44640.01,151931.99,9443.52,14403.8
28125,43759.82,150451.8,9351.52,14263.47
28126,42839.88,148707.33,9243.09,14098.09
28127,42655.35,148093.91,9204.96,14039.93
28128,42641.19,148116.89,9206.39,14042.11
28129,42475.8,148288.44,9217.05,14058.37
28130,42630.8,148121.67,9206.68,14042.56
28131,42645.92,148331.17,9219.71,14062.42
28132,42583.5,148177.51,9210.16,14047.86
28133,42782.0,148411.52,9224.7,14070.04
28134,42887.33,148509.18,9230.77,14079.3
28135,43061.59,148796.25,9248.61,14106.51
28136,42989.48,148913.95,9255.93,14117.67
28137,42963.58,148999.84,9261.27,14125.82
28138,42960.96,148691.65,9242.11,14096.6
28139,42841.11,148522.93,9231.63,14080.6
28140,42617.04,148481.93,9229.08,14076.72
28141,42722.58,148151.24,9208.52,14045.37
28142,42535.39,148410.87,9224.66,14069.98
28143,42570.05,147909.88,9193.52,14022.48
28144,42724.57,148045.8,9201.97,14035.37
28145,42759.52,148450.91,9227.15,14073.78
28146,42995.66,148774.52,9247.26,14104.45
28147,43060.74,149148.66,9270.52,14139.93
28148,43405.59,149737.75,9307.13,14195.77
28149,43785.97,150692.32,9366.47,14286.27
28150,44267.08,151309.96,9404.86,14344.83
28151,44826.44,152627.02,9486.72,14469.69
28152,45543.67,153616.63,9548.23,14563.51
28153,45954.29,155148.38,9643.44,14708.72
28154,46884.4,156085.92,9701.71,14797.61
28155,47456.51,157503.1,9789.8,14931.96
28156,47982.64,158645.64,9860.81,15040.28
28157,48629.94,159901.13,9938.85,15159.3
28158,49135.68,160697.31,9988.34,15234.79
28159,49791.99,161766.21,10054.78,15336.12
28160,50096.76,162890.02,10124.63,15442.66
28161,50455.48,163531.85,10164.52,15503.51
28162,50755.1,163710.03,10175.6,15520.4
28163,50991.79,164206.15,10206.43,15567.44
28164,51235.15,164474.85,10223.14,15592.91
28165,51162.62,164592.72,10230.46,15604.09
28166,51231.98,164930.28,10251.44,15636.09
28167,51232.91,164548.8,10227.73,15599.92
28168,51271.54,164491.26,10224.16,15594.47
28169,51023.03,164638.39,10233.3,15608.42
28170,51121.82,164789.32,10242.68,15622.73
28171,51148.1,164581.23,10229.75,15603.0
28172,51295.14,164531.25,10226.64,15598.26
28173,51197.74,164847.36,10246.29,15628.23
28174,51420.86,165299.59,10274.4,15671.1
28175,51339.53,164992.62,10255.32,15642.0
28176,51467.81,164902.6,10249.72,15633.47
28177,51469.88,165066.14,10259.89,15648.97
28178,51538.82,165226.43,10269.85,15664.17
28179,51518.41,165136.64,10264.27,15655.65
28180,51404.65,165080.29,10260.77,15650.31
28181,51315.19,165347.58,10277.38,15675.65
28182,51301.39,164792.0,10242.85,15622.98
28183,51351.98,165131.6,10263.96,15655.18
28184,51217.33,164492.31,10224.22,15594.57
28185,50976.04,164065.3,10197.68,15554.09
28186,50942.62,163764.56,10178.99,15525.57
28187,50717.97,163518.61,10163.7,15502.26
28188,50374.51,163044.02,10134.2,15457.26
28189,50180.94,162495.15,10100.09,15405.23
28190,49884.91,161973.08,10067.64,15355.73
28191,49566.76,161363.85,10029.77,15297.98
28192,49155.55,161076.41,10011.9,15270.73
28193,48936.54,160520.15,9977.33,15217.99
28194,48662.03,159824.83,9934.11,15152.07
28195,48351.43,159149.12,9892.11,15088.01
28196,48039.24,158991.49,9882.31,15073.07
28197,47740.87,158217.27,9834.19,14999.67
28198,47575.46,157870.06,9812.61,14966.75
28199,47340.33,157295.41,9776.89,14912.27
28200,47284.33,157160.85,9768.53,14899.51
28201,47006.2,156872.33,9750.59,14872.16
28202,46988.11,156714.56,9740.79,14857.2
28203,46945.39,156307.47,9715.48,14818.61
28204,47025.09,156501.92,9727.57,14837.04
28205,46888.58,156200.08,9708.81,14808.43
28206,46822.07,156520.77,9728.74,14838.83
28207,46833.28,156312.57,9715.8,14819.09
28208,46848.48,156271.31,9713.24,14815.18
28209,46831.99,156207.41,9709.26,14809.12
28210,46793.19,156170.08,9706.94,14805.59
28211,46588.02,155978.86,9695.06,14787.46
28212,46696.71,155860.06,9687.67,14776.19
28213,46577.44,155762.39,9681.6,14766.93
28214,46303.54,155279.86,9651.61,14721.19
28215,46225.88,154840.99,9624.33,14679.58
28216,45950.3,154628.34,9611.11,14659.42
28217,45649.95,154039.66,9574.52,14603.61
28218,45287.43,153412.76,9535.56,14544.18
28219,44924.47,152811.09,9498.16,14487.14
28220,44508.99,151735.11,9431.28,14385.13
28221,43905.36,150214.68,9336.78,14240.99
28222,42772.42,148672.44,9240.92,14094.78
28223,42669.47,148188.23,9210.82,14048.87
28224,42581.26,148143.94,9208.07,14044.67
28225,42642.26,148006.41,9199.52,14031.63
28226,42524.1,148151.3,9208.53,14045.37
28227,42556.44,148122.21,9206.72,14042.61
28228,42621.56,147858.85,9190.35,14017.65
28229,42812.59,148109.56,9205.93,14041.41
28230,42887.06,148652.43,9239.67,14092.88
28231,42896.71,148524.52,9231.72,14080.75
28232,42961.09,148814.25,9249.73,14108.22
28233,42952.24,148829.44,9250.68,14109.66
28234,42888.24,148860.57,9252.61,14112.61
28235,42827.37,148681.66,9241.49,14095.65
28236,42741.24,148354.01,9221.13,14064.59
28237,42643.7,148140.86,9207.88,14044.38
28238,42626.58,148091.65,9204.82,14039.72
28239,42557.85,147947.03,9195.83,14026.01
28240,42552.34,147937.64,9195.25,14025.11
28241,42637.79,148421.0,9225.29,14070.94
28242,42827.56,148657.21,9239.97,14093.33
28243,43099.48,149268.77,9277.98,14151.31
28244,43449.82,150197.36,9335.7,14239.35
28245,43843.07,150577.09,9359.3,14275.35
28246,44326.23,151562.28,9420.54,14368.75
28247,44944.31,152512.86,9479.62,14458.87
28248,45479.18,153868.67,9563.9,14587.4
28249,46031.13,154786.91,9620.97,14674.45
28250,46705.17,156059.0,9700.04,14795.05
28251,47393.38,157437.5,9785.72,14925.74
28252,48016.1,158857.1,9873.96,15060.33
28253,48706.44,159771.4,9930.79,15147.01
28254,49197.02,160795.37,9994.43,15244.08
28255,49719.74,162082.74,10074.45,15366.13
28256,50171.84,162974.18,10129.86,15450.64
28257,50570.37,163150.51,10140.82,15467.36
28258,50798.71,164106.62,10200.25,15558.0
28259,50981.0,164447.0,10221.41,15590.27
28260,51219.87,164694.14,10236.77,15613.7
28261,51220.14,164501.79,10224.81,15595.47
28262,51220.31,164805.81,10243.71,15624.29
28263,51209.97,164684.3,10236.15,15612.77
28264,51144.15,164684.04,10236.14,15612.74
28265,51103.87,164413.1,10219.3,15587.06
28266,51210.87,164980.08,10254.54,15640.81
28267,51146.43,164609.19,10231.49,15605.65
28268,51224.09,164995.31,10255.49,15642.25
28269,51234.89,164889.07,10248.88,15632.18
28270,51410.18,164612.95,10231.72,15606.01
28271,51323.97,164954.1,10252.93,15638.35
28272,51432.01,165107.23,10262.44,15652.87
28273,51443.13,165133.92,10264.1,15655.4
28274,51502.26,164914.32,10250.45,15634.58
28275,51478.93,165107.88,10262.48,15652.93
28276,51375.31,165157.3,10265.55,15657.61
28277,51431.69,165244.86,10271.0,15665.91
28278,51338.2,164899.37,10249.52,15633.16
28279,51242.33,164816.09,10244.35,15625.26
28280,51141.3,164503.46,10224.91,15595.63
28281,51055.26,164100.53,10199.87,15557.43
28282,50898.7,164054.06,10196.98,15553.02
28283,50591.69,163396.66,10156.12,15490.7
28284,50407.56,163050.36,10134.6,15457.87
28285,50106.79,162652.19,10109.85,15420.12
28286,49790.89,162060.5,10073.07,15364.02
28287,49621.54,161755.32,10054.1,15335.09
28288,49272.87,160684.69,9987.55,15233.59
28289,48904.35,160382.9,9968.8,15204.98
28290,48621.92,159593.91,9919.76,15130.18
28291,48412.18,159236.65,9897.55,15096.31
28292,48093.93,158808.59,9870.94,15055.73
28293,47848.22,157868.82,9812.53,14966.63
28294,47663.86,157665.66,9799.9,14947.37
28295,47506.26,157351.05,9780.35,14917.55
28296,47336.99,157297.22,9777.0,14912.44
28297,46972.85,156857.28,9749.66,14870.73
28298,47017.81,156524.05,9728.94,14839.14
28299,46944.56,156433.6,9723.32,14830.57
28300,46870.92,156440.11,9723.73,14831.19
28301,46824.08,156281.69,9713.88,14816.17
28302,46800.73,156392.29,9720.75,14826.65
28303,46862.18,156127.43,9704.29,14801.54
28304,46769.21,156167.45,9706.78,14805.34
28305,46920.84,156114.3,9703.48,14800.3
28306,46670.32,155951.49,9693.36,14784.86
28307,46712.92,156052.13,9699.61,14794.4
28308,46671.1,155686.04,9676.86,14759.7
28309,46494.4,155589.91,9670.88,14750.58
28310,46413.72,155327.09,9654.55,14725.67
28311,46232.32,155229.85,9648.5,14716.45
28312,45977.64,154461.63,9600.75,14643.62
28313,45665.61,153973.77,9570.43,14597.37
28314,45367.85,153352.17,9531.79,14538.44
28315,44870.72,152478.0,9477.46,14455.56
28316,44608.07,151707.46,9429.56,14382.51
28317,43700.67,150398.32,9348.19,14258.4
28318,42855.1,148444.0,9226.72,14073.12
28319,42554.73,148051.38,9202.32,14035.9
28320,42548.35,148060.91,9202.91,14036.8
28321,42507.67,148059.36,9202.81,14036.65
28322,42597.58,148253.49,9214.88,14055.06
28323,42729.46,148169.44,9209.65,14047.09
28324,42571.06,148332.81,9219.81,14062.58
28325,42549.77,148310.23,9218.4,14060.44
28326,42798.97,148689.67,9241.99,14096.41
28327,42942.68,148753.69,9245.97,14102.48
28328,42991.7,149083.72,9266.48,14133.77
28329,43006.73,148923.34,9256.51,14118.56
28330,42833.76,148506.46,9230.6,14079.04
28331,42725.52,148644.96,9239.21,14092.17
28332,42682.37,148476.92,9228.77,14076.24
28333,42554.6,148257.82,9215.15,14055.47
28334,42524.96,148109.9,9205.95,14041.45
28335,42548.14,148206.74,9211.97,14050.63
28336,42607.39,148305.31,9218.1,14059.97
28337,42712.28,148407.58,9224.46,14069.67
28338,42950.56,148696.49,9242.41,14097.06
28339,43144.14,149243.72,9276.43,14148.94
28340,43420.98,149871.58,9315.45,14208.46
28341,43946.29,150651.49,9363.93,14282.4
