,industry_demand,optimalBidamount,elecStandByCons,elecCons,comprCons,prodH2,elecToPlantUse_kg,elecToStorage_kg,storageToPlantUse_kg,currentSOC,price,all_isRunning,isIdle,isStandBy,isColdStarted,isHotStarted
152,224950.0963,13129.472,0.0,13129.472,0.0,68936.622,68936.622,0.0,156013.474,562018.698,24.56,1.0,0.0,0.0,0.0,0.0
153,208741.4588,13129.472,0.0,13129.472,0.0,68936.622,68936.622,0.0,139804.837,422213.861,24.32,1.0,0.0,0.0,0.0,0.0
154,179782.8164,13129.472,0.0,13129.472,0.0,68936.622,68936.622,0.0,110846.195,311367.667,24.56,1.0,0.0,0.0,0.0,0.0
155,151787.9431,13129.472,0.0,13129.472,0.0,68936.622,68936.622,0.0,82851.321,228516.346,23.84,1.0,0.0,0.0,0.0,0.0
156,127322.3332,13129.472,0.0,13129.472,0.0,68936.622,68936.622,0.0,58385.711,170130.634,24.92,1.0,0.0,0.0,0.0,0.0
157,109972.2103,13129.472,0.0,13129.472,0.0,68936.622,68936.622,0.0,41035.588,129095.046,24.27,1.0,0.0,0.0,0.0,0.0
158,78716.92656,13129.472,0.0,13129.472,0.0,68936.622,68936.622,0.0,9780.305,119314.741,25.0,1.0,0.0,0.0,0.0,0.0
159,47411.51769,13163.011,0.0,13129.472,33.539,68936.622,47411.518,21525.104,0.0,140839.845,23.92,1.0,0.0,0.0,0.0,0.0
160,10168.56185,13221.041,0.0,13129.472,91.569,68936.622,10168.562,58768.06,0.0,199607.905,25.3,1.0,0.0,0.0,0.0,0.0
161,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,268544.527,24.42,1.0,0.0,0.0,0.0,0.0
162,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,337481.149,26.59,1.0,0.0,0.0,0.0,0.0
163,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,406417.77,24.56,1.0,0.0,0.0,0.0,0.0
164,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,475354.392,26.65,1.0,0.0,0.0,0.0,0.0
165,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,544291.014,24.53,1.0,0.0,0.0,0.0,0.0
166,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,613227.636,25.18,1.0,0.0,0.0,0.0,0.0
167,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,682164.258,24.65,1.0,0.0,0.0,0.0,0.0
168,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,751100.879,25.3,1.0,0.0,0.0,0.0,0.0
169,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,820037.501,24.53,1.0,0.0,0.0,0.0,0.0
170,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,888974.123,25.3,1.0,0.0,0.0,0.0,0.0
171,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,957910.745,24.27,1.0,0.0,0.0,0.0,0.0
