Anwendung,Raumwärme,Warmwasser,Prozesswärme,Klimakälte,Prozesskälte,Beleuchtung,IKT,Mechanische Antriebe,Total,
2020-10-18 10:15:00,0,0,600297,4698,0,11847,7149,1155811,1780005,
2020-10-18 10:30:00,0,0,600297,4698,0,11847,7149,1156209,1780403,
2020-10-18 10:45:00,0,0,600297,4698,0,11847,7149,1153398,1777592,
2020-10-18 11:00:00,0,0,600297,4698,0,11847,7149,1148903,1773097,
2020-10-18 11:15:00,0,0,600297,4698,0,11847,7149,1152484,1776678,
2020-10-18 11:30:00,0,0,600297,4698,0,11847,7149,1153942,1778136,
2020-10-18 11:45:00,0,0,600297,4698,0,11847,7149,1152819,1777013,
2020-10-18 12:00:00,0,0,600297,4698,0,11847,7149,1161352,1785546,
2020-10-18 12:15:00,0,0,600297,4698,0,11847,7149,1159633,1783827,
2020-10-18 12:30:00,0,0,600297,4698,0,11847,7149,1151450,1775644,
2020-10-18 12:45:00,0,0,600297,4698,0,11847,7149,1159078,1783272,
2020-10-18 13:00:00,0,0,600297,4698,0,11847,7149,1149454,1773648,
2020-10-18 13:15:00,0,0,600297,4698,0,11847,7149,1154749,1778943,
2020-10-18 13:30:00,0,0,600297,4698,0,11847,7149,1157749,1781943,
2020-10-18 13:45:00,0,0,600297,4698,0,11847,7149,1155378,1779572,
2020-10-18 14:00:00,0,0,600297,4698,0,11847,7149,1153227,1777421,
2020-10-18 14:15:00,0,0,600297,4698,0,11847,7149,1155058,1779252,
2020-10-18 14:30:00,0,0,600297,4698,0,11847,7149,1159495,1783689,
2020-10-18 14:45:00,0,0,600297,4698,0,11847,7149,1154490,1778684,
2020-10-18 15:00:00,0,0,600297,4698,0,11847,7149,1158485,1782679,
2020-10-18 15:15:00,0,0,600297,4698,0,11847,7149,1158454,1782648,
2020-10-18 15:30:00,0,0,600297,4698,0,11847,7149,1160450,1784644,
2020-10-18 15:45:00,0,0,600297,4698,0,11847,7149,1161151,1785345,
2020-10-18 16:00:00,0,0,600297,4698,0,11847,7149,1150510,1774704,
2020-10-18 16:15:00,0,0,600297,4698,0,11847,7149,1156573,1780767,
2020-10-18 16:30:00,0,0,600297,4698,0,11847,7149,1150337,1774531,
2020-10-18 16:45:00,0,0,600297,4698,0,11847,7149,1156428,1780622,
2020-10-18 17:00:00,0,0,600297,4698,0,11847,7149,1155447,1779641,
2020-10-18 17:15:00,0,0,600297,4698,0,11847,7149,1155325,1779519,
2020-10-18 17:30:00,0,0,600297,4698,0,11847,7149,1160306,1784500,
2020-10-18 17:45:00,0,0,600297,4698,0,11847,7149,1158112,1782306,
2020-10-18 18:00:00,0,0,600297,4698,0,11847,7149,1155545,1779739,
2020-10-18 18:15:00,0,0,600297,4698,0,11847,7149,1160519,1784713,
2020-10-18 18:30:00,0,0,600297,4698,0,11847,7149,1154487,1778681,
2020-10-18 18:45:00,0,0,600297,4698,0,11847,7149,1155815,1780009,
2020-10-18 19:00:00,0,0,600297,4698,0,11847,7149,1157381,1781575,
2020-10-18 19:15:00,0,0,600297,4698,0,11847,7149,1152777,1776971,
2020-10-18 19:30:00,0,0,600297,4698,0,11847,7149,1154944,1779138,
2020-10-18 19:45:00,0,0,600297,4698,0,11847,7149,1155855,1780049,
2020-10-18 20:00:00,0,0,600501,4698,0,11847,7149,1154757,1778951,
2020-10-18 20:15:00,0,0,601114,4698,0,11847,7149,1158547,1783558,
2020-10-18 20:30:00,0,0,601931,4698,0,12051,7149,1158304,1784337,
2020-10-18 20:45:00,0,0,603565,4902,0,12051,7149,1167148,1794814,
2020-10-18 21:00:00,0,0,605607,4902,0,12051,7353,1162368,1792077,
2020-10-18 21:15:00,0,0,608467,4902,0,12255,7353,1174988,1807761,
2020-10-18 21:30:00,0,0,612143,4902,0,12459,7353,1180187,1817045,
2020-10-18 21:45:00,0,0,616841,5106,0,12459,7557,1185847,1827811,
2020-10-18 22:00:00,0,0,622764,5106,0,12868,7762,1198793,1847089,
2020-10-18 22:15:00,0,0,629913,5311,0,13072,7762,1215435,1871492,
2020-10-18 22:30:00,0,0,638696,5311,0,13481,7966,1229194,1894647,
2020-10-18 22:45:00,0,0,648909,5515,0,13889,8374,1247495,1924182,
2020-10-18 23:00:00,0,0,661164,5719,0,14298,8579,1270809,1960568,
2020-10-18 23:15:00,0,0,674236,5923,0,14910,8987,1301195,2005251,
2020-10-18 23:30:00,0,0,684857,6128,0,15319,9191,1321903,2037398,
2020-10-18 23:45:00,0,0,687716,6128,0,15319,9191,1324610,2042964,
2020-10-19 00:00:00,0,0,689555,4902,0,12459,7557,1326795,2041473,
2020-10-19 00:15:00,0,0,689555,4902,0,12459,7557,1326212,2040890,
2020-10-19 00:30:00,0,0,689555,4902,0,12459,7557,1325820,2040498,
2020-10-19 00:45:00,0,0,689555,4902,0,12459,7557,1334152,2048830,
2020-10-19 01:00:00,0,0,689555,4902,0,12459,7557,1325352,2040030,
2020-10-19 01:15:00,0,0,691802,5106,0,12664,7557,1334515,2051439,
2020-10-19 01:30:00,0,0,693844,5106,0,12664,7557,1333500,2052875,
2020-10-19 01:45:00,0,0,695682,5106,0,12664,7557,1333711,2054924,
2020-10-19 02:00:00,0,0,696499,5106,0,12868,7762,1344054,2066085,
2020-10-19 02:15:00,0,0,696091,5106,0,12868,7762,1342743,2064365,
2020-10-19 02:30:00,0,0,694661,5106,0,12664,7557,1340854,2061046,
2020-10-19 02:45:00,0,0,693027,5106,0,12664,7557,1330052,2048202,
2020-10-19 03:00:00,0,0,691189,5106,0,12664,7557,1330031,2046547,
2020-10-19 03:15:00,0,0,689963,4902,0,12459,7557,1329496,2044378,
2020-10-19 03:30:00,0,0,689146,4902,0,12459,7557,1324138,2038203,
2020-10-19 03:45:00,0,0,688942,4902,0,12459,7557,1327398,2041463,
2020-10-19 04:00:00,0,0,689759,4902,0,12459,7557,1325659,2040336,
2020-10-19 04:15:00,0,0,691597,5106,0,12664,7557,1330020,2046740,
2020-10-19 04:30:00,0,0,694457,5106,0,12664,7557,1340615,2060399,
2020-10-19 04:45:00,0,0,698542,5106,0,12868,7762,1340203,2064481,
2020-10-19 05:00:00,0,0,703648,5311,0,13072,7966,1352745,2082537,
2020-10-19 05:15:00,0,0,710184,5311,0,13481,7966,1369563,2106709,
2020-10-19 05:30:00,0,0,717946,5515,0,13685,8170,1382275,2127795,
2020-10-19 05:45:00,0,0,726729,5719,0,14093,8579,1394555,2149471,
2020-10-19 06:00:00,0,0,736328,5719,0,14502,8783,1419466,2184798,
2020-10-19 06:15:00,0,0,746337,5923,0,14910,8987,1439017,2215379,
2020-10-19 06:30:00,0,0,756958,6128,0,15523,9191,1455699,2243703,
2020-10-19 06:45:00,0,0,767579,6332,0,15932,9600,1475729,2275171,
2020-10-19 07:00:00,0,0,777996,6536,0,16340,9804,1501882,2312559,
2020-10-19 07:15:00,0,0,787800,6740,0,16749,10008,1516303,2337600,
2020-10-19 07:30:00,0,0,796991,6945,0,17157,10417,1536049,2367355,
2020-10-19 07:45:00,0,0,805161,6945,0,17566,10621,1550293,2390381,
2020-10-19 08:00:00,0,0,812106,7149,0,17770,10621,1559981,2407831,
2020-10-19 08:15:00,0,0,817825,7149,0,18178,10825,1576962,2431144,
2020-10-19 08:30:00,0,0,822523,7353,0,18383,11030,1580715,2439799,
2020-10-19 08:45:00,0,0,825791,7353,0,18383,11030,1590238,2452999,
2020-10-19 09:00:00,0,0,828038,7353,0,18587,11030,1599284,2464496,
2020-10-19 09:15:00,0,0,829263,7353,0,18587,11234,1599733,2466170,
2020-10-19 09:30:00,0,0,829672,7353,0,18587,11234,1603839,2470685,
2020-10-19 09:45:00,0,0,829467,7353,0,18587,11234,1600980,2467621,
2020-10-19 10:00:00,0,0,829263,7353,0,18587,11234,1595181,2461618,
2020-10-19 10:15:00,0,0,829059,7353,0,18587,11234,1598880,2465113,
2020-10-19 10:30:00,0,0,829059,7353,0,18587,11234,1595133,2461570,
2020-10-19 10:45:00,0,0,829263,7353,0,18587,11234,1593889,2460326,
2020-10-19 11:00:00,0,0,829672,7353,0,18587,11234,1597439,2464284,
2020-10-19 11:15:00,0,0,830080,7353,0,18587,11234,1595045,2462503,
2020-10-19 11:30:00,0,0,830693,7557,0,18587,11234,1602411,2470686,
2020-10-19 11:45:00,0,0,831510,7557,0,18791,11234,1602525,2471413,
2020-10-19 12:00:00,0,0,832327,7557,0,18791,11234,1603584,2473289,
2020-10-19 12:15:00,0,0,832940,7557,0,18791,11234,1601775,2472092,
2020-10-19 12:30:00,0,0,833348,7557,0,18791,11234,1612865,2483795,
2020-10-19 12:45:00,0,0,833552,7557,0,18791,11234,1605974,2477109,
2020-10-19 13:00:00,0,0,833348,7557,0,18791,11234,1605362,2476292,
2020-10-19 13:15:00,0,0,832735,7557,0,18791,11234,1603334,2473651,
2020-10-19 13:30:00,0,0,831918,7557,0,18791,11234,1602132,2471429,
2020-10-19 13:45:00,0,0,830284,7557,0,18587,11234,1600948,2468610,
2020-10-19 14:00:00,0,0,828446,7353,0,18587,11234,1595393,2461013,
2020-10-19 14:15:00,0,0,825995,7353,0,18383,11030,1584977,2447942,
2020-10-19 14:30:00,0,0,823136,7353,0,18383,11030,1583004,2442700,
2020-10-19 14:45:00,0,0,819663,7353,0,18178,10825,1581182,2437203,
2020-10-19 15:00:00,0,0,815987,7149,0,17974,10825,1562202,2414137,
2020-10-19 15:15:00,0,0,811697,7149,0,17770,10621,1565408,2412850,
2020-10-19 15:30:00,0,0,807000,7149,0,17566,10621,1550268,2392604,
2020-10-19 15:45:00,0,0,802302,6945,0,17361,10417,1546669,2383898,
2020-10-19 16:00:00,0,0,797400,6945,0,17157,10417,1532226,2364145,
2020-10-19 16:15:00,0,0,792498,6740,0,16953,10213,1523279,2349682,
2020-10-19 16:30:00,0,0,787596,6740,0,16749,10008,1516011,2337104,
2020-10-19 16:45:00,0,0,782898,6536,0,16544,10008,1506142,2322128,
2020-10-19 17:00:00,0,0,778404,6536,0,16340,9804,1494801,2305886,
2020-10-19 17:15:00,0,0,774319,6536,0,16136,9804,1493741,2300536,
2020-10-19 17:30:00,0,0,770643,6332,0,16136,9600,1484384,2287299,
2020-10-19 17:45:00,0,0,767579,6332,0,15932,9600,1476655,2275893,
2020-10-19 18:00:00,0,0,764924,6332,0,15727,9396,1473109,2269692,
2020-10-19 18:15:00,0,0,762881,6332,0,15727,9396,1468091,2262427,
2020-10-19 18:30:00,0,0,761247,6332,0,15727,9396,1467561,2260058,
2020-10-19 18:45:00,0,0,760022,6332,0,15523,9396,1459168,2250440,
2020-10-19 19:00:00,0,0,759205,6128,0,15523,9396,1459159,2249614,
2020-10-19 19:15:00,0,0,758796,6128,0,15523,9396,1459730,2249572,
2020-10-19 19:30:00,0,0,758592,6128,0,15523,9396,1457897,2247331,
2020-10-19 19:45:00,0,0,758388,6128,0,15523,9396,1456676,2245905,
2020-10-19 20:00:00,0,0,757979,6128,0,15523,9396,1457369,2246395,
2020-10-19 20:15:00,0,0,757775,6128,0,15523,9396,1462807,2251628,
2020-10-19 20:30:00,0,0,757162,6128,0,15523,9191,1456689,2244693,
2020-10-19 20:45:00,0,0,756141,6128,0,15523,9191,1457534,2244722,
2020-10-19 21:00:00,0,0,754915,6128,0,15319,9191,1457304,2242858,
2020-10-19 21:15:00,0,0,753077,6128,0,15319,9191,1456804,2240315,
2020-10-19 21:30:00,0,0,750626,6128,0,15115,9191,1447298,2228358,
2020-10-19 21:45:00,0,0,747562,5923,0,15115,8987,1443348,2221140,
2020-10-19 22:00:00,0,0,743886,5923,0,14910,8987,1431176,2204883,
2020-10-19 22:15:00,0,0,739392,5923,0,14706,8783,1426425,2195230,
2020-10-19 22:30:00,0,0,733877,5719,0,14502,8579,1404068,2166949,
2020-10-19 22:45:00,0,0,727546,5719,0,14093,8579,1404105,2160041,
2020-10-19 23:00:00,0,0,720397,5515,0,13889,8374,1394377,2142552,
2020-10-19 23:15:00,0,0,708550,5311,0,13276,7966,1364526,2099833,
2020-10-19 23:30:00,0,0,694457,5106,0,12664,7557,1335038,2055026,
2020-10-19 23:45:00,0,0,689555,4902,0,12459,7557,1331198,2045876,
2020-10-20 00:00:00,0,0,689555,4902,0,12459,7557,1330527,2045205,
2020-10-20 00:15:00,0,0,689555,4902,0,12459,7557,1322692,2037370,
2020-10-20 00:30:00,0,0,689555,4902,0,12459,7557,1330035,2044713,
2020-10-20 00:45:00,0,0,689555,4902,0,12459,7557,1330751,2045429,
2020-10-20 01:00:00,0,0,689555,4902,0,12459,7557,1327794,2042472,
2020-10-20 01:15:00,0,0,691802,5106,0,12664,7557,1334951,2051875,
2020-10-20 01:30:00,0,0,693844,5106,0,12664,7557,1337899,2057274,
2020-10-20 01:45:00,0,0,695682,5106,0,12664,7557,1344316,2065529,
2020-10-20 02:00:00,0,0,696499,5106,0,12868,7762,1340083,2062114,
2020-10-20 02:15:00,0,0,696091,5106,0,12868,7762,1339264,2060886,
2020-10-20 02:30:00,0,0,694661,5106,0,12664,7557,1340570,2060762,
2020-10-20 02:45:00,0,0,693027,5106,0,12664,7557,1336526,2054676,
2020-10-20 03:00:00,0,0,691189,5106,0,12664,7557,1327749,2044265,
2020-10-20 03:15:00,0,0,689963,4902,0,12459,7557,1333975,2048857,
2020-10-20 03:30:00,0,0,689146,4902,0,12459,7557,1325924,2039989,
2020-10-20 03:45:00,0,0,688942,4902,0,12459,7557,1327770,2041835,
2020-10-20 04:00:00,0,0,689759,4902,0,12459,7557,1334273,2048950,
2020-10-20 04:15:00,0,0,691597,5106,0,12664,7557,1334091,2050811,
2020-10-20 04:30:00,0,0,694457,5106,0,12664,7557,1342418,2062202,
2020-10-20 04:45:00,0,0,698542,5106,0,12868,7762,1341416,2065694,
2020-10-20 05:00:00,0,0,703648,5311,0,13072,7966,1352647,2082439,
2020-10-20 05:15:00,0,0,710184,5311,0,13481,7966,1364131,2101277,
2020-10-20 05:30:00,0,0,717946,5515,0,13685,8170,1379161,2124681,
2020-10-20 05:45:00,0,0,726729,5719,0,14093,8579,1396877,2151793,
2020-10-20 06:00:00,0,0,736328,5719,0,14502,8783,1421256,2186588,
2020-10-20 06:15:00,0,0,746337,5923,0,14910,8987,1430700,2207062,
2020-10-20 06:30:00,0,0,756958,6128,0,15523,9191,1464142,2252146,
2020-10-20 06:45:00,0,0,767579,6332,0,15932,9600,1480624,2280066,
2020-10-20 07:00:00,0,0,777996,6536,0,16340,9804,1495132,2305809,
2020-10-20 07:15:00,0,0,787800,6740,0,16749,10008,1515993,2337290,
2020-10-20 07:30:00,0,0,796991,6945,0,17157,10417,1530761,2362067,
2020-10-20 07:45:00,0,0,805161,6945,0,17566,10621,1553683,2393771,
2020-10-20 08:00:00,0,0,812106,7149,0,17770,10621,1561176,2409026,
2020-10-20 08:15:00,0,0,817825,7149,0,18178,10825,1572451,2426633,
2020-10-20 08:30:00,0,0,822523,7353,0,18383,11030,1581947,2441031,
2020-10-20 08:45:00,0,0,825791,7353,0,18383,11030,1589892,2452653,
2020-10-20 09:00:00,0,0,828038,7353,0,18587,11030,1599174,2464386,
2020-10-20 09:15:00,0,0,829263,7353,0,18587,11234,1594513,2460950,
2020-10-20 09:30:00,0,0,829672,7353,0,18587,11234,1597390,2464236,
2020-10-20 09:45:00,0,0,829467,7353,0,18587,11234,1597639,2464280,
2020-10-20 10:00:00,0,0,829263,7353,0,18587,11234,1599673,2466110,
2020-10-20 10:15:00,0,0,829059,7353,0,18587,11234,1588104,2454337,
2020-10-20 10:30:00,0,0,829059,7353,0,18587,11234,1592784,2459221,
2020-10-20 10:45:00,0,0,829263,7353,0,18587,11234,1593825,2460262,
2020-10-20 11:00:00,0,0,829672,7353,0,18587,11234,1600382,2467227,
2020-10-20 11:15:00,0,0,830080,7353,0,18587,11234,1595360,2462818,
2020-10-20 11:30:00,0,0,830693,7557,0,18587,11234,1605317,2473592,
2020-10-20 11:45:00,0,0,831510,7557,0,18791,11234,1600647,2469535,
2020-10-20 12:00:00,0,0,832327,7557,0,18791,11234,1605907,2475612,
2020-10-20 12:15:00,0,0,832940,7557,0,18791,11234,1605392,2475709,
2020-10-20 12:30:00,0,0,833348,7557,0,18791,11234,1608250,2479180,
2020-10-20 12:45:00,0,0,833552,7557,0,18791,11234,1607079,2478214,
2020-10-20 13:00:00,0,0,833348,7557,0,18791,11234,1601894,2472824,
2020-10-20 13:15:00,0,0,832735,7557,0,18791,11234,1598269,2468586,
2020-10-20 13:30:00,0,0,831918,7557,0,18791,11234,1598432,2467729,
2020-10-20 13:45:00,0,0,830284,7557,0,18587,11234,1602463,2470125,
2020-10-20 14:00:00,0,0,828446,7353,0,18587,11234,1597922,2463542,
2020-10-20 14:15:00,0,0,825995,7353,0,18383,11030,1588942,2451907,
2020-10-20 14:30:00,0,0,823136,7353,0,18383,11030,1590218,2449914,
2020-10-20 14:45:00,0,0,819663,7353,0,18178,10825,1583048,2439069,
2020-10-20 15:00:00,0,0,815987,7149,0,17974,10825,1570453,2422388,
2020-10-20 15:15:00,0,0,811697,7149,0,17770,10621,1565573,2413015,
2020-10-20 15:30:00,0,0,807000,7149,0,17566,10621,1556246,2398582,
2020-10-20 15:45:00,0,0,802302,6945,0,17361,10417,1545872,2383101,
2020-10-20 16:00:00,0,0,797400,6945,0,17157,10417,1531293,2363212,
2020-10-20 16:15:00,0,0,792498,6740,0,16953,10213,1525820,2352223,
2020-10-20 16:30:00,0,0,787596,6740,0,16749,10008,1517717,2338810,
2020-10-20 16:45:00,0,0,782898,6536,0,16544,10008,1507701,2323687,
2020-10-20 17:00:00,0,0,778404,6536,0,16340,9804,1497405,2308490,
2020-10-20 17:15:00,0,0,774319,6536,0,16136,9804,1487355,2294150,
2020-10-20 17:30:00,0,0,770643,6332,0,16136,9600,1483195,2286110,
2020-10-20 17:45:00,0,0,767579,6332,0,15932,9600,1475120,2274358,
2020-10-20 18:00:00,0,0,764924,6332,0,15727,9396,1475122,2271705,
2020-10-20 18:15:00,0,0,762881,6332,0,15727,9396,1463989,2258325,
2020-10-20 18:30:00,0,0,761247,6332,0,15727,9396,1464766,2257263,
2020-10-20 18:45:00,0,0,760022,6332,0,15523,9396,1463967,2255239,
2020-10-20 19:00:00,0,0,759205,6128,0,15523,9396,1468560,2259015,
2020-10-20 19:15:00,0,0,758796,6128,0,15523,9396,1462502,2252344,
2020-10-20 19:30:00,0,0,758592,6128,0,15523,9396,1459555,2248989,
2020-10-20 19:45:00,0,0,758388,6128,0,15523,9396,1460290,2249519,
2020-10-20 20:00:00,0,0,757979,6128,0,15523,9396,1461419,2250445,
2020-10-20 20:15:00,0,0,757775,6128,0,15523,9396,1460842,2249663,
2020-10-20 20:30:00,0,0,757162,6128,0,15523,9191,1459617,2247621,
2020-10-20 20:45:00,0,0,756141,6128,0,15523,9191,1450918,2238106,
2020-10-20 21:00:00,0,0,754915,6128,0,15319,9191,1457293,2242847,
2020-10-20 21:15:00,0,0,753077,6128,0,15319,9191,1453481,2236992,
2020-10-20 21:30:00,0,0,750626,6128,0,15115,9191,1442956,2224016,
2020-10-20 21:45:00,0,0,747562,5923,0,15115,8987,1442341,2220133,
2020-10-20 22:00:00,0,0,743886,5923,0,14910,8987,1432962,2206669,
2020-10-20 22:15:00,0,0,739392,5923,0,14706,8783,1423227,2192032,
2020-10-20 22:30:00,0,0,733877,5719,0,14502,8579,1411568,2174449,
2020-10-20 22:45:00,0,0,727546,5719,0,14093,8579,1400704,2156640,
2020-10-20 23:00:00,0,0,720397,5515,0,13889,8374,1388170,2136345,
2020-10-20 23:15:00,0,0,708550,5311,0,13276,7966,1371421,2106728,
2020-10-20 23:30:00,0,0,694457,5106,0,12664,7557,1331842,2051830,
2020-10-20 23:45:00,0,0,689555,4902,0,12459,7557,1331867,2046545,
2020-10-21 00:00:00,0,0,689555,4902,0,12459,7557,1327688,2042366,
2020-10-21 00:15:00,0,0,689555,4902,0,12459,7557,1330578,2045256,
2020-10-21 00:30:00,0,0,689555,4902,0,12459,7557,1324980,2039658,
2020-10-21 00:45:00,0,0,689555,4902,0,12459,7557,1326512,2041190,
2020-10-21 01:00:00,0,0,689555,4902,0,12459,7557,1329597,2044275,
2020-10-21 01:15:00,0,0,691802,5106,0,12664,7557,1336400,2053324,
2020-10-21 01:30:00,0,0,693844,5106,0,12664,7557,1337886,2057261,
2020-10-21 01:45:00,0,0,695682,5106,0,12664,7557,1336505,2057718,
2020-10-21 02:00:00,0,0,696499,5106,0,12868,7762,1338738,2060769,
2020-10-21 02:15:00,0,0,696091,5106,0,12868,7762,1338727,2060349,
2020-10-21 02:30:00,0,0,694661,5106,0,12664,7557,1337125,2057317,
2020-10-21 02:45:00,0,0,693027,5106,0,12664,7557,1335875,2054025,
2020-10-21 03:00:00,0,0,691189,5106,0,12664,7557,1333633,2050149,
2020-10-21 03:15:00,0,0,689963,4902,0,12459,7557,1330238,2045120,
2020-10-21 03:30:00,0,0,689146,4902,0,12459,7557,1330244,2044309,
2020-10-21 03:45:00,0,0,688942,4902,0,12459,7557,1327192,2041257,
2020-10-21 04:00:00,0,0,689759,4902,0,12459,7557,1326114,2040791,
2020-10-21 04:15:00,0,0,691597,5106,0,12664,7557,1328324,2045044,
2020-10-21 04:30:00,0,0,694457,5106,0,12664,7557,1334454,2054238,
2020-10-21 04:45:00,0,0,698542,5106,0,12868,7762,1343251,2067529,
2020-10-21 05:00:00,0,0,703648,5311,0,13072,7966,1354742,2084534,
2020-10-21 05:15:00,0,0,710184,5311,0,13481,7966,1366836,2103982,
2020-10-21 05:30:00,0,0,717946,5515,0,13685,8170,1381963,2127483,
2020-10-21 05:45:00,0,0,726729,5719,0,14093,8579,1402461,2157377,
2020-10-21 06:00:00,0,0,736328,5719,0,14502,8783,1418201,2183533,
2020-10-21 06:15:00,0,0,746337,5923,0,14910,8987,1434340,2210702,
2020-10-21 06:30:00,0,0,756958,6128,0,15523,9191,1455651,2243655,
2020-10-21 06:45:00,0,0,767579,6332,0,15932,9600,1477633,2277075,
2020-10-21 07:00:00,0,0,777996,6536,0,16340,9804,1496717,2307394,
2020-10-21 07:15:00,0,0,787800,6740,0,16749,10008,1519617,2340914,
2020-10-21 07:30:00,0,0,796991,6945,0,17157,10417,1533667,2364973,
2020-10-21 07:45:00,0,0,805161,6945,0,17566,10621,1550260,2390348,
2020-10-21 08:00:00,0,0,812106,7149,0,17770,10621,1564733,2412583,
2020-10-21 08:15:00,0,0,817825,7149,0,18178,10825,1577894,2432076,
2020-10-21 08:30:00,0,0,822523,7353,0,18383,11030,1584013,2443097,
2020-10-21 08:45:00,0,0,825791,7353,0,18383,11030,1589381,2452142,
2020-10-21 09:00:00,0,0,828038,7353,0,18587,11030,1598450,2463662,
2020-10-21 09:15:00,0,0,829263,7353,0,18587,11234,1597238,2463675,
2020-10-21 09:30:00,0,0,829672,7353,0,18587,11234,1596837,2463683,
2020-10-21 09:45:00,0,0,829467,7353,0,18587,11234,1596552,2463193,
2020-10-21 10:00:00,0,0,829263,7353,0,18587,11234,1593638,2460075,
2020-10-21 10:15:00,0,0,829059,7353,0,18587,11234,1591934,2458167,
2020-10-21 10:30:00,0,0,829059,7353,0,18587,11234,1597003,2463440,
2020-10-21 10:45:00,0,0,829263,7353,0,18587,11234,1593746,2460183,
2020-10-21 11:00:00,0,0,829672,7353,0,18587,11234,1597016,2463861,
2020-10-21 11:15:00,0,0,830080,7353,0,18587,11234,1597120,2464578,
2020-10-21 11:30:00,0,0,830693,7557,0,18587,11234,1604811,2473086,
2020-10-21 11:45:00,0,0,831510,7557,0,18791,11234,1599910,2468798,
2020-10-21 12:00:00,0,0,832327,7557,0,18791,11234,1604211,2473916,
2020-10-21 12:15:00,0,0,832940,7557,0,18791,11234,1604125,2474442,
2020-10-21 12:30:00,0,0,833348,7557,0,18791,11234,1606518,2477448,
2020-10-21 12:45:00,0,0,833552,7557,0,18791,11234,1605209,2476344,
2020-10-21 13:00:00,0,0,833348,7557,0,18791,11234,1600504,2471434,
2020-10-21 13:15:00,0,0,832735,7557,0,18791,11234,1603788,2474105,
2020-10-21 13:30:00,0,0,831918,7557,0,18791,11234,1600176,2469473,
2020-10-21 13:45:00,0,0,830284,7557,0,18587,11234,1597268,2464930,
2020-10-21 14:00:00,0,0,828446,7353,0,18587,11234,1594320,2459940,
2020-10-21 14:15:00,0,0,825995,7353,0,18383,11030,1592695,2455660,
2020-10-21 14:30:00,0,0,823136,7353,0,18383,11030,1588137,2447833,
2020-10-21 14:45:00,0,0,819663,7353,0,18178,10825,1577066,2433087,
2020-10-21 15:00:00,0,0,815987,7149,0,17974,10825,1572019,2423954,
2020-10-21 15:15:00,0,0,811697,7149,0,17770,10621,1562060,2409502,
2020-10-21 15:30:00,0,0,807000,7149,0,17566,10621,1551792,2394128,
2020-10-21 15:45:00,0,0,802302,6945,0,17361,10417,1548467,2385696,
2020-10-21 16:00:00,0,0,797400,6945,0,17157,10417,1536851,2368770,
2020-10-21 16:15:00,0,0,792498,6740,0,16953,10213,1524295,2350698,
2020-10-21 16:30:00,0,0,787596,6740,0,16749,10008,1515817,2336910,
2020-10-21 16:45:00,0,0,782898,6536,0,16544,10008,1510579,2326565,
2020-10-21 17:00:00,0,0,778404,6536,0,16340,9804,1499996,2311081,
2020-10-21 17:15:00,0,0,774319,6536,0,16136,9804,1492441,2299236,
2020-10-21 17:30:00,0,0,770643,6332,0,16136,9600,1487383,2290298,
2020-10-21 17:45:00,0,0,767579,6332,0,15932,9600,1482981,2282219,
2020-10-21 18:00:00,0,0,764924,6332,0,15727,9396,1477617,2274200,
2020-10-21 18:15:00,0,0,762881,6332,0,15727,9396,1462409,2256745,
2020-10-21 18:30:00,0,0,761247,6332,0,15727,9396,1466173,2258670,
2020-10-21 18:45:00,0,0,760022,6332,0,15523,9396,1463928,2255200,
2020-10-21 19:00:00,0,0,759205,6128,0,15523,9396,1461256,2251711,
2020-10-21 19:15:00,0,0,758796,6128,0,15523,9396,1459446,2249288,
2020-10-21 19:30:00,0,0,758592,6128,0,15523,9396,1458544,2247978,
2020-10-21 19:45:00,0,0,758388,6128,0,15523,9396,1461659,2250888,
2020-10-21 20:00:00,0,0,757979,6128,0,15523,9396,1457664,2246690,
2020-10-21 20:15:00,0,0,757775,6128,0,15523,9396,1465051,2253872,
2020-10-21 20:30:00,0,0,757162,6128,0,15523,9191,1453796,2241800,
2020-10-21 20:45:00,0,0,756141,6128,0,15523,9191,1456835,2244023,
2020-10-21 21:00:00,0,0,754915,6128,0,15319,9191,1456080,2241634,
2020-10-21 21:15:00,0,0,753077,6128,0,15319,9191,1449547,2233058,
2020-10-21 21:30:00,0,0,750626,6128,0,15115,9191,1448176,2229236,
2020-10-21 21:45:00,0,0,747562,5923,0,15115,8987,1442646,2220438,
2020-10-21 22:00:00,0,0,743886,5923,0,14910,8987,1434257,2207964,
2020-10-21 22:15:00,0,0,739392,5923,0,14706,8783,1423969,2192774,
2020-10-21 22:30:00,0,0,733877,5719,0,14502,8579,1415378,2178259,
2020-10-21 22:45:00,0,0,727546,5719,0,14093,8579,1398158,2154094,
2020-10-21 23:00:00,0,0,720397,5515,0,13889,8374,1392864,2141039,
2020-10-21 23:15:00,0,0,708550,5311,0,13276,7966,1361724,2097031,
2020-10-21 23:30:00,0,0,694457,5106,0,12664,7557,1335759,2055747,
2020-10-21 23:45:00,0,0,689555,4902,0,12459,7557,1326431,2041109,
2020-10-22 00:00:00,0,0,689555,4902,0,12459,7557,1326129,2040807,
2020-10-22 00:15:00,0,0,689555,4902,0,12459,7557,1324202,2038880,
2020-10-22 00:30:00,0,0,689555,4902,0,12459,7557,1328461,2043139,
2020-10-22 00:45:00,0,0,689555,4902,0,12459,7557,1334709,2049387,
2020-10-22 01:00:00,0,0,689555,4902,0,12459,7557,1327205,2041883,
