,Iron_steel
16854,66632.62
16855,66855.68
16856,66435.76
16857,66337.09
16858,66103.28
16859,65753.35
16860,65406.81
16861,65263.23
16862,64780.24
16863,64403.61
16864,63925.41
16865,63650.51
16866,63172.17
16867,62757.2
16868,62425.85
16869,62129.4
16870,61988.8
16871,61585.43
16872,61444.2
16873,61095.55
16874,60972.03
16875,60892.55
16876,60814.59
16877,60895.61
16878,60758.44
16879,60805.61
16880,60754.17
16881,60622.54
16882,60736.59
16883,60587.02
16884,60492.21
16885,60464.07
16886,60192.68
16887,60047.26
16888,59630.18
16889,59198.94
16890,58702.01
16891,58340.35
16892,57829.2
16893,56738.06
16894,55669.39
16895,55087.55
16896,55185.25
16897,55149.13
16898,55225.9
16899,55120.9
16900,55301.6
16901,55380.4
16902,55732.33
16903,55670.2
16904,55769.04
16905,55602.89
16906,55700.81
16907,55614.11
16908,55363.42
16909,55299.03
16910,55156.81
16911,55134.5
16912,55334.8
16913,55415.82
16914,55642.22
16915,55919.26
16916,56394.82
16917,57006.29
16918,57614.69
16919,58255.9
16920,58980.21
16921,59934.99
16922,60792.93
16923,61412.84
16924,62401.09
16925,63178.96
16926,64031.06
16927,64767.89
16928,65194.32
16929,65578.44
16930,66047.23
16931,66240.69
16932,66566.5
16933,66666.25
16934,66597.05
16935,66668.44
16936,66556.06
16937,66560.04
16938,66656.82
16939,66614.65
16940,66663.09
16941,66561.88
16942,66730.76
16943,66713.97
16944,66940.29
16945,66786.23
16946,66926.67
16947,66981.68
16948,66888.82
16949,66784.31
16950,66806.59
16951,66598.4
16952,66493.1
16953,66473.39
16954,66047.1
16955,65896.98
16956,65415.81
16957,65128.49
16958,64799.93
16959,64391.31
16960,63864.04
16961,63598.49
16962,63210.04
16963,62575.37
16964,62353.48
16965,62101.15
16966,61953.79
16967,61495.78
16968,61422.06
16969,61043.26
16970,60920.61
16971,60946.94
16972,60836.16
16973,60780.9
16974,60842.11
16975,60768.41
16976,60886.74
16977,60687.04
16978,61055.81
16979,60671.31
16980,60522.22
16981,60337.36
16982,60187.86
16983,59903.2
16984,59571.12
16985,59367.17
16986,58959.07
16987,58245.92
16988,57787.51
16989,56695.46
16990,55718.51
16991,55223.77
16992,55222.09
16993,55323.58
16994,55199.87
16995,55265.78
16996,55325.47
16997,55451.15
16998,55621.06
16999,55651.25
17000,55824.46
17001,55626.38
17002,55557.36
17003,55596.32
17004,55445.77
17005,55211.41
17006,55201.93
17007,54971.25
17008,55289.78
17009,55483.54
17010,55536.63
17011,56099.15
17012,56353.89
17013,57044.6
17014,57649.53
17015,58281.42
17016,59057.75
17017,59787.22
17018,60779.55
17019,61475.05
17020,62397.41
17021,63318.64
17022,63911.11
17023,64518.15
17024,65043.2
17025,65653.38
17026,66129.44
17027,66266.8
17028,66637.84
17029,66666.85
17030,66707.48
17031,66586.02
17032,66502.05
17033,66598.78
17034,66572.47
17035,66505.67
17036,66575.28
17037,66625.27
17038,66652.95
17039,66809.8
17040,66804.15
17041,66935.78
17042,66859.73
17043,66941.02
17044,66946.7
17045,66878.22
17046,66782.04
17047,66687.31
17048,66582.72
17049,66254.29
17050,65992.84
17051,65776.01
17052,65474.36
17053,65047.2
17054,64795.3
17055,64335.73
17056,63991.54
17057,63600.87
17058,63069.39
17059,62768.1
17060,62348.72
17061,62139.27
17062,61698.48
17063,61506.89
17064,61349.85
17065,61207.39
17066,61118.42
17067,60944.48
17068,60873.66
17069,60771.6
17070,60755.76
17071,60702.94
17072,60743.35
17073,60656.66
17074,60724.65
17075,60538.82
17076,60546.71
17077,60339.6
17078,60301.68
17079,59925.74
17080,59487.42
17081,59267.09
17082,58881.84
17083,58295.5
17084,57671.19
17085,56777.02
17086,55684.94
17087,55227.77
17088,55272.21
17089,55215.5
17090,55098.3
17091,55185.25
17092,55183.06
17093,54490.24
17094,53713.66
17095,52918.76
17096,52086.61
17097,51488.52
17098,50942.55
17099,50579.29
17100,50317.01
17101,49949.35
17102,49826.4
17103,49943.3
17104,49798.86
17105,49682.96
17106,49449.77
17107,49633.06
17108,49634.3
17109,49671.01
17110,49642.25
17111,49805.75
17112,49936.43
17113,49921.75
17114,49979.41
17115,49979.79
17116,49913.43
17117,50081.41
17118,50207.96
17119,50200.66
17120,50120.83
17121,50251.51
17122,50275.43
17123,50392.54
17124,50261.54
17125,50117.18
17126,50381.11
17127,50333.37
17128,50263.43
17129,50619.06
17130,50359.45
17131,50538.55
17132,50419.44
17133,50482.65
17134,50374.51
17135,50424.44
17136,50273.73
17137,50432.26
17138,50199.28
17139,50266.46
17140,50178.6
17141,50250.54
17142,50094.17
17143,50025.32
17144,49808.7
17145,49768.93
17146,49500.03
17147,49483.78
17148,49198.03
17149,49077.43
17150,48908.74
17151,48848.97
17152,48586.77
17153,48506.27
17154,48506.67
17155,48286.78
17156,48316.89
17157,48253.82
17158,48177.91
17159,48112.33
17160,48107.63
17161,48133.25
17162,48243.42
17163,48079.67
17164,48073.29
17165,48126.71
17166,48244.44
17167,48117.76
17168,48184.78
17169,48057.45
17170,47997.9
17171,48145.74
17172,48173.64
17173,48100.84
17174,48247.88
17175,48095.89
17176,48232.98
17177,48264.12
17178,48345.93
17179,48189.08
17180,48205.06
17181,48207.3
17182,48107.55
17183,48201.03
17184,48142.2
17185,48135.25
17186,48101.76
17187,48120.3
17188,48133.42
17189,48201.27
17190,48212.22
17191,48105.46
17192,48150.77
17193,48055.29
17194,47924.63
17195,48143.64
17196,48210.6
17197,48216.68
17198,48155.26
17199,47994.54
17200,48305.03
17201,47852.91
17202,48148.42
17203,48110.28
17204,48119.12
17205,48247.85
17206,48208.89
17207,48284.48
17208,48163.26
17209,48204.73
17210,48099.06
17211,48058.18
17212,48125.55
17213,48194.67
17214,48045.58
17215,47907.96
17216,48190.75
17217,48062.02
17218,48045.96
17219,48044.58
17220,48148.04
17221,48126.31
17222,48120.95
17223,48029.44
17224,48060.24
17225,48080.43
17226,48185.27
17227,48329.76
17228,48036.82
17229,48067.24
17230,48041.12
17231,48040.74
17232,48095.35
17233,48109.44
17234,48205.62
17235,48040.83
17236,48208.54
17237,47991.81
17238,48097.57
17239,48037.34
17240,48107.33
17241,48269.91
17242,48176.59
17243,47963.05
17244,48015.87
17245,48118.33
17246,48097.35
17247,48034.99
17248,48305.65
17249,48025.98
17250,48120.22
17251,48160.61
17252,48115.44
17253,48041.15
17254,48229.85
17255,48132.93
17256,48188.05
17257,48095.24
17258,48103.95
17259,48127.44
17260,48031.72
17261,48063.51
17262,48124.5
17263,47959.08
17264,48062.67
17265,48138.9
17266,48337.06
17267,48356.66
17268,48478.02
17269,48836.1
17270,49074.3
17271,49385.29
17272,49993.9
17273,50417.69
17274,51290.09
17275,51981.8
17276,53162.1
17277,54097.71
17278,54944.7
17279,55399.08
17280,55195.95
17281,55282.43
17282,55361.67
17283,55332.39
17284,55225.26
17285,55449.26
17286,55730.68
17287,55899.99
17288,55827.13
17289,55801.8
17290,55615.78
17291,55443.44
17292,55407.41
17293,55270.59
17294,55189.62
17295,55200.87
17296,55205.76
17297,55351.23
17298,55569.99
17299,55990.42
17300,56474.43
17301,56902.91
17302,57533.96
17303,58228.7
17304,59034.36
17305,59755.22
17306,60766.82
17307,61682.4
17308,62400.03
17309,63206.31
17310,64018.49
17311,64572.41
17312,65190.32
17313,65702.15
17314,66147.15
17315,66467.69
17316,66422.6
17317,66731.16
17318,66701.96
17319,66620.4
17320,66684.88
17321,66424.95
17322,66488.1
17323,66545.28
17324,66543.22
17325,66715.29
17326,66763.6
17327,66766.68
17328,66807.56
17329,66868.25
17330,66948.92
17331,67045.43
17332,66948.35
17333,67018.29
17334,66753.57
17335,66703.91
17336,66466.74
17337,66353.39
17338,66083.35
17339,65867.08
17340,65408.54
17341,65244.93
17342,64780.97
17343,64330.27
17344,63983.91
17345,63629.42
17346,63257.08
17347,62581.73
17348,62369.97
17349,61996.74
17350,61880.69
17351,61665.72
17352,61358.26
17353,61124.99
17354,61100.9
17355,60947.27
17356,60806.42
17357,60883.93
17358,60715.13
17359,60760.33
17360,60732.59
17361,60854.73
17362,60701.4
17363,60643.63
17364,60477.37
17365,60390.75
17366,60239.12
17367,59942.75
17368,59679.63
17369,59260.36
17370,58784.03
17371,58229.13
17372,57714.57
17373,56763.42
17374,55602.4
17375,55163.19
17376,55228.61
17377,55285.41
17378,55187.81
17379,55014.8
17380,55079.73
17381,55340.74
17382,55569.99
17383,55769.39
17384,55764.77
17385,55708.75
17386,55560.66
17387,55479.21
17388,55448.36
17389,55123.04
17390,55128.29
17391,55173.65
17392,55148.8
17393,55336.9
17394,55633.92
17395,55870.17
17396,56291.71
17397,56984.56
17398,57659.89
17399,58253.76
17400,59038.01
17401,59813.61
17402,60809.99
17403,61583.94
17404,62590.73
17405,63260.27
17406,64055.28
17407,64663.76
17408,65287.75
17409,65774.76
17410,66060.16
17411,66277.21
17412,66628.16
17413,66620.84
17414,66606.64
17415,66710.1
17416,66527.43
17417,66618.81
17418,66687.26
17419,66473.61
17420,66622.05
17421,66533.92
17422,66556.85
17423,66799.56
17424,66912.45
17425,66865.09
17426,66956.6
17427,66897.04
17428,66832.13
17429,66921.42
17430,66826.37
17431,66756.57
17432,66407.51
17433,66469.77
17434,66096.81
17435,65747.97
17436,65549.71
17437,65213.57
17438,64846.34
17439,64461.38
17440,64001.73
17441,63512.66
17442,63293.5
17443,62819.14
17444,62434.31
17445,62041.21
17446,61823.81
17447,61535.49
17448,61251.69
17449,61242.72
17450,61084.14
17451,60916.64
17452,60802.75
17453,60882.98
17454,60935.16
17455,60868.68
17456,60862.65
17457,60792.47
17458,60856.41
17459,60770.41
17460,60493.83
17461,60606.64
17462,60169.26
17463,59957.89
17464,59564.44
17465,59158.58
17466,59034.17
17467,58248.06
17468,57764.94
17469,56932.08
17470,55660.07
17471,55165.08
17472,55135.26
17473,55250.15
17474,55072.0
17475,54970.33
17476,55196.49
17477,55326.9
17478,55574.21
17479,55690.4
17480,55772.07
17481,55615.43
17482,55686.34
17483,55586.34
17484,55444.15
17485,55248.77
17486,55188.25
17487,55134.75
17488,55174.68
17489,55528.82
17490,55687.8
17491,56018.07
17492,56366.92
17493,56727.71
17494,57459.59
17495,58280.42
17496,59026.49
17497,59937.15
17498,60839.62
17499,61595.13
17500,62396.33
17501,63313.04
17502,63885.7
17503,64561.97
17504,65306.54
17505,65633.16
17506,66084.22
17507,66316.25
17508,66562.23
17509,66678.2
17510,66629.16
17511,66613.81
17512,66570.77
17513,66520.32
17514,66599.78
17515,66638.41
17516,66658.09
17517,66739.08
17518,66626.7
17519,66709.29
17520,66907.04
17521,66861.09
17522,66997.9
17523,66933.7
17524,66823.86
17525,66852.24
17526,66735.51
17527,66853.3
17528,66497.29
17529,66300.89
17530,66214.6
17531,65830.94
17532,65416.29
17533,65213.27
17534,64812.6
17535,64366.52
17536,64044.06
17537,63578.65
17538,63283.31
17539,62791.73
17540,62421.71
17541,62181.06
17542,61967.68
17543,61533.17
17544,61293.73
17545,61239.56
17546,61099.33
17547,60907.04
17548,61003.96
17549,60656.55
17550,60836.46
17551,60762.79
17552,60566.85
17553,60746.84
17554,60959.05
17555,60767.9
17556,60566.12
17557,60195.89
17558,60262.8
17559,59911.74
17560,59601.8
17561,59298.72
17562,58871.38
17563,58320.0
17564,57664.78
17565,56769.18
17566,55581.05
17567,55217.71
17568,55249.91
17569,55113.39
17570,55197.98
17571,55145.78
17572,55189.92
17573,55344.66
17574,55389.51
17575,55668.99
17576,55736.68
17577,55668.74
17578,55559.09
17579,55528.71
17580,55438.15
17581,55252.07
17582,55119.28
17583,55218.63
17584,55245.67
17585,55399.24
17586,55511.84
17587,55957.22
17588,56475.84
17589,57010.43
17590,57514.44
17591,58337.86
17592,58958.91
17593,59829.91
17594,60694.1
17595,61506.49
17596,62412.77
17597,63253.03
17598,63893.35
17599,64604.55
17600,65134.9
17601,65793.23
17602,66043.48
17603,66350.12
17604,66635.98
17605,66712.05
17606,66546.68
17607,66565.31
17608,66658.36
17609,66639.62
17610,66484.29
17611,66680.07
17612,66721.83
17613,66687.53
17614,66655.66
17615,66767.49
17616,66697.45
17617,66899.96
17618,66882.98
17619,67033.34
17620,66885.71
17621,66924.05
17622,66846.19
17623,66700.42
17624,66510.35
17625,66382.1
17626,65973.32
17627,65881.44
17628,65466.55
17629,65170.86
17630,64780.7
17631,64354.71
17632,63987.24
17633,63584.08
17634,63136.11
17635,62838.57
17636,62438.5
17637,62130.34
17638,61770.53
17639,61413.19
17640,61230.5
17641,61260.64
17642,61120.36
17643,60883.71
17644,60882.44
17645,60985.49
17646,60790.69
17647,60969.76
17648,60916.85
17649,60727.94
17650,60665.87
17651,60603.24
17652,60494.32
17653,60374.13
17654,60387.02
17655,59931.18
17656,59649.95
17657,59241.2
17658,58879.97
17659,58374.12
17660,57669.19
17661,56861.01
17662,55736.22
17663,55155.18
17664,55019.2
17665,55206.93
17666,55209.2
17667,55328.15
17668,55208.41
17669,55448.77
17670,55559.28
17671,55717.59
17672,55693.32
17673,55674.77
17674,55606.57
17675,55538.82
17676,55556.17
17677,55176.59
17678,55183.95
17679,55133.83
17680,55185.54
17681,55463.72
17682,55656.17
17683,55986.9
17684,56343.51
17685,56920.65
17686,57563.59
17687,58155.9
17688,58946.5
17689,59833.48
17690,60684.85
17691,61741.57
17692,62470.29
17693,63185.96
17694,64066.53
17695,64674.81
17696,65202.27
17697,65482.85
17698,66123.93
17699,66243.66
17700,66349.2
17701,66592.91
17702,66596.02
17703,66567.61
17704,66778.31
17705,66720.13
17706,66575.61
17707,66727.13
17708,66459.5
17709,66685.5
17710,66502.37
17711,66792.18
17712,66686.69
17713,66929.45
17714,67037.78
17715,66814.75
17716,67037.8
17717,66940.48
17718,66795.56
17719,66728.19
17720,66618.81
17721,66288.65
17722,65985.17
17723,65774.87
17724,65407.7
17725,65211.16
17726,64839.61
17727,64381.2
17728,63933.66
17729,63532.72
17730,63200.8
17731,62993.26
17732,62492.54
17733,62060.44
17734,61804.51
17735,61711.43
17736,61355.64
17737,61149.13
17738,61089.57
17739,60984.68
17740,61011.15
17741,60841.89
17742,60829.27
17743,60887.9
17744,60801.42
17745,60723.4
17746,60814.18
17747,60600.75
17748,60550.06
17749,60382.56
17750,60241.44
17751,59890.52
17752,59624.83
17753,59218.35
17754,58861.81
17755,58452.65
17756,57696.57
17757,56733.47
17758,55538.17
17759,55239.07
17760,55238.2
17761,55044.05
17762,55085.63
17763,55209.93
17764,55291.35
17765,54618.73
17766,53762.81
17767,52828.36
17768,51977.42
17769,51515.39
17770,50963.39
17771,50527.87
17772,50356.94
17773,50220.45
17774,49780.01
17775,49869.28
17776,49746.63
17777,49568.8
17778,49565.61
17779,49643.71
17780,49560.74
17781,49597.81
17782,49732.03
17783,49783.1
17784,49865.71
17785,49868.25
17786,49834.46
17787,49893.18
17788,50200.93
17789,50159.03
17790,50087.04
17791,50076.93
17792,50168.76
17793,50097.8
17794,50245.75
17795,50200.9
17796,50260.84
17797,50429.42
17798,50444.61
17799,50442.39
17800,50420.69
17801,50375.95
17802,50445.31
17803,50420.39
17804,50506.03
17805,50362.1
17806,50312.66
17807,50440.64
17808,50393.54
17809,50389.16
17810,50209.31
17811,50236.45
17812,50272.57
17813,50041.24
17814,50057.57
17815,49996.99
17816,49889.58
17817,49710.48
17818,49720.65
17819,49459.12
17820,49245.29
17821,49099.82
17822,48976.33
17823,48781.74
17824,48602.59
17825,48637.87
17826,48641.68
17827,48389.86
17828,48317.92
17829,48362.45
17830,48270.45
17831,48184.65
17832,48184.67
17833,48298.13
17834,48448.6
17835,48171.16
17836,48260.58
17837,48189.08
17838,48166.94
17839,48081.35
17840,48165.61
17841,48263.85
17842,48058.7
17843,48136.12
17844,48064.97
17845,48105.79
17846,48098.62
17847,48069.75
17848,48193.35
17849,48136.98
17850,48124.66
17851,48241.44
17852,48151.53
17853,48173.97
17854,48128.63
17855,48123.95
17856,48160.07
17857,48216.71
17858,48029.93
17859,48086.0
17860,48172.21
17861,48240.63
17862,48053.94
17863,48121.49
17864,48143.47
17865,48018.04
17866,48090.51
17867,48148.93
17868,48095.57
17869,48165.15
17870,48111.09
17871,48157.96
17872,48017.2
17873,48152.37
17874,48237.36
17875,48139.01
17876,48116.95
17877,48069.16
17878,48113.55
17879,48185.92
17880,47967.83
17881,48135.09
17882,48081.89
17883,48087.49
17884,48211.71
17885,48056.56
17886,48265.94
17887,48037.5
17888,48226.33
17889,48212.6
17890,48187.38
17891,48163.67
17892,48091.95
17893,48172.99
17894,48198.76
17895,48175.99
17896,48125.25
17897,48032.47
17898,48055.99
17899,48004.3
17900,48124.66
17901,48131.12
17902,48093.81
17903,48054.59
17904,48144.58
17905,47923.72
17906,48207.0
17907,48261.31
17908,48258.04
17909,48159.26
17910,48098.41
17911,48022.52
17912,48280.72
17913,48164.67
17914,48065.91
17915,48059.29
17916,48165.67
17917,48255.72
17918,48253.26
17919,48161.75
17920,48190.27
17921,48121.74
17922,48093.0
17923,48214.46
17924,48044.12
17925,48052.94
17926,48070.32
17927,48160.96
17928,48141.47
17929,48174.62
17930,48073.02
17931,48210.95
17932,48068.4
17933,48168.61
17934,48171.78
17935,48169.29
17936,47984.11
17937,48177.54
17938,48246.47
17939,48371.69
17940,48389.59
17941,48688.2
17942,49032.67
17943,49324.23
17944,50020.32
17945,50433.74
17946,51082.2
17947,52016.89
17948,53034.79
17949,54051.45
17950,54917.45
17951,55192.68
17952,55215.31
17953,55235.93
17954,55128.31
17955,55352.37
17956,55234.04
17957,55292.52
17958,55527.95
17959,55651.5
17960,55822.35
17961,55651.25
17962,55547.36
17963,55532.28
17964,55449.12
17965,55036.29
17966,55157.45
17967,55242.21
17968,55141.86
17969,55356.58
17970,55590.51
17971,56064.41
17972,56372.46
17973,56869.91
17974,57414.74
17975,58217.0
17976,59103.38
17977,59823.56
17978,60653.98
17979,61539.33
17980,62359.46
17981,63057.01
17982,63999.65
17983,64574.22
17984,65299.0
17985,65786.82
17986,66023.04
17987,66125.93
17988,66566.34
17989,66585.45
17990,66711.94
17991,66670.82
17992,66696.45
17993,66595.05
17994,66533.84
17995,66547.25
17996,66546.06
17997,66613.78
17998,66630.27
17999,66778.52
18000,66974.79
18001,66914.18
18002,66796.12
18003,67000.88
18004,66777.58
18005,66859.76
18006,66806.61
18007,66612.27
18008,66607.56
18009,66294.0
18010,66190.22
18011,65862.24
18012,65419.02
18013,65104.49
18014,64614.12
18015,64467.17
18016,64059.8
18017,63629.58
18018,63160.47
18019,62758.01
18020,62472.43
18021,62171.38
18022,61730.08
18023,61609.76
18024,61406.03
18025,61107.74
18026,61076.62
18027,60986.12
18028,60960.41
18029,60877.47
18030,60846.65
18031,60881.36
18032,60783.5
18033,60704.59
18034,60722.78
18035,60611.18
18036,60648.17
18037,60553.93
18038,60141.15
18039,59890.3
18040,59384.77
18041,59293.72
18042,58877.03
18043,58252.63
18044,57843.71
18045,56838.41
18046,55589.32
18047,55334.69
18048,55162.89
18049,55229.99
18050,55178.84
18051,55238.8
18052,55110.39
18053,55476.02
18054,55558.42
18055,55732.95
18056,55677.83
18057,55574.94
18058,55550.66
18059,55534.36
18060,55330.98
18061,55147.26
18062,55077.0
18063,55009.69
18064,55360.5
18065,55500.81
18066,55568.8
18067,56046.59
18068,56261.27
18069,56893.32
18070,57424.8
18071,58234.24
18072,58971.32
18073,59941.4
18074,60804.48
18075,61580.51
18076,62395.79
18077,63201.2
18078,63970.21
18079,64561.33
18080,65284.94
18081,65641.0
18082,65939.37
18083,66246.88
18084,66257.94
18085,66696.23
18086,66551.01
18087,66733.76
18088,66594.72
18089,66547.85
18090,66479.86
18091,66542.36
18092,66662.14
18093,66702.99
18094,66871.66
18095,66841.59
18096,66809.67
18097,66942.97
18098,66983.01
18099,66957.43
18100,67004.85
18101,66958.24
18102,66783.63
18103,66654.66
18104,66430.68
18105,66268.83
18106,66224.49
18107,65758.76
18108,65421.24
18109,65321.46
18110,64841.29
18111,64520.99
18112,64040.95
18113,63829.33
18114,63280.77
18115,62832.36
18116,62576.05
18117,62147.78
18118,61911.97
18119,61424.9
18120,61239.96
18121,61190.46
18122,60886.33
18123,60933.97
18124,60936.7
18125,60862.57
18126,60927.18
