,demand
24766,46919.37
24767,46762.14
24768,46427.96
24769,46105.9
24770,45967.55
24771,45642.84
24772,45385.42
24773,45052.2
24774,45023.34
24775,45101.68
24776,45138.91
24777,45088.05
24778,45194.56
24779,45432.66
24780,46348.31
24781,46475.39
24782,47216.36
24783,48261.64
24784,49834.85
24785,50668.37
24786,52378.729999999996
24787,54354.45
24788,58332.18
24789,60858.63
24790,62868.87
24791,64222.36
24792,66026.68
24793,66879.98
24794,67725.65
24795,68848.1
24796,69679.89
24797,69649.94
24798,70211.65
24799,70483.93
24800,70118.75
24801,70430.1
24802,70810.63
24803,71425.97
24804,71567.31
24805,71882.82
24806,72331.31
24807,72761.31
24808,72963.72
24809,73444.27
24810,73691.62
24811,73778.31
24812,73326.79
24813,73012.85
24814,73011.87
24815,73014.24
24816,73051.09
24817,72648.0
24818,72394.4
24819,72094.85
24820,71861.84
24821,72104.61
24822,71561.65
24823,71290.62
24824,71086.74
24825,70884.04
24826,70678.49
24827,70311.79
24828,70024.02
24829,69538.88
24830,69260.45
24831,69203.45
24832,69367.33
24833,69169.15
24834,69113.18
24835,69036.6
24836,68960.17
24837,68779.97
24838,68905.18
24839,68965.12
24840,68911.59
24841,68939.31
24842,69544.38
24843,69857.9
24844,69304.22
24845,68288.38
24846,67614.63
24847,66685.15
24848,65219.57
24849,64322.54
24850,63190.14
24851,62155.54
24852,60720.6
24853,59824.14
24854,58870.59
24855,57664.62
24856,56355.31
24857,55397.270000000004
24858,54687.33
24859,53923.24
24860,53371.979999999996
24861,52639.14
24862,52324.3
24863,52119.65
24864,51532.979999999996
24865,51131.61
24866,50754.520000000004
24867,50631.96
24868,50056.74
24869,49815.86
24870,49789.72
24871,50048.07
24872,49942.59
24873,50042.979999999996
24874,50199.8
24875,50652.520000000004
24876,50948.2
24877,51204.1
24878,51635.479999999996
24879,52273.25
24880,53862.59
24881,54371.19
24882,56049.39
24883,57778.81
24884,61596.49
24885,63726.41
24886,65631.57
24887,66897.84
24888,68679.54
24889,69504.67
24890,70063.07
24891,70824.36
24892,71631.37
24893,72253.75
24894,72569.1
24895,72584.82
24896,72488.88
24897,72881.95
24898,73356.15
24899,73741.23
24900,73751.93
24901,74140.59
24902,74589.89
24903,75228.93
24904,75291.18
24905,75885.55
24906,76239.33
24907,76501.33
24908,75516.48
24909,75482.18
24910,75674.85
24911,75571.71
24912,75344.96
24913,75037.78
24914,74840.81
24915,74284.62
24916,74203.05
24917,74049.53
24918,73855.96
24919,73386.6
24920,73689.91
24921,73048.52
24922,72691.31
24923,72191.24
24924,71780.58
24925,71606.33
24926,71241.66
24927,71008.02
24928,70929.82
24929,70957.61
24930,71009.5
24931,70957.59
24932,70813.87
24933,70557.51
24934,70559.6
24935,70445.68
24936,70826.74
24937,70979.96
24938,71465.75
24939,72037.76
24940,72027.32
24941,71283.29
24942,70127.93
24943,69101.59
24944,67724.04
24945,66895.51
24946,65744.82
24947,64428.13
24948,63114.68
24949,61816.16
24950,60699.66
24951,59596.8
24952,58163.62
24953,57327.88
24954,56467.2
24955,55677.67
24956,54545.21
24957,53679.4
24958,53222.770000000004
24959,52829.46
24960,52157.7
24961,51647.39
24962,51226.59
24963,50953.01
24964,50462.09
24965,50418.57
24966,50371.84
24967,50324.75
24968,50573.56
24969,50656.43
24970,50657.22
24971,50742.96
24972,51488.14
24973,51667.53
24974,51906.63
24975,52344.1
24976,54069.68
24977,55006.78
24978,56341.64
24979,57986.06
24980,61847.12
24981,64443.479999999996
24982,66364.12
24983,67706.99
24984,68807.35
24985,69457.01
24986,69980.3
24987,70861.68
24988,71226.7
24989,71775.69
24990,71940.88
24991,72130.12
24992,71719.16
24993,72081.52
24994,72477.76
24995,73069.94
24996,72931.06
24997,73166.33
24998,73300.96
24999,74064.43
25000,73915.02
25001,73993.14
25002,74182.07
25003,74373.56
25004,73742.75
25005,73572.66
25006,73313.55
25007,73337.82
25008,73435.01
25009,73482.23
25010,73558.44
25011,73002.73
25012,72869.93
25013,72576.58
25014,72035.16
25015,71821.65
25016,71570.38
25017,71326.71
25018,70723.32
25019,70255.7
25020,70385.11
25021,69869.13
25022,69273.74
25023,68829.66
25024,69341.62
25025,69229.16
25026,69103.55
25027,68812.67
25028,68635.8
25029,68541.72
25030,68259.44
25031,68590.36
25032,68763.24
25033,68680.54
25034,69579.36
25035,70250.76
25036,69789.76
25037,68702.31
25038,67333.24
25039,66291.74
25040,65243.76
25041,64086.8
25042,62984.229999999996
25043,62053.18
25044,60980.229999999996
25045,59863.47
25046,58679.32
25047,57800.14
25048,57017.92
25049,56122.06
25050,55258.520000000004
25051,54495.979999999996
25052,53278.41
25053,52784.71
25054,52368.5
25055,51732.04
25056,50852.58
25057,50509.01
25058,50239.31
25059,49938.76
25060,49687.61
25061,49281.3
25062,49200.88
25063,48803.11
25064,49385.39
25065,49426.74
25066,49376.74
25067,49390.74
25068,49773.84
25069,50077.36
25070,50577.0
25071,51504.17
25072,52636.21
25073,53617.81
25074,54626.69
25075,56213.770000000004
25076,60359.1
25077,62845.96
25078,64537.76
25079,65689.54
25080,66379.43
25081,66980.72
25082,67624.45
25083,68255.84
25084,69199.32
25085,69560.5
25086,69731.46
25087,70055.67
25088,69290.7
25089,69838.06
25090,70289.2
25091,70575.25
25092,70263.13
25093,70458.75
25094,70638.47
25095,71000.13
25096,71655.86
25097,72308.78
25098,72795.5
25099,73164.01
25100,72210.31
25101,72283.47
25102,71877.24
25103,71758.88
25104,71028.34
25105,70782.34
25106,70451.95
25107,69810.3
25108,69653.27
25109,69607.99
25110,69313.42
25111,68786.03
25112,68957.47
25113,68270.92
25114,67905.37
25115,67462.78
25116,67012.27
25117,66852.07
25118,66390.0
25119,66210.55
25120,66209.96
25121,65934.84
25122,65976.13
25123,66003.49
25124,66026.12
25125,65907.77
25126,65972.13
25127,66297.15
25128,67028.58
25129,67204.87
25130,68074.6
25131,68769.83
25132,68432.18
25133,67537.09
25134,66374.2
25135,65267.94
25136,63361.64
25137,62216.08
25138,61173.85
25139,60066.89
25140,59386.04
25141,58458.51
25142,57267.8
25143,56213.67
25144,54971.99
25145,53971.479999999996
25146,53313.74
25147,52510.09
25148,51231.99
25149,50588.95
25150,50023.28
25151,49744.35
25152,49544.3
25153,49233.58
25154,48986.13
25155,48632.83
25156,48287.770000000004
25157,48554.81
25158,48539.09
25159,48628.26
25160,48828.770000000004
25161,49010.19
25162,49099.36
25163,49249.43
25164,49801.83
25165,50272.54
25166,50604.22
25167,51284.7
25168,52720.68
25169,53774.72
25170,55076.47
25171,56823.44
25172,59856.7
25173,62011.53
25174,63906.99
25175,65152.2
25176,65611.93
25177,66507.31
25178,67068.71
25179,67753.62
25180,68769.87
25181,69322.01
25182,69440.98
25183,69554.87
25184,68989.07
25185,69226.76
25186,69516.48
25187,69998.19
25188,70028.83
25189,70135.6
25190,70226.97
25191,70993.45
25192,71700.03
25193,71853.45
25194,71648.87
25195,71757.95
25196,70915.17
25197,70497.5
25198,70173.55
25199,70000.48
25200,69670.85
25201,68997.98
25202,68644.94
25203,68257.93
25204,67476.15
25205,67030.03
25206,66675.04
25207,66185.59
25208,65558.05
25209,65085.76
25210,64385.4
25211,64291.0
25212,64300.75
25213,64161.09
25214,63709.67
25215,63599.54
25216,64313.95
25217,64334.43
25218,64249.35
25219,64321.21
25220,64201.99
25221,63983.56
25222,64095.22
25223,64237.8
25224,64566.69
25225,64634.08
25226,65419.31
25227,66088.14
25228,65528.08
25229,64393.520000000004
25230,63343.31
25231,62523.11
25232,61187.67
25233,60195.3
25234,59158.729999999996
25235,58091.0
25236,57261.19
25237,56529.21
25238,55407.78
25239,54389.49
25240,53571.07
25241,52714.95
25242,52127.16
25243,51779.78
25244,50581.81
25245,49979.87
25246,49304.59
25247,48834.479999999996
25248,48842.54
25249,48488.21
25250,48059.09
25251,48001.520000000004
25252,47532.15
25253,47319.93
25254,47160.59
25255,47014.45
25256,46800.45
25257,46657.05
25258,46752.61
25259,46750.49
25260,46806.41
25261,46826.36
25262,47001.1
25263,47233.91
25264,47809.3
25265,47691.18
25266,47784.92
25267,48181.51
25268,49390.9
25269,49924.58
25270,50455.03
25271,50805.17
25272,52164.65
25273,52706.270000000004
25274,53740.4
25275,54829.84
25276,55929.09
25277,56714.83
25278,57175.95
25279,58236.29
25280,58209.229999999996
25281,58844.84
25282,59524.91
25283,60215.25
25284,60855.01
25285,61355.32
25286,61352.18
25287,61885.770000000004
25288,61859.45
25289,61988.229999999996
25290,62158.58
25291,62165.03
25292,61373.14
25293,61112.229999999996
25294,60840.479999999996
25295,60416.65
25296,60224.34
25297,59843.16
25298,59515.51
25299,59013.270000000004
25300,58377.74
25301,58239.270000000004
25302,58017.18
25303,57450.4
25304,57543.81
25305,57254.81
25306,56799.54
25307,56634.93
25308,56182.35
25309,56028.31
25310,56015.97
25311,55946.49
25312,56196.11
25313,56535.42
25314,56618.270000000004
25315,56908.99
25316,57419.39
25317,57589.62
25318,57772.520000000004
25319,57940.65
25320,57896.97
25321,58059.51
25322,58778.95
25323,59122.89
25324,59070.56
25325,58142.93
25326,57179.66
25327,56490.68
25328,55442.229999999996
25329,54796.57
25330,54115.0
25331,53539.47
25332,53184.89
25333,52619.36
25334,51656.72
25335,51105.51
25336,49790.92
25337,49221.520000000004
25338,48518.45
25339,48047.69
25340,46919.29
25341,46291.45
25342,45658.07
25343,45327.46
25344,44616.68
25345,44183.39
25346,43771.18
25347,43525.31
25348,42921.2
25349,42699.47
25350,42583.36
25351,42417.24
25352,42485.88
25353,42450.16
25354,42552.89
25355,42420.13
25356,42877.88
25357,43020.53
25358,43012.29
25359,43144.14
25360,43433.75
25361,43437.09
25362,43613.67
25363,43764.25
25364,44345.57
25365,44645.76
25366,44707.35
25367,45180.83
25368,45772.84
25369,46609.7
25370,47339.87
25371,48357.09
25372,48943.69
25373,50061.4
25374,50867.95
25375,51664.35
25376,52400.53
25377,52869.88
25378,53752.59
25379,54328.87
25380,54803.93
25381,55145.1
25382,55940.03
25383,56298.38
25384,56210.229999999996
25385,56811.44
25386,57105.17
25387,57092.19
25388,56720.19
25389,56322.89
25390,56248.42
25391,55571.81
25392,55481.979999999996
25393,55128.229999999996
25394,54667.71
25395,53864.64
25396,53418.86
25397,53332.44
25398,53331.57
25399,52689.47
25400,52392.26
25401,52238.61
25402,52000.82
25403,51756.229999999996
25404,51869.53
25405,51746.39
25406,51687.5
25407,51812.29
25408,53049.26
25409,53411.17
25410,53939.67
25411,54513.45
25412,54756.07
25413,55072.04
25414,55517.35
25415,55944.39
25416,55660.59
25417,56312.59
25418,57469.8
25419,58420.18
25420,58679.47
25421,57992.16
25422,57333.03
25423,56663.979999999996
25424,55957.69
25425,55272.69
25426,55059.64
25427,54828.97
25428,54636.64
25429,53889.68
25430,53238.65
25431,52330.3
25432,51373.11
25433,50237.43
25434,49653.4
25435,49055.92
25436,48523.83
25437,48127.38
25438,47982.35
25439,47742.43
25440,47530.55
25441,47194.03
25442,47120.58
25443,46930.88
25444,46574.96
25445,46359.7
25446,46463.47
25447,46602.55
25448,47126.53
25449,47438.97
25450,47691.97
25451,47793.42
25452,48400.18
25453,48787.05
25454,49493.74
25455,50029.13
25456,51262.21
25457,52100.35
25458,53465.17
25459,55310.99
25460,59197.479999999996
25461,61817.64
25462,63872.729999999996
25463,65657.44
25464,67603.51
25465,68143.05
25466,68881.21
25467,69501.62
25468,70785.99
25469,71213.13
25470,71561.3
25471,71827.04
25472,71517.14
25473,71883.01
25474,72588.76
25475,72960.66
25476,73684.89
25477,74031.6
25478,74409.87
25479,74692.76
25480,74836.4
25481,75004.01
25482,75025.66
25483,75050.61
25484,74700.83
25485,74450.2
25486,74575.04
25487,74289.17
25488,74452.94
25489,74243.14
25490,74092.34
25491,73740.1
25492,73497.95
25493,73149.92
25494,72901.48
25495,72631.71
25496,72364.02
25497,71829.35
25498,71545.1
25499,71222.13
25500,70454.03
25501,69956.84
25502,69675.52
25503,69732.73
25504,70263.8
25505,70062.26
25506,70262.58
25507,70336.35
25508,70127.54
25509,69877.73
25510,70116.54
25511,70528.57
25512,70646.29
25513,70827.68
25514,71935.31
25515,72134.53
25516,71218.08
25517,69630.93
25518,68499.58
25519,67295.64
25520,65984.84
25521,64921.33
25522,63680.65
25523,62634.7
25524,61379.68
25525,60237.56
25526,58788.729999999996
25527,57787.770000000004
25528,56636.68
25529,55735.229999999996
25530,54564.13
25531,54202.58
25532,53252.19
25533,52635.24
25534,52399.79
25535,51538.229999999996
25536,51275.7
25537,51042.53
25538,50627.64
25539,50121.31
25540,49744.57
25541,49825.07
25542,49877.64
25543,49941.68
25544,50062.09
25545,50148.96
25546,50152.72
25547,50314.24
25548,50725.08
25549,51278.15
25550,51615.91
25551,52240.78
25552,53588.18
25553,54721.35
25554,56156.72
25555,57586.42
25556,60996.57
25557,63572.09
25558,65642.44
25559,67052.38
25560,68535.25
25561,69041.56
25562,69667.99
25563,70486.92
25564,71404.21
25565,71658.76
25566,72189.14
25567,72481.05
25568,72417.04
25569,72970.15
25570,73390.0
25571,73393.19
25572,73764.11
25573,73695.62
25574,74143.07
25575,74417.67
25576,74560.6
25577,74812.86
25578,75053.49
25579,74904.65
25580,74495.19
25581,74297.7
25582,74293.13
25583,74211.58
25584,74023.96
25585,73833.81
25586,73527.9
25587,73130.27
25588,72865.42
25589,72695.81
25590,72751.81
25591,72669.34
25592,72127.71
25593,71513.2
25594,71164.52
25595,70597.55
25596,70530.71
25597,70179.53
25598,69982.91
25599,69873.38
25600,69998.61
25601,69966.4
25602,70249.32
25603,70265.98
25604,69922.18
25605,69792.28
25606,70518.08
25607,70797.91
25608,71246.39
25609,71671.73
25610,72431.41
25611,72384.26
25612,71472.37
25613,70029.71
25614,69225.42
25615,68156.28
25616,67112.76
25617,65884.77
25618,64586.75
25619,63266.91
25620,62241.51
25621,61253.53
25622,60011.29
25623,58762.0
25624,57256.74
25625,56364.72
25626,55307.03
25627,54473.34
25628,53887.61
25629,53073.03
25630,52472.25
25631,52382.47
25632,51658.56
25633,51235.74
25634,50765.11
25635,50496.18
25636,50255.6
25637,49841.63
25638,50018.28
25639,50057.35
25640,50359.39
25641,50345.25
25642,50371.81
25643,50610.729999999996
25644,50945.41
25645,51176.75
25646,51847.229999999996
25647,52609.72
25648,54109.6
25649,55116.95
25650,56248.68
25651,58410.16
25652,61899.94
25653,64301.24
25654,66231.55
25655,67928.74
25656,69888.58
25657,70490.74
25658,71028.62
25659,71534.96
25660,72275.45
25661,72298.4
25662,72446.57
25663,72489.18
25664,72544.12
25665,72581.72
25666,73033.75
25667,73396.31
25668,74026.3
25669,74318.5
25670,74607.01
25671,74691.45
25672,75365.55
25673,75454.69
25674,75870.11
25675,75664.31
25676,75299.52
25677,74872.34
25678,75061.67
25679,74997.6
25680,74593.34
25681,74161.6
25682,73914.46
25683,73062.5
25684,72660.35
25685,72478.59
25686,72630.33
25687,72048.23
25688,71822.23
25689,71640.6
25690,71654.41
25691,71007.14
25692,70739.1
25693,70218.22
25694,69868.3
25695,69390.45
25696,69157.0
25697,69269.82
25698,69758.96
25699,69866.1
25700,69988.91
25701,69798.39
25702,70155.19
25703,70483.64
25704,71125.9
25705,71575.52
25706,72323.33
25707,72082.27
25708,70644.45
25709,69360.5
25710,68181.66
25711,67030.91
25712,66311.77
25713,65070.28
25714,64015.7
25715,63203.76
25716,62473.93
25717,61210.17
25718,59929.46
25719,58848.85
25720,57506.36
25721,56463.45
25722,55596.4
25723,54882.88
25724,54002.1
25725,53416.979999999996
25726,52909.2
25727,52538.37
25728,51995.6
25729,51694.11
25730,51403.37
25731,51050.95
25732,50427.42
25733,50413.1
25734,50284.020000000004
25735,50468.08
25736,50505.79
25737,50357.2
25738,50291.64
25739,50547.770000000004
25740,50906.84
25741,51341.68
25742,51734.87
25743,52152.33
25744,53664.270000000004
25745,54739.87
25746,55942.020000000004
25747,57722.88
25748,61044.61
25749,63578.11
25750,65655.34
25751,66819.73
25752,67965.76
25753,68432.15
25754,69090.31
25755,69822.45
25756,70402.52
25757,70947.27
25758,71320.47
25759,71545.07
25760,71547.08
25761,71874.37
25762,72154.27
25763,72361.97
25764,72254.63
25765,72662.48
25766,72982.16
25767,73404.33
25768,73549.71
25769,74094.47
25770,74242.5
25771,74363.22
25772,73832.66
25773,73514.62
25774,73265.58
25775,73388.38
25776,73323.66
25777,73070.63
25778,72524.55
25779,71936.55
25780,71679.88
25781,71755.4
25782,71620.06
25783,71251.07
25784,71711.69
25785,71090.63
25786,70902.44
25787,70468.61
25788,70081.26
25789,69804.83
25790,69608.06
25791,69278.07
25792,68936.28
25793,69042.07
25794,69062.86
25795,69309.81
25796,68913.2
25797,68968.98
25798,69281.82
25799,69702.28
25800,70373.3
25801,70784.89
25802,71168.35
25803,70900.59
25804,70155.94
25805,68782.41
25806,67662.56
25807,66805.6
25808,66094.82
25809,64675.11
25810,63628.6
25811,62812.270000000004
25812,61871.68
25813,60806.57
25814,59861.07
25815,58648.71
25816,57305.76
25817,56406.18
25818,55435.79
25819,54719.95
25820,54042.520000000004
25821,53591.65
25822,53080.41
25823,52635.49
25824,51896.75
25825,51648.81
25826,51366.53
25827,50910.13
25828,50816.33
25829,50849.5
25830,50759.46
25831,50726.56
25832,50732.11
25833,50883.479999999996
25834,50892.25
25835,50978.06
25836,51356.97
25837,51714.17
25838,51950.03
25839,52779.42
25840,54091.86
25841,54877.96
25842,55907.76
25843,57770.42
25844,61294.96
25845,63708.51
25846,65573.77
25847,67205.08
25848,68848.11
25849,69221.09
25850,69772.79
25851,70622.78
25852,71761.36
25853,72466.64
25854,72818.33
25855,73055.45
25856,73163.58
25857,73327.49
25858,73829.62
25859,73988.72
25860,73989.22
25861,74160.02
25862,74302.14
25863,74574.11
25864,74833.77
25865,75014.04
25866,75328.91
25867,74985.95
25868,74577.51
25869,74399.82
25870,74341.38
25871,74208.81
25872,73636.36
25873,73005.57
25874,72044.93
25875,71290.58
25876,70868.53
25877,70463.97
25878,70020.62
25879,69531.45
25880,71681.78
25881,69148.66
25882,68677.3
25883,68226.26
25884,68516.43
25885,68038.32
25886,67628.32
25887,67453.71
25888,67307.45
25889,67256.02
25890,67082.67
25891,67118.11
25892,66977.76
25893,66614.86
25894,66849.81
25895,66808.45
25896,67735.81
25897,68069.42
25898,68512.0
25899,68303.89
25900,67251.24
25901,66100.44
25902,65175.2
25903,63839.59
25904,62582.34
25905,61535.5
25906,60474.03
25907,59447.0
25908,59037.979999999996
25909,58314.34
25910,57471.78
25911,56139.59
25912,55022.94
25913,54306.97
25914,53581.12
25915,52813.76
25916,51846.24
25917,51563.46
25918,51008.28
25919,50580.56
25920,50581.65
25921,50036.55
25922,49636.46
25923,49301.33
25924,48249.69
25925,47886.58
25926,47978.58
25927,47913.0
25928,48446.38
25929,48375.14
25930,48450.46
25931,48426.62
25932,48734.56
25933,48685.35
25934,48957.31
25935,49076.08
25936,48904.21
25937,49109.7
25938,49455.42
25939,49926.4
25940,50630.79
25941,51660.07
25942,52273.06
25943,52893.76
25944,53663.16
25945,54144.45
25946,55164.88
25947,56011.6
25948,57695.729999999996
25949,58581.35
25950,59545.26
25951,59901.15
25952,59847.12
25953,60257.69
25954,61282.46
25955,62066.32
25956,62968.16
25957,63369.44
25958,63803.41
25959,64154.42
25960,64539.46
25961,64483.68
25962,64979.92
25963,64789.8
25964,64357.26
25965,64382.45
25966,63916.2
25967,63462.66
25968,62748.270000000004
25969,62102.01
25970,61890.64
25971,61316.92
25972,60851.53
25973,60378.21
25974,59690.520000000004
25975,59741.97
25976,59915.37
25977,60057.61
25978,59828.97
25979,59410.53
25980,59539.26
25981,59101.11
25982,58748.7
25983,58357.13
25984,58926.01
25985,59035.35
25986,59136.21
25987,59231.9
25988,59211.67
25989,59367.47
25990,59615.97
25991,59621.78
25992,60301.770000000004
25993,60748.1
25994,61461.24
25995,60867.95
25996,60205.92
25997,59240.72
25998,58328.81
25999,57541.22
26000,56797.83
26001,56021.520000000004
26002,55253.46
26003,54743.93
26004,54768.14
26005,54252.42
26006,53197.12
26007,52339.65
26008,51334.05
26009,50978.8
26010,50196.270000000004
26011,49646.16
26012,49141.71
26013,48519.25
26014,48017.53
26015,47487.93
26016,46997.56
26017,46532.2
26018,46255.34
26019,45815.36
26020,45358.93
26021,44997.74
26022,45030.68
26023,44884.87
26024,44874.81
26025,44693.57
26026,44429.17
26027,44242.46
26028,44387.22
26029,44584.75
26030,44511.479999999996
26031,44347.2
26032,44385.03
26033,44475.6
26034,44446.0
26035,44585.3
26036,45453.16
26037,45442.99
26038,45823.66
26039,46136.06
26040,47264.6
26041,47456.76
26042,48053.08
26043,48879.36
26044,50375.770000000004
26045,51344.47
26046,52128.71
26047,53203.96
26048,54326.58
26049,55036.51
26050,55474.42
26051,56567.25
26052,57277.99
26053,58107.84
26054,58766.29
26055,59263.67
26056,59839.79
26057,60517.21
26058,60991.11
26059,61249.31
26060,60872.97
26061,60817.89
26062,60523.78
26063,60198.61
26064,59954.35
26065,59322.8
26066,59015.72
26067,58802.770000000004
26068,58162.81
26069,58132.09
26070,57498.03
26071,57503.229999999996
26072,57774.57
26073,57113.95
26074,56587.46
26075,56108.51
26076,56509.96
26077,56568.12
26078,56470.33
26079,56938.74
26080,57860.19
26081,58039.78
26082,58369.75
26083,58464.58
26084,58987.55
26085,59205.17
26086,59116.14
26087,59353.31
26088,60047.43
26089,60366.78
26090,60457.86
26091,60020.12
26092,59560.979999999996
26093,58765.85
26094,57936.0
26095,57720.33
26096,57411.29
26097,56946.38
26098,56633.42
26099,56406.770000000004
26100,56592.88
26101,55926.33
26102,54920.69
26103,54036.43
26104,53236.49
26105,52587.3
26106,51790.83
26107,51226.01
26108,51675.81
26109,51182.06
26110,50946.46
26111,50382.88
26112,50091.93
26113,49843.78
26114,49654.17
26115,49266.51
26116,48968.2
26117,49109.15
26118,49288.12
26119,49217.29
26120,49758.95
26121,50212.41
26122,50782.82
26123,50860.1
26124,51578.95
26125,52169.7
26126,52711.18
26127,53364.770000000004
26128,54228.43
26129,55405.35
26130,57013.92
26131,59138.69
26132,63119.770000000004
26133,65429.25
26134,67205.79
26135,68847.27
26136,70230.37
26137,71262.8
26138,71939.11
26139,72292.44
26140,72987.72
26141,73748.57
26142,73964.86
26143,74251.76
26144,73813.26
26145,74463.08
26146,74735.08
26147,75166.54
26148,75191.33
26149,75452.29
26150,75967.07
26151,76678.41
26152,77347.35
26153,77805.8
26154,77906.4
26155,77859.94
26156,77147.39
26157,76970.85
26158,76773.34
26159,76773.89
26160,76780.73
26161,76697.73
26162,76009.77
26163,75273.64
26164,74907.22
26165,74633.09
26166,73933.04
26167,73808.65
26168,74101.99
26169,73690.06
26170,72936.79
26171,72343.57
26172,72056.3
26173,71494.05
26174,71157.54
26175,70278.19
26176,70554.77
26177,70415.58
26178,70189.77
26179,70211.58
26180,70372.03
26181,70673.3
26182,70679.46
26183,71205.29
26184,71755.1
26185,72362.03
26186,72750.1
26187,72397.53
26188,71107.06
26189,69696.9
26190,68701.75
26191,67632.8
26192,66472.73
26193,65429.65
26194,64236.15
26195,63001.4
26196,62135.32
26197,61187.4
26198,59914.34
26199,58794.78
26200,57334.18
26201,56247.59
26202,55336.83
26203,54537.67
26204,54159.9
26205,53507.88
26206,52934.21
26207,52663.22
26208,52662.92
26209,52390.53
26210,51954.15
26211,51806.19
26212,51741.58
26213,51327.81
26214,51505.18
26215,51438.020000000004
26216,51599.07
26217,51731.39
26218,51889.31
26219,52094.89
26220,52760.65
26221,53129.72
26222,53648.59
26223,54439.71
26224,56014.24
26225,56999.4
26226,58080.87
26227,59775.95
26228,62317.729999999996
26229,64588.46
26230,66621.46
26231,68200.56
26232,70218.51
26233,70937.78
26234,71662.24
26235,72274.37
26236,73205.64
26237,73906.04
26238,74292.92
26239,74586.33
26240,74164.29
26241,74618.44
26242,74711.53
26243,74973.76
26244,75808.68
26245,75987.08
26246,76223.87
26247,76595.97
26248,76825.63
26249,77264.25
26250,77438.56
26251,77574.17
26252,76957.71
26253,76930.69
26254,76945.82
26255,76898.97
26256,76886.93
26257,76835.29
26258,76723.31
26259,75850.74
26260,75673.71
26261,75118.42
26262,74737.47
26263,74410.72
26264,74238.38
26265,73853.39
26266,73353.55
26267,72758.36
26268,72899.22
26269,72756.66
26270,72383.89
26271,72081.09
26272,72033.71
26273,72266.35
26274,72478.1
26275,72641.68
26276,71725.35
26277,71632.72
26278,72050.12
26279,72225.33
26280,72887.07
26281,73098.03
26282,72936.62
26283,72548.7
26284,70915.45
26285,69700.77
26286,68741.06
26287,67649.17
26288,66706.27
26289,65656.21
26290,64447.54
26291,63206.88
26292,62114.84
26293,60690.99
26294,59518.5
26295,58324.93
26296,57177.24
26297,55840.74
26298,54727.32
26299,53673.11
26300,52829.81
26301,52255.71
26302,51709.93
26303,51481.89
26304,51716.01
26305,51502.14
26306,51225.69
26307,51086.61
26308,51141.520000000004
26309,51102.49
26310,51271.74
26311,51267.38
26312,51380.39
26313,51437.04
26314,51586.71
26315,51924.18
26316,52277.83
26317,52835.08
26318,53503.55
26319,54136.01
26320,55448.64
26321,56565.81
26322,57609.7
26323,59202.47
26324,62525.49
26325,64914.36
26326,66693.39
26327,68347.5
26328,69729.98
26329,70254.72
26330,70750.55
26331,71063.48
26332,72105.47
26333,72622.03
26334,72826.84
26335,72855.82
26336,72383.78
26337,72601.39
26338,73041.32
26339,73661.9
26340,73756.99
26341,73990.48
26342,73721.4
26343,74387.85
26344,74391.35
26345,74876.32
26346,75086.42
26347,75869.82
26348,75974.79
26349,75535.46
26350,75234.64
26351,75380.54
26352,75614.53
26353,75091.8
26354,74487.14
26355,74262.01
26356,73830.25
26357,73513.59
26358,73319.27
26359,73090.71
26360,72904.25
26361,72208.19
26362,71633.4
26363,71238.95
26364,70985.51
26365,70823.27
26366,70418.15
26367,70329.27
26368,70130.39
26369,69932.74
26370,70011.79
26371,69935.87
26372,70050.14
26373,69722.23
26374,69984.04
26375,70411.04
26376,71309.45
26377,71535.42
26378,71717.64
26379,71196.12
26380,70656.59
26381,69415.75
26382,68241.5
26383,67457.0
26384,66380.54
26385,65385.08
26386,64152.75
26387,63312.229999999996
26388,62552.92
26389,61748.44
26390,60131.14
26391,58844.51
26392,57562.7
26393,56725.54
26394,55632.15
26395,55076.4
26396,54476.8
26397,53537.5
26398,52687.8
26399,52333.38
26400,51431.44
26401,50919.85
26402,50381.44
26403,50299.37
26404,50382.79
26405,49971.44
26406,49562.65
26407,49508.25
26408,49535.63
26409,49222.9
26410,49184.94
26411,49014.43
26412,48666.4
26413,48276.39
26414,48261.6
26415,47999.64
26416,47642.42
26417,46923.56
26418,46468.54
26419,46233.24
26420,46273.95
26421,46215.37
26422,46354.4
26423,46788.2
26424,47725.06
26425,48022.88
26426,48606.25
26427,49120.3
26428,50275.2
26429,51125.04
26430,51992.82
26431,52587.34
26432,53408.51
26433,53878.31
26434,54518.11
26435,55096.56
26436,55646.54
26437,56170.37
26438,56571.83
26439,57018.42
26440,57827.28
26441,58522.71
26442,58837.7
26443,59106.69
26444,59319.89
26445,58846.66
26446,58336.47
26447,58060.56
26448,57526.78
26449,56766.08
26450,56198.75
26451,55495.28
26452,55230.34
26453,54664.4
26454,54224.69
26455,54009.1
26456,53639.84
26457,53148.01
26458,53232.979999999996
26459,53018.2
26460,53052.28
26461,52697.11
26462,52756.31
26463,52831.7
26464,53169.25
26465,53567.55
26466,53988.61
26467,54433.95
26468,55380.15
26469,55642.15
26470,56257.61
26471,56702.46
26472,57725.729999999996
26473,58041.57
26474,58187.58
26475,57809.65
26476,57275.1
26477,56395.07
26478,55573.56
26479,55138.51
26480,54147.72
26481,53529.91
26482,53032.36
26483,52696.53
26484,52601.93
26485,51903.47
26486,50977.43
